,Date,Max Air Temp (F),Avg Air Temp (F),Min Air Temp (F),Max Dew Point (F),Avg Dew Point (F),Min Dew Point (F),Max Rel Hum (%),Avg Rel Hum (%),Min Rel Hum (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Precip (in)
23,23,81,70.1,61,56,52.5,49,80,56.6,33,8,2.8,0,29.5,29.4,29.3,0.00
24,24,76,68.2,61,56,45.0,38,80,46.1,26,14,5.5,0,29.4,29.3,29.3,0.00
25,25,68,57.8,48,46,39.4,33,77,52.8,27,15,5.5,0,29.4,29.3,29.3,0.00
26,26,73,61.2,47,37,33.9,30,68,38.4,20,20,8.9,0,29.5,29.4,29.4,0.00
27,27,79,65.0,53,43,33.0,0,55,36.5,17,16,6.5,0,29.6,29.5,29.4,0.00
28,28,77,64.8,50,44,40.3,36,80,45.5,24,13,4.7,0,29.6,29.5,29.4,0.00
29,29,72,67.8,64,55,50.4,42,66,54.3,40,28,16.5,8,29.4,29.4,29.3,0.00
30,30,76,68.0,63,60,56.0,49,87,66.3,52,26,13.2,3,29.4,29.4,29.3,0.00
1,1,77,67.1,59,47,39.9,33,54,38.3,20,13,6.2,0,29.5,29.4,29.4,0.00
2,2,77,65.4,58,37,27.0,0,46,31.8,16,12,6.8,0,29.5,29.4,29.3,0.00
3,3,73,61.9,52,34,26.1,0,50,32.3,18,20,10.3,0,29.7,29.6,29.5,0.00
4,4,79,67.4,58,28,25.4,22,31,21.5,13,25,15.3,6,29.7,29.6,29.6,0.00
5,5,83,68.3,52,35,23.3,0,53,21.9,9,10,4.1,0,29.7,29.6,29.6,0.00
6,6,82,62.5,44,41,32.7,0,76,41.7,11,8,2.1,0,29.6,29.5,29.4,0.00
7,7,81,63.7,46,38,32.5,0,71,38.7,13,14,3.7,0,29.5,29.4,29.3,0.00
8,8,76,64.9,58,35,22.3,0,38,29.8,19,20,13.0,6,29.4,29.3,29.2,0.00
9,9,71,63.3,57,34,25.1,0,39,31.3,23,29,16.1,6,29.3,29.2,29.2,0.00
10,10,72,62.7,51,41,32.4,0,66,38.7,29,12,6.1,0,29.4,29.3,29.2,0.00
11,11,73,58.8,45,42,41.0,38,82,55.1,29,7,1.4,0,29.5,29.5,29.4,0.00
12,12,74,58.8,45,49,42.3,38,83,58.1,28,14,4.7,0,29.4,29.4,29.3,0.00
13,13,74,62.5,55,39,29.3,0,55,37.0,21,29,11.8,0,29.6,29.5,29.4,0.00
14,14,79,67.0,58,35,26.8,0,41,27.3,14,21,11.0,6,29.6,29.5,29.5,0.00
15,15,79,67.3,52,31,26.5,23,45,22.7,13,23,10.4,0,29.6,29.5,29.5,0.00
16,16,76,59.0,40,34,23.0,0,68,37.8,14,7,1.3,0,29.6,29.5,29.5,0.00
17,17,84,62.1,42,39,28.1,0,73,42.3,15,9,3.8,0,29.6,29.5,29.4,0.00
18,18,85,65.2,43,39,31.8,0,71,38.4,12,10,3.4,0,29.5,29.5,29.4,0.00
19,19,84,62.8,44,42,36.5,31,73,43.8,15,6,1.0,0,29.5,29.5,29.4,0.00
20,20,91,65.5,44,40,35.2,21,79,41.1,8,10,2.5,0,29.5,29.4,29.3,0.00
21,21,91,64.7,44,42,33.3,0,73,41.8,10,9,1.3,0,29.4,29.4,29.3,0.00
22,22,85,62.8,46,41,35.8,0,74,44.4,14,5,0.7,0,29.5,29.4,29.4,0.00
23,23,87,62.8,43,38,31.2,0,71,42.4,13,6,1.2,0,29.4,29.4,29.3,0.00
24,24,81,59.7,42,38,32.4,0,74,44.9,18,8,2.0,0,29.5,29.4,29.4,0.00
25,25,80,58.5,42,37,34.0,0,76,47.4,18,3,0.9,0,29.6,29.6,29.5,0.00
26,26,79,57.3,39,39,33.6,0,79,48.4,20,6,1.2,0,29.6,29.5,29.4,0.00
27,27,75,57.6,40,38,32.0,0,79,46.9,21,18,6.2,0,29.4,29.2,29.0,0.00
28,28,58,53.3,47,43,32.3,0,71,55.9,43,12,4.9,0,29.3,29.1,29.1,0.00
29,29,60,53.6,49,47,42.9,40,82,67.5,55,7,2.6,0,29.5,29.4,29.3,0.00
30,30,69,53.0,38,42,37.9,34,86,60.3,29,3,0.6,0,29.6,29.6,29.5,0.00
31,31,76,56.6,41,42,38.5,34,79,55.0,28,7,2.3,0,29.6,29.6,29.5,0.00
1,1,74,57.3,40,42,39.3,35,83,54.9,29,6,1.5,0,29.6,29.5,29.5,0.00
2,2,73,55.3,40,41,35.4,26,83,52.6,20,15,4.3,0,29.5,29.4,29.4,0.00
3,3,59,53.9,47,26,24.5,22,41,32.4,25,14,10.4,5,29.6,29.5,29.5,0.00
4,4,66,55.3,46,29,26.0,23,51,33.6,20,23,10.5,0,29.6,29.5,29.5,0.00
5,5,74,59.0,47,39,31.2,0,68,41.3,23,9,4.2,0,29.7,29.6,29.6,0.00
6,6,72,57.8,45,43,39.3,36,74,52.6,31,7,1.8,0,29.7,29.7,29.6,0.00
7,7,73,59.3,48,41,33.4,0,71,44.9,20,14,3.3,0,29.6,29.6,29.5,0.00
8,8,72,55.5,42,42,36.6,31,76,52.5,23,7,1.4,0,29.5,29.5,29.4,0.00
9,9,76,57.1,39,42,38.3,33,79,53.6,27,6,0.8,0,29.5,29.5,29.4,0.00
10,10,73,54.0,40,41,37.3,34,83,57.5,26,6,1.0,0,29.6,29.5,29.5,0.00
11,11,71,52.8,37,37,30.1,0,83,53.8,23,5,0.8,0,29.6,29.6,29.5,0.00
12,12,76,58.8,47,38,33.1,0,63,43.3,17,6,1.9,0,29.7,29.7,29.6,0.00
13,13,81,62.7,42,44,39.4,33,73,46.0,23,14,5.8,0,29.7,29.6,29.5,0.00
14,14,71,57.9,41,41,36.1,0,76,48.8,31,13,3.9,0,29.5,29.4,29.3,0.00
15,15,66,56.2,47,31,27.0,24,50,33.6,20,26,10.3,0,29.4,29.3,29.2,0.00
16,16,64,51.8,41,36,32.5,28,73,49.6,34,13,4.0,0,29.4,29.3,29.2,0.00
17,17,63,47.2,34,37,33.8,29,82,62.5,38,6,0.8,0,29.5,29.5,29.4,0.00
18,18,56,45.6,34,46,36.8,29,93,73.0,47,6,0.5,0,29.6,29.5,29.5,0.00
19,19,52,50.1,48,49,47.4,46,96,91.0,86,8,1.3,0,29.5,29.5,29.4,0.00
20,20,56,53.2,51,52,49.4,28,96,88.1,41,23,2.4,0,29.4,29.4,29.3,0.00
21,21,58,52.1,47,26,11.9,0,39,21.1,0,39,24.0,10,29.7,29.6,29.4,0.00
22,22,69,60.2,53,11,6.7,0,15,12.0,9,31,22.3,10,29.7,29.6,29.6,0.00
23,23,71,58.6,39,31,16.4,10,70,23.0,12,26,14.3,0,29.6,29.5,29.4,0.00
24,24,61,43.2,30,34,26.8,0,88,63.1,27,8,1.3,0,29.7,29.6,29.6,0.00
25,25,61,42.3,29,34,24.0,0,96,68.1,30,3,0.1,0,29.8,29.8,29.7,0.00
26,26,61,44.5,32,40,33.7,0,92,72.8,38,3,0.3,0,29.8,29.6,29.5,0.00
27,27,65,47.7,36,42,38.8,35,97,74.9,37,3,0.3,0,29.5,29.4,29.4,0.00
28,28,73,51.4,35,42,37.0,33,97,64.8,24,12,2.2,0,29.6,29.4,29.4,0.00
29,29,72,49.1,34,41,35.6,0,96,68.3,27,5,0.5,0,29.7,29.6,29.6,0.00
30,30,73,54.2,40,43,40.5,38,93,63.7,29,6,2.1,0,29.7,29.7,29.6,0.00
1,1,67,50.9,41,44,41.3,38,93,72.5,42,5,0.7,0,29.8,29.7,29.7,0.00
2,2,59,46.4,35,47,41.0,34,97,83.3,58,9,2.3,0,29.7,29.5,29.3,0.00
3,3,53,47.2,40,45,22.0,0,86,41.4,23,20,9.8,0,29.5,29.4,29.3,0.00
4,4,49,39.9,34,10,8.1,6,33,27.5,18,29,15.3,6,29.6,29.5,29.5,0.00
5,5,49,36.8,27,16,10.3,5,63,36.0,17,13,5.3,0,29.6,29.6,29.5,0.00
6,6,40,31.4,21,34,9.8,0,100,85.0,43,8,2.1,0,29.6,29.5,29.4,0.00
7,7,39,31.2,28,31,22.7,0,100,94.3,50,13,1.4,0,29.8,29.5,29.4,0.00
8,8,42,33.5,27,18,13.1,10,64,44.2,31,17,10.1,5,29.9,29.8,29.7,0.00
9,9,53,39.0,26,22,13.8,8,78,39.0,20,16,8.1,0,29.9,29.9,29.8,0.00
10,10,59,39.5,21,30,23.2,18,89,57.7,25,10,2.3,0,29.9,29.8,29.6,0.00
11,11,62,40.6,27,35,27.3,0,92,67.0,28,6,1.0,0,29.7,29.7,29.6,0.00
12,12,59,39.8,26,31,22.8,0,92,67.5,28,5,0.5,0,29.7,29.7,29.6,0.00
13,13,65,46.6,28,35,25.5,0,96,60.0,28,14,4.1,0,29.8,29.7,29.7,0.00
14,14,61,42.7,31,36,29.6,0,92,69.9,38,8,1.5,0,29.9,29.8,29.8,0.00
15,15,64,41.3,28,35,24.0,0,96,70.9,30,5,0.4,0,29.9,29.8,29.7,0.00
16,16,77,46.1,26,39,29.3,24,96,62.7,15,13,3.2,0,29.7,29.7,29.6,0.00
17,17,65,43.3,31,38,31.6,0,92,71.0,35,3,0.1,0,29.7,29.6,29.5,0.00
18,18,65,46.5,30,38,29.5,0,96,62.7,29,14,1.9,0,29.5,29.3,29.2,0.00
19,19,55,50.3,44,30,18.5,7,44,29.6,19,29,16.6,6,29.5,29.4,29.2,0.00
20,20,65,50.0,40,33,15.6,0,65,31.8,14,13,6.4,0,29.5,29.4,29.4,0.00
21,21,63,45.3,31,38,28.4,0,89,63.8,35,5,1.1,0,29.6,29.5,29.4,0.00
22,22,73,56.5,45,42,38.3,35,73,52.8,31,12,5.8,0,29.7,29.7,29.6,0.00
23,23,61,45.6,35,39,36.0,33,92,72.0,41,6,0.8,0,29.9,29.8,29.8,0.00
24,24,71,55.1,36,39,31.1,24,93,48.5,21,13,7.3,0,29.8,29.8,29.7,0.00
25,25,70,48.5,32,33,28.5,0,79,52.9,23,8,1.1,0,29.8,29.7,29.7,0.00
26,26,69,44.3,28,34,26.8,0,92,61.7,24,3,0.3,0,29.8,29.7,29.6,0.00
27,27,54,38.6,29,37,31.4,26,96,77.1,49,5,0.5,0,29.7,29.7,29.6,0.00
28,28,69,53.5,29,29,20.8,11,96,37.7,13,30,13.0,0,29.7,29.6,29.6,0.00
29,29,71,57.5,39,28,15.1,9,62,22.5,11,16,8.1,0,29.7,29.6,29.6,0.00
30,30,61,43.6,30,34,26.3,0,79,59.4,27,5,0.8,0,29.7,29.7,29.6,0.00
31,31,66,45.8,34,34,27.4,0,85,59.8,24,5,0.6,0,29.7,29.7,29.6,0.00
1,1,72,47.3,32,35,26.9,0,85,58.2,20,9,1.8,0,29.7,29.6,29.6,0.00
2,2,70,48.1,30,37,33.3,27,92,61.6,26,6,0.9,0,29.7,29.6,29.5,0.00
3,3,66,47.2,34,37,35.0,31,89,66.6,33,3,0.1,0,29.6,29.5,29.4,0.00
4,4,67,54.0,31,31,14.0,1,96,31.1,7,28,14.0,0,29.6,29.5,29.4,0.00
5,5,71,57.4,39,22,7.6,-3,50,16.7,9,20,8.3,0,29.7,29.6,29.6,0.00
6,6,60,43.7,32,33,26.2,21,76,52.7,23,5,0.8,0,29.8,29.7,29.6,0.00
7,7,60,43.8,30,33,24.3,0,82,60.1,31,3,0.5,0,29.7,29.6,29.6,0.00
8,8,58,43.3,30,40,28.8,0,89,66.0,36,7,1.4,0,29.7,29.6,29.6,0.00
9,9,55,44.5,35,43,39.4,35,100,83.2,62,6,0.9,0,29.7,29.7,29.6,0.00
10,10,62,44.5,30,41,31.8,0,100,75.2,43,3,0.5,0,29.8,29.7,29.6,0.00
11,11,55,44.9,37,47,40.9,34,96,85.8,71,14,4.7,0,29.7,29.6,29.5,0.00
12,12,60,43.0,30,40,27.3,0,100,73.5,33,13,4.7,0,29.9,29.8,29.7,0.00
13,13,69,56.2,44,36,32.8,0,73,45.6,26,18,8.8,3,29.9,29.9,29.9,0.00
14,14,75,61.0,39,29,23.1,20,49,24.9,13,13,8.5,0,30.0,26.4,0.0,0.00
15,15,79,64.2,52,23,18.8,16,32,18.6,9,18,8.9,5,29.9,28.6,0.0,0.00
16,16,79,59.6,35,26,18.9,15,59,24.5,9,13,6.6,0,29.8,29.7,29.6,0.00
17,17,73,49.1,33,29,26.0,23,72,45.3,16,3,0.3,0,29.7,29.6,29.6,0.00
18,18,72,48.6,30,33,27.6,25,82,50.8,19,7,1.8,0,29.6,29.6,29.5,0.00
19,19,71,47.2,31,33,28.5,26,82,54.5,19,3,0.3,0,29.6,29.6,29.5,0.00
20,20,77,48.0,29,34,24.9,18,85,50.5,11,6,0.8,0,29.7,29.6,29.6,0.00
21,21,74,48.0,26,29,24.0,20,84,46.8,13,5,1.8,0,29.8,29.7,29.6,0.00
22,22,77,59.0,36,24,19.2,13,62,26.6,10,18,9.0,0,29.6,29.5,29.4,0.00
23,23,74,63.0,56,24,21.3,19,27,20.7,13,28,15.5,5,29.6,29.5,29.4,0.00
24,24,75,61.3,46,30,24.6,22,50,26.6,15,13,6.2,0,29.7,29.6,29.6,0.00
25,25,78,52.9,34,30,24.0,0,73,42.5,10,9,2.3,0,29.7,29.6,29.6,0.00
26,26,70,48.7,32,31,27.3,25,75,48.6,18,5,1.1,0,29.6,29.5,29.5,0.00
27,27,61,48.2,34,39,31.3,0,79,57.0,35,6,1.0,0,29.6,29.6,29.5,0.00
28,28,64,56.3,50,41,38.2,35,66,52.2,37,3,0.3,0,29.7,29.6,29.6,0.00
29,29,56,50.7,46,52,47.5,40,100,90.5,55,6,1.0,0,29.6,29.5,29.4,0.00
30,30,61,47.9,41,47,41.5,0,100,85.0,34,10,2.8,0,29.4,29.4,29.3,0.00
31,31,59,47.4,37,33,24.5,0,79,46.7,22,13,6.7,0,29.6,29.5,29.4,0.00
1,1,58,44.8,35,29,24.5,18,72,48.8,21,9,3.2,0,29.6,29.5,29.5,0.00
2,2,54,43.4,34,33,24.2,0,79,60.2,37,12,3.4,0,29.5,29.4,29.4,0.00
3,3,56,40.4,27,33,27.0,0,92,66.5,30,6,1.1,0,29.5,29.5,29.4,0.00
4,4,54,40.3,27,28,23.8,19,89,57.6,25,8,1.4,0,29.6,29.6,29.5,0.00
5,5,53,40.6,25,39,26.4,0,88,65.8,45,13,2.6,0,29.6,29.6,29.5,0.00
6,6,44,41.8,39,44,40.9,39,100,96.7,87,6,2.4,0,29.5,29.4,29.4,0.00
7,7,50,47.6,46,49,46.6,45,100,96.2,89,37,21.1,7,29.4,29.4,29.3,0.00
8,8,54,52.0,49,54,51.7,48,100,98.9,94,23,10.1,3,29.5,29.5,29.4,0.00
9,9,54,52.8,50,54,52.7,50,100,99.9,96,9,2.4,0,29.5,29.5,29.4,0.00
10,10,64,49.7,40,49,45.7,40,100,88.1,48,5,1.1,0,29.7,29.6,29.5,0.00
11,11,62,47.9,39,48,42.5,39,100,84.5,46,7,1.4,0,29.7,29.6,29.6,0.00
12,12,59,51.2,46,52,48.0,44,100,89.3,69,21,4.5,0,29.7,29.6,29.6,0.00
13,13,58,53.1,0,55,52.6,0,100,96.3,0,6,2.0,0,29.7,29.6,29.5,0.00
14,14,62,56.6,54,56,54.6,53,100,93.7,78,17,5.1,0,29.6,29.5,29.4,0.00
15,15,59,56.4,53,53,51.8,49,94,85.1,72,36,14.8,3,29.4,29.4,29.2,0.00
16,16,62,49.5,39,45,37.3,31,93,66.4,31,8,3.0,0,29.7,29.6,29.4,0.00
17,17,61,47.6,35,40,37.3,33,97,70.5,42,10,3.3,0,29.6,29.6,29.5,0.00
18,18,65,52.2,40,43,40.8,38,97,68.0,37,16,6.3,0,29.6,29.6,29.4,0.00
19,19,62,53.8,48,45,28.8,0,77,45.2,24,13,6.0,0,29.7,29.6,29.4,0.00
20,20,69,54.1,45,38,29.8,0,71,46.1,26,17,7.0,0,29.7,29.6,29.6,0.00
21,21,70,58.5,43,37,35.3,34,80,44.5,27,15,8.3,5,29.6,29.5,29.4,0.00
22,22,74,57.7,44,36,21.3,0,68,38.5,12,14,5.6,0,29.5,29.4,29.3,0.00
23,23,70,51.8,34,41,33.6,0,92,60.2,29,5,1.8,0,29.5,29.4,29.4,0.00
24,24,73,54.9,40,41,38.4,36,86,58.9,26,5,1.6,0,29.5,29.4,29.4,0.00
25,25,73,55.5,39,44,40.0,36,93,61.0,30,8,2.0,0,29.4,29.4,29.3,0.00
26,26,54,51.5,48,52,49.9,42,100,94.5,71,10,4.4,0,29.4,29.3,29.1,0.00
27,27,59,53.7,49,53,50.3,47,100,88.6,72,30,16.7,0,29.2,28.5,0.0,0.00
28,28,54,50.9,49,52,48.6,43,100,92.0,71,9,4.8,0,29.1,28.9,28.9,0.00
1,1,60,51.8,48,52,48.9,44,100,91.3,55,8,3.4,0,29.3,29.1,29.0,0.00
2,2,56,54.5,52,54,52.0,48,100,91.3,77,23,12.4,0,29.5,28.5,0.0,0.00
3,3,54,51.6,50,51,49.9,48,100,94.0,80,23,12.1,0,29.6,29.5,29.5,0.00
4,4,61,53.2,50,51,50.1,48,100,90.2,62,5,1.6,0,29.6,29.6,29.5,0.00
5,5,60,55.0,51,56,53.4,51,100,94.4,78,28,7.5,0,29.6,29.5,29.3,0.00
6,6,63,54.6,44,55,48.0,41,100,79.9,46,16,8.2,0,29.6,29.5,29.4,0.00
7,7,71,55.6,43,43,40.5,35,97,62.6,27,15,6.5,0,29.7,29.6,29.6,0.00
8,8,68,55.9,41,54,44.4,39,97,68.3,36,10,4.7,0,29.7,29.6,29.6,0.00
9,9,58,54.9,53,55,53.6,52,100,95.5,84,7,3.7,0,29.7,29.6,29.5,0.00
10,10,67,55.6,48,53,44.1,27,100,71.7,24,14,3.9,0,29.8,29.6,29.5,0.00
11,11,69,57.2,47,31,25.6,0,56,33.2,20,35,15.6,6,29.8,29.7,29.6,0.00
12,12,74,59.9,46,38,27.0,23,73,31.4,15,18,7.2,0,29.7,29.6,29.5,0.00
13,13,75,56.2,37,41,35.2,27,93,53.2,18,5,2.0,0,29.5,29.5,29.4,0.00
14,14,76,58.8,43,44,40.7,34,89,56.1,26,8,2.5,0,29.7,29.6,29.5,0.00
15,15,79,63.5,51,44,35.3,25,57,39.0,14,10,4.2,0,29.8,29.7,29.7,0.00
16,16,74,60.0,43,50,40.2,12,86,53.5,12,15,5.2,0,29.8,29.7,29.5,0.00
17,17,65,57.9,49,39,29.8,24,61,36.4,21,17,9.6,0,29.6,29.6,29.5,0.00
18,18,71,59.0,49,27,23.8,20,39,27.2,14,32,16.2,7,29.6,29.5,29.4,0.00
19,19,72,56.3,37,41,30.4,24,79,42.3,18,7,3.1,0,29.6,29.5,29.4,0.00
20,20,75,56.9,40,40,33.2,21,86,48.5,15,8,2.3,0,29.5,29.5,29.4,0.00
21,21,75,60.9,42,39,30.4,25,79,35.8,16,17,6.8,0,29.4,29.4,29.3,0.00
22,22,75,62.2,49,36,24.9,19,61,26.5,12,13,6.0,0,29.5,29.5,29.4,0.00
23,23,77,58.0,38,40,35.3,32,86,48.2,19,8,2.5,0,29.6,29.6,29.5,0.00
24,24,76,57.9,41,45,38.9,32,86,54.8,20,9,2.6,0,29.6,29.5,29.4,0.00
25,25,55,50.1,46,50,45.9,41,100,85.9,71,15,3.8,0,29.4,29.3,29.3,0.00
26,26,54,50.1,47,52,47.3,42,100,90.5,77,24,10.0,0,29.3,29.2,29.2,0.48
27,27,60,51.5,47,51,46.4,43,100,84.1,55,15,6.9,0,29.6,29.4,29.3,0.24
28,28,61,55.4,51,53,50.3,48,100,83.5,70,31,16.5,0,29.6,28.5,0.0,0.04
29,29,57,53.5,46,54,51.3,43,100,92.6,77,20,7.4,0,29.5,29.4,29.4,0.49
30,30,56,43.3,35,48,41.4,35,100,94.0,62,12,3.2,0,29.6,29.5,29.4,0.20
31,31,50,45.3,43,45,42.9,41,97,91.8,80,15,6.8,0,29.5,29.3,29.2,0.41
1,1,52,45.8,43,44,42.5,41,97,88.5,69,20,10.3,0,29.4,29.3,29.3,0.28
2,2,62,48.4,36,44,40.7,36,100,78.1,41,8,2.9,0,29.5,28.4,0.0,0.05
3,3,60,51.4,44,49,45.0,43,97,80.1,57,14,3.5,0,29.6,29.5,29.4,0.00
4,4,58,51.2,47,47,44.5,41,97,79.4,56,8,3.4,0,29.5,29.5,29.4,0.00
5,5,71,56.7,40,47,41.4,36,97,62.9,29,7,3.6,0,29.6,28.4,0.0,0.01
6,6,80,62.5,44,48,45.9,43,97,60.3,28,13,4.5,0,29.7,29.6,29.6,0.00
7,7,79,66.2,53,53,46.3,40,81,51.3,27,8,4.9,0,29.6,29.6,29.5,0.00
8,8,81,65.0,48,54,49.4,45,93,61.4,28,6,2.3,0,29.6,29.5,29.4,0.00
9,9,80,66.0,51,53,50.3,46,89,60.6,32,13,4.5,0,29.5,29.5,29.4,0.00
10,10,81,66.4,51,52,48.3,42,92,57.4,25,7,3.3,0,29.5,29.4,29.3,0.00
11,11,83,66.6,48,53,48.3,40,93,57.5,23,10,4.5,0,29.4,29.3,29.2,0.00
12,12,79,65.5,52,56,53.1,50,93,66.8,42,15,3.5,0,29.4,29.3,29.2,0.00
13,13,82,66.6,52,55,34.9,22,93,38.8,13,23,9.0,0,29.5,29.5,29.4,0.00
14,14,79,60.9,45,49,41.1,32,82,53.7,20,9,2.6,0,29.5,29.5,29.4,0.00
15,15,82,65.9,48,49,43.3,34,86,49.4,22,10,3.6,0,29.5,29.4,29.3,0.00
16,16,82,70.0,58,48,39.2,32,56,33.7,23,15,7.5,0,29.4,29.3,29.3,0.00
17,17,80,66.2,51,51,44.8,32,83,49.5,23,16,5.8,0,29.4,29.3,29.2,0.00
18,18,81,65.0,54,45,38.3,25,66,41.6,13,16,8.4,0,29.4,29.3,29.3,0.02
19,19,77,61.8,46,51,43.6,38,86,55.4,31,13,4.3,0,29.6,29.4,29.3,0.00
20,20,85,66.6,50,46,37.8,26,80,42.5,12,10,5.1,0,29.6,29.5,29.4,0.00
21,21,67,58.9,50,51,45.3,33,83,62.6,35,8,2.9,0,29.5,29.4,29.3,0.00
22,22,66,57.1,46,49,34.0,26,93,47.4,22,13,7.0,0,29.5,29.4,29.3,0.02
23,23,70,57.8,42,46,37.1,30,76,48.7,28,12,5.1,0,29.6,29.5,29.5,0.00
24,24,71,59.0,51,53,48.9,46,96,71.3,44,14,5.5,0,29.5,29.4,29.4,0.00
25,25,63,53.5,45,52,42.8,36,97,69.8,37,20,5.5,0,29.3,29.3,29.2,0.03
26,26,61,48.2,37,44,38.7,32,100,74.8,36,21,5.4,0,29.4,29.3,29.3,0.01
27,27,61,54.4,50,47,44.5,41,89,69.8,54,14,8.1,0,29.6,29.5,29.4,0.01
28,28,76,59.8,43,47,39.1,29,100,55.2,19,7,3.9,0,29.7,29.6,29.6,0.00
29,29,86,66.1,49,44,38.5,32,80,42.1,15,22,8.8,0,29.7,29.7,29.6,0.00
30,30,90,75.0,60,48,34.0,26,60,26.5,10,13,5.8,0,29.6,29.6,29.4,0.00
1,1,88,71.4,50,49,42.8,38,83,42.0,17,9,3.6,0,29.6,29.5,29.5,0.00
2,2,86,71.9,52,50,43.9,37,86,42.1,19,13,5.9,0,29.5,29.4,29.3,0.00
3,3,79,69.0,58,48,43.6,36,60,41.4,23,21,10.1,0,29.4,29.4,29.3,0.00
4,4,73,64.3,54,48,44.6,36,80,50.6,32,16,9.2,3,29.4,29.4,29.3,0.00
5,5,70,60.3,50,49,40.8,35,71,50.1,28,18,6.0,0,29.4,28.3,0.0,0.00
6,6,77,63.8,50,43,35.0,30,66,37.9,19,15,7.2,0,29.4,29.3,29.3,0.00
7,7,68,67.0,66,41,40.3,40,40,37.7,36,7,6.3,5,29.4,29.4,29.4,0.00
8,8,68,62.6,58,58,48.6,43,96,61.6,43,21,8.9,0,29.4,29.4,29.4,0.00
9,9,74,63.0,54,55,43.1,33,100,55.5,22,15,6.8,0,29.6,29.5,29.4,0.05
10,10,73,60.8,46,43,33.1,24,71,38.8,17,21,8.9,0,29.6,29.5,29.5,0.00
11,11,82,66.2,50,39,31.9,16,59,31.8,9,17,8.1,3,29.6,29.6,29.4,0.08
12,12,88,72.8,59,46,34.6,24,49,28.4,10,13,5.1,0,29.6,29.5,29.5,0.00
13,13,93,74.8,52,47,38.0,25,72,35.0,9,12,4.0,0,29.6,29.6,29.5,0.00
14,14,97,77.7,55,47,40.2,25,69,33.5,8,8,4.2,0,29.6,29.5,29.4,0.00
15,15,91,76.6,60,51,46.4,33,62,37.7,13,13,4.6,0,29.5,29.5,29.4,0.00
16,16,90,74.8,57,51,42.5,27,77,38.0,11,13,4.7,0,29.5,29.4,29.3,0.00
17,17,86,72.2,57,50,43.6,39,62,38.6,19,20,6.1,0,29.4,29.3,29.3,0.00
18,18,79,68.8,60,44,40.2,36,53,36.5,22,9,4.8,0,29.4,29.3,29.3,0.00
19,19,75,62.3,52,53,43.9,38,90,54.2,26,15,5.2,0,29.4,29.3,29.3,0.00
20,20,81,66.6,51,53,49.0,43,97,59.0,26,21,6.5,0,29.4,29.4,29.3,0.02
21,21,91,73.3,52,51,44.5,34,86,43.6,13,15,6.9,0,29.4,29.3,29.3,0.00
22,22,92,75.1,56,50,43.5,33,75,39.0,13,12,4.2,0,29.4,29.4,29.3,0.00
23,23,92,77.4,60,49,46.6,40,67,37.2,17,15,4.6,0,29.4,29.4,29.3,0.00
24,24,95,82.8,70,50,45.3,39,49,28.9,15,15,8.0,3,29.4,29.4,29.3,0.00
25,25,97,83.3,71,49,39.1,25,45,23.0,9,10,5.7,0,29.4,29.3,29.3,0.00
26,26,93,79.1,60,47,38.1,29,46,25.0,10,12,4.8,0,29.4,29.4,29.3,0.00
27,27,88,73.0,57,43,31.8,20,57,25.8,8,16,5.3,0,29.4,29.4,29.3,0.00
28,28,80,67.0,46,32,27.2,21,56,25.2,12,18,9.4,0,29.5,29.5,29.4,0.00
29,29,87,73.3,62,39,30.2,20,35,22.8,9,20,9.4,0,29.5,29.4,29.3,0.00
30,30,87,71.7,53,39,32.1,18,59,27.5,8,14,4.8,0,29.4,29.3,29.3,0.00
31,31,91,71.8,48,39,35.1,24,68,31.3,12,16,5.4,0,29.4,29.3,29.3,0.00
1,1,93,76.3,55,45,40.0,28,64,31.5,10,17,6.6,0,29.4,28.1,0.0,0.00
2,2,92,76.7,57,49,40.1,27,62,31.8,10,13,5.6,0,29.3,28.1,0.0,0.00
3,3,89,74.3,59,48,41.8,29,64,35.2,12,10,3.2,0,29.4,28.1,0.0,0.00
4,4,99,80.7,57,45,37.0,24,64,26.9,7,14,4.6,0,29.3,29.3,29.2,0.00
5,5,102,84.6,60,56,40.9,28,55,26.7,8,15,6.7,0,29.3,29.2,29.1,0.00
6,6,102,85.5,65,56,41.5,13,61,28.5,4,13,4.8,0,29.3,29.2,29.1,0.00
7,7,103,88.2,67,50,39.5,29,51,21.0,8,16,10.7,0,29.3,29.2,29.2,0.00
8,8,102,89.2,79,46,41.8,34,29,20.4,9,16,10.0,0,29.4,29.3,29.2,0.00
9,9,104,91.1,81,47,43.3,30,29,20.5,8,15,9.3,3,29.2,29.2,29.1,0.00
10,10,101,89.0,79,45,32.3,24,25,14.2,7,20,13.0,7,29.2,29.2,29.1,0.00
11,11,93,83.5,74,56,46.5,33,45,28.1,17,18,10.0,5,29.2,29.2,29.2,0.00
12,12,85,74.0,63,55,48.0,34,63,41.9,21,17,9.1,0,29.3,29.3,29.2,0.00
13,13,85,73.8,62,39,35.5,32,40,26.0,16,16,9.0,3,29.4,29.4,29.3,0.00
14,14,87,75.8,65,40,33.3,18,40,23.8,8,13,7.9,0,29.4,29.3,29.2,0.00
