,Date,Max Air Temp (F),Avg Air Temp (F),Min Air Temp (F),Max Dew Point (F),Avg Dew Point (F),Min Dew Point (F),Max Rel Hum (%),Avg Rel Hum (%),Min Rel Hum (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Precip (in)
20,20,68,56.8,47,61,54.7,45,100,93.6,56,16,9.3,0,29.8,29.7,29.7,0.00
21,21,63,57.5,53,58,55.1,52,100,91.8,75,15,7.8,0,29.9,29.7,29.6,0.00
22,22,60,56.8,52,57,54.7,51,100,93.0,81,23,14.3,3,29.9,29.9,29.9,0.00
23,23,66,59.2,55,59,56.2,54,100,90.5,68,14,5.3,0,30.0,30.0,29.9,0.00
24,24,61,57.3,51,57,54.5,49,97,90.8,78,8,4.1,0,30.0,29.9,29.9,0.00
25,25,59,52.8,47,52,48.5,44,100,86.3,67,15,6.6,0,30.0,29.9,29.9,0.00
26,26,61,53.8,44,53,48.2,41,90,81.6,72,23,11.4,3,30.1,30.0,30.0,0.00
27,27,61,54.0,46,52,47.7,43,93,79.8,62,10,4.3,0,30.1,30.1,30.1,0.00
28,28,60,57.0,53,57,53.1,46,100,87.5,67,30,17.0,3,30.1,29.9,29.8,0.00
29,29,61,58.1,56,59,57.5,53,100,98.0,87,31,20.8,8,29.9,29.8,29.8,0.00
30,30,63,56.0,50,57,53.3,47,100,91.5,58,17,3.7,0,30.0,29.9,29.8,0.00
1,1,61,54.6,49,53,48.9,45,93,81.4,69,17,7.1,0,30.1,30.1,30.0,0.00
2,2,60,51.7,43,51,46.5,41,93,82.8,64,14,5.1,0,30.2,30.1,30.0,0.00
3,3,59,51.2,41,50,45.4,41,100,81.5,66,23,9.9,0,30.3,30.2,30.2,0.00
4,4,66,57.8,52,52,44.0,37,83,61.1,38,14,8.2,0,30.2,30.2,30.1,0.00
5,5,76,62.5,49,42,35.7,0,68,41.5,22,10,5.8,0,30.1,30.1,30.1,0.00
6,6,74,58.5,46,45,38.6,27,77,51.2,19,12,5.2,0,30.1,30.0,30.0,0.00
7,7,61,53.8,47,53,47.9,40,100,81.2,67,26,8.5,0,30.1,30.1,30.0,0.00
8,8,57,53.7,51,49,47.0,43,89,78.2,69,24,16.1,9,30.1,30.0,29.9,0.00
9,9,57,52.1,49,47,43.7,40,83,73.1,64,20,14.6,9,29.9,29.8,29.8,0.00
10,10,57,50.7,44,49,45.4,42,93,82.7,69,20,9.0,3,30.0,29.9,29.8,0.00
11,11,54,47.5,42,48,46.1,41,100,94.9,77,9,3.2,0,30.1,30.0,30.0,0.00
12,12,53,46.2,41,48,44.4,39,100,94.0,80,8,2.4,0,30.1,30.0,30.0,0.00
13,13,56,50.3,44,48,44.8,41,93,81.8,67,17,8.7,0,30.1,30.1,30.0,0.00
14,14,62,50.8,42,48,44.4,41,96,79.7,48,12,6.2,0,30.1,30.1,30.0,0.00
15,15,65,54.1,45,49,42.7,36,93,67.9,36,10,5.1,0,30.0,30.0,29.9,0.00
16,16,63,51.3,43,46,42.6,38,93,74.0,48,8,3.1,0,30.1,30.0,29.9,0.00
17,17,53,48.1,42,48,45.5,39,100,91.3,80,10,5.3,0,30.1,30.1,30.0,0.00
18,18,51,45.8,42,47,44.9,41,100,96.4,86,9,4.3,0,30.0,30.0,30.0,0.00
19,19,50,46.3,41,49,45.8,41,100,98.2,87,8,3.8,0,30.1,30.1,30.0,0.00
20,20,48,46.4,45,47,46.1,45,100,99.0,93,8,2.9,0,30.1,30.0,29.9,0.00
21,21,48,46.4,44,48,46.3,44,100,99.5,93,8,2.1,0,30.0,30.0,29.9,0.00
22,22,51,47.7,46,49,47.4,46,100,99.0,92,7,4.5,0,30.0,30.0,29.9,0.00
23,23,49,47.5,46,48,47.2,46,100,98.9,93,12,6.3,0,30.0,29.9,29.9,0.00
24,24,49,46.3,45,47,46.0,45,100,98.8,93,8,2.6,0,30.1,30.0,29.9,0.00
25,25,52,48.4,46,48,46.7,46,100,94.4,82,7,3.0,0,30.2,30.1,30.1,0.00
26,26,48,46.1,45,46,45.7,45,100,98.7,93,8,3.6,0,30.1,30.1,30.1,0.00
27,27,55,48.8,45,50,46.7,45,100,92.9,75,28,8.9,0,30.1,29.9,29.7,0.00
28,28,54,46.0,39,47,42.9,37,100,89.4,77,15,6.1,0,29.8,29.7,29.7,0.00
29,29,53,46.5,38,47,43.4,37,97,89.6,74,7,2.7,0,30.0,29.9,29.8,0.00
30,30,52,47.4,42,46,44.3,41,97,89.3,77,9,3.7,0,30.1,30.1,30.0,0.00
31,31,56,46.5,39,52,44.6,39,100,93.5,69,9,2.8,0,30.2,30.1,30.1,0.00
1,1,51,47.3,45,50,46.7,45,100,98.1,89,9,4.5,0,30.1,30.1,30.0,0.00
2,2,55,49.0,41,51,47.2,39,100,93.5,80,15,8.6,0,30.2,30.1,30.0,0.00
3,3,51,43.9,36,46,40.7,35,97,89.0,77,15,6.0,0,30.2,30.1,30.1,0.00
4,4,55,47.5,38,46,41.8,36,93,81.3,64,8,4.7,0,30.2,30.1,30.1,0.00
5,5,55,51.1,47,53,49.0,45,100,92.7,86,10,3.6,0,30.2,30.2,30.2,0.00
6,6,57,49.5,44,54,48.0,43,100,94.9,86,7,1.8,0,30.2,30.2,30.1,0.00
7,7,55,50.5,44,53,49.2,43,100,95.6,89,16,7.2,0,30.1,30.1,30.1,0.00
8,8,53,45.6,39,49,43.4,37,100,92.1,77,9,2.7,0,30.1,30.1,30.0,0.00
9,9,58,48.2,44,46,42.4,39,96,81.0,58,7,3.0,0,30.0,30.0,29.9,0.00
10,10,56,51.1,44,50,47.3,42,97,86.8,77,15,6.1,0,30.0,30.0,29.9,0.00
11,11,64,53.6,47,50,46.3,42,93,77.2,45,13,7.6,0,30.1,30.0,30.0,0.00
12,12,58,54.9,52,56,53.5,50,100,95.3,86,15,4.8,0,30.3,30.2,30.1,0.00
13,13,59,51.3,46,55,49.5,45,100,93.8,77,15,5.4,0,30.3,30.2,30.1,0.00
14,14,54,49.7,45,51,47.8,44,100,93.2,75,10,3.5,0,30.2,30.1,30.0,0.00
15,15,53,47.9,40,45,42.5,38,97,82.0,71,22,10.6,0,30.0,29.9,29.8,0.00
16,16,54,48.8,47,50,46.8,44,97,93.0,83,15,8.4,0,29.9,29.8,29.8,0.00
17,17,57,48.2,43,44,42.0,40,97,80.1,55,8,4.9,0,30.1,30.0,29.9,0.00
18,18,56,50.7,43,51,46.1,41,97,84.7,67,21,13.3,3,30.0,29.9,29.9,0.00
19,19,57,53.7,50,56,52.4,49,100,95.2,90,21,13.2,5,29.9,29.8,29.8,0.00
20,20,53,50.1,47,50,47.0,34,100,89.5,61,13,5.2,0,30.0,29.9,29.8,0.00
21,21,54,48.5,40,43,31.7,20,69,53.4,32,15,9.6,6,30.2,30.1,30.0,0.00
22,22,70,56.8,42,31,19.8,15,46,25.3,13,14,9.1,3,30.2,30.1,30.0,0.00
23,23,72,58.3,46,45,26.4,0,71,36.2,15,17,9.5,3,30.0,30.0,29.9,0.00
24,24,64,49.2,41,40,28.3,0,76,55.1,21,12,5.9,0,30.2,30.1,30.0,0.00
25,25,57,46.8,39,40,28.8,0,86,65.8,45,10,6.4,3,30.3,30.2,30.2,0.00
26,26,60,48.7,39,40,36.9,34,82,65.5,38,9,5.8,0,30.2,30.1,29.9,0.00
27,27,64,50.4,43,45,39.0,36,76,65.7,41,10,5.6,0,29.9,29.9,29.8,0.00
28,28,59,48.7,43,47,42.6,37,97,81.2,49,8,3.8,0,30.1,30.0,29.9,0.00
29,29,55,44.8,37,47,42.0,36,97,90.4,69,9,2.5,0,30.2,30.1,30.1,0.00
30,30,54,45.2,39,48,43.4,38,100,93.6,75,12,3.3,0,30.3,30.3,30.2,0.00
1,1,56,50.8,43,52,48.8,43,100,93.3,74,9,4.4,0,30.4,30.3,30.2,0.00
2,2,52,49.6,41,52,47.3,36,100,92.3,68,20,13.4,5,30.2,30.1,30.0,0.00
3,3,49,41.9,35,38,31.4,0,86,74.4,61,18,9.3,0,30.0,30.0,30.0,0.00
4,4,47,38.0,31,31,24.8,18,79,60.5,42,16,8.3,3,30.1,30.1,30.0,0.00
5,5,43,36.3,31,28,23.3,18,76,60.4,37,8,5.0,0,30.2,30.1,30.1,0.00
6,6,46,42.0,34,43,35.6,27,92,78.6,60,28,14.2,0,30.1,29.9,29.8,0.00
7,7,40,36.0,31,29,23.6,20,72,61.0,52,20,11.2,5,30.3,30.1,29.9,0.00
8,8,43,35.0,30,27,19.8,16,72,54.9,37,10,7.5,5,30.4,30.3,30.3,0.00
9,9,48,38.1,32,31,22.0,17,68,53.4,32,12,6.3,3,30.4,30.4,30.4,0.00
10,10,48,40.1,34,39,29.5,0,89,70.3,49,9,6.0,3,30.4,30.3,30.2,0.00
11,11,54,43.8,36,40,30.9,0,93,68.5,43,7,4.6,0,30.2,30.2,30.1,0.00
12,12,52,44.7,35,45,37.1,0,90,79.0,53,12,6.2,0,30.2,30.2,30.1,0.00
13,13,53,47.4,42,46,43.3,40,100,86.1,69,10,5.5,0,30.3,30.3,30.2,0.00
14,14,48,43.5,37,44,42.0,36,100,94.8,83,12,4.7,0,30.4,30.4,30.3,0.00
15,15,49,41.1,36,44,39.4,35,100,94.0,71,6,2.4,0,30.4,30.3,30.3,0.00
16,16,54,41.2,34,46,38.6,34,100,91.0,66,10,2.3,0,30.3,30.2,30.1,0.00
17,17,59,44.3,36,45,39.7,33,100,85.3,48,12,4.5,0,30.1,30.1,30.1,0.00
18,18,49,41.4,33,46,37.2,0,100,91.6,77,22,7.9,0,30.1,30.0,29.9,0.00
19,19,47,44.3,37,40,30.5,22,79,59.0,44,26,16.0,8,30.1,30.1,30.0,0.00
20,20,50,45.2,38,44,32.7,0,97,70.8,50,10,5.0,0,30.1,30.1,30.0,0.00
21,21,49,46.6,43,48,45.7,43,100,96.6,93,14,5.7,0,30.2,30.1,30.1,0.00
22,22,53,45.1,39,47,43.2,38,100,93.2,80,13,5.3,0,30.3,30.3,30.2,0.00
23,23,53,45.0,39,48,43.6,38,100,95.2,80,10,3.9,0,30.4,30.4,30.3,0.00
24,24,51,40.8,0,46,39.3,0,100,92.9,0,8,3.5,0,30.4,30.3,30.3,0.00
25,25,53,42.2,35,43,38.5,34,100,87.9,61,10,3.4,0,30.3,30.2,30.2,0.00
26,26,57,44.1,35,45,37.3,33,97,78.8,49,8,4.0,0,30.2,30.2,30.1,0.00
27,27,52,46.2,40,46,41.1,34,97,83.1,59,12,4.6,0,30.2,30.2,30.1,0.00
28,28,54,42.6,34,43,37.9,0,100,86.9,58,15,6.5,0,30.2,30.2,30.1,0.00
29,29,61,50.2,45,44,31.9,0,89,58.1,24,12,6.7,0,30.1,30.1,30.0,0.00
30,30,62,50.0,40,36,27.8,0,79,51.7,29,12,5.8,0,30.2,30.1,30.1,0.00
31,31,52,46.3,41,46,42.3,34,100,86.8,63,9,5.1,0,30.3,30.2,30.2,0.00
1,1,55,41.7,34,45,38.8,34,100,90.3,62,10,2.1,0,30.2,30.2,30.1,0.00
2,2,57,46.3,38,46,40.2,35,97,81.1,53,6,3.0,0,30.1,30.1,30.1,0.00
3,3,52,42.8,35,46,41.0,35,100,93.9,74,13,4.0,0,30.1,30.1,30.0,0.00
4,4,62,46.5,35,42,32.6,16,100,64.4,19,13,5.6,0,30.1,30.0,30.0,0.00
5,5,66,53.7,43,43,27.3,15,80,42.5,19,12,5.9,0,30.1,30.1,30.1,0.00
6,6,55,45.4,41,46,41.2,35,100,86.3,53,7,3.9,0,30.2,30.1,30.1,0.00
7,7,52,48.3,44,49,43.5,36,97,84.3,57,15,9.7,0,30.1,30.1,30.1,0.00
8,8,52,50.6,50,51,49.7,48,100,96.3,92,20,13.4,3,30.1,30.1,30.1,0.00
9,9,51,48.9,45,49,47.3,44,97,94.5,89,18,7.1,0,30.2,30.2,30.1,0.00
10,10,52,49.9,48,50,48.6,47,100,95.1,88,20,10.1,7,30.2,30.2,30.0,0.00
11,11,54,51.0,47,52,48.5,44,100,91.1,75,31,17.3,3,30.3,30.0,29.9,0.00
12,12,52,47.6,42,48,45.5,41,97,92.5,83,12,4.8,0,30.5,30.4,30.3,0.00
13,13,54,46.5,41,47,42.3,37,100,86.3,57,12,5.3,0,30.5,30.5,30.4,0.00
14,14,60,49.7,0,44,36.9,0,77,59.5,0,10,5.5,0,30.4,30.4,30.3,0.00
15,15,64,51.9,43,46,35.5,24,90,56.9,23,13,4.8,0,30.3,30.3,30.2,0.00
16,16,72,57.7,51,43,30.4,24,67,37.2,18,10,6.5,3,30.2,30.1,30.1,0.00
17,17,61,49.5,39,48,36.6,0,100,68.4,36,10,4.7,0,30.1,30.1,30.1,0.00
18,18,53,44.5,37,46,42.3,36,100,92.3,71,13,5.6,0,30.2,30.1,30.1,0.00
19,19,58,45.8,39,46,42.5,38,100,89.1,60,12,4.1,0,30.1,30.1,30.0,0.00
20,20,62,48.6,41,42,36.8,33,97,66.1,36,8,3.6,0,30.2,30.1,30.1,0.00
21,21,51,43.9,39,45,41.7,38,100,92.2,80,13,4.8,0,30.3,30.3,30.2,0.00
22,22,54,43.0,34,45,38.9,33,97,86.2,61,8,2.8,0,30.3,30.1,30.0,0.00
23,23,74,57.7,44,44,30.4,25,60,38.3,18,15,8.1,0,30.0,29.9,29.9,0.00
24,24,69,55.3,46,49,36.7,0,86,57.5,22,12,6.4,0,30.2,30.1,30.0,0.00
25,25,58,46.0,38,47,42.0,36,100,87.1,44,9,2.9,0,30.2,30.2,30.1,0.00
26,26,57,44.8,37,46,41.5,36,100,89.5,53,8,2.8,0,30.1,30.1,30.0,0.00
27,27,52,45.4,39,47,42.7,38,100,90.5,71,8,3.5,0,30.1,30.1,30.0,0.00
28,28,57,53.3,50,53,50.7,47,100,91.2,77,15,8.7,0,30.1,30.1,30.1,0.00
29,29,54,51.7,47,53,50.5,46,100,95.7,88,16,6.5,0,30.1,30.1,30.0,0.00
30,30,52,47.9,40,47,44.3,37,97,87.9,71,18,6.7,0,30.0,30.0,29.9,0.00
31,31,51,42.1,34,40,35.3,0,96,82.2,56,8,4.3,0,30.1,30.1,30.0,0.00
1,1,51,44.1,36,40,36.0,33,89,74.3,57,12,7.7,3,30.1,30.1,29.9,0.00
2,2,54,48.1,41,43,33.1,0,83,67.0,45,21,8.6,0,30.0,29.9,29.8,0.00
3,3,50,44.4,35,40,31.6,0,89,71.6,61,17,9.8,3,30.1,30.1,30.0,0.00
4,4,49,41.4,35,37,24.1,0,86,74.1,59,9,5.4,0,30.2,30.1,30.1,0.00
5,5,48,40.3,34,35,32.6,29,85,75.1,56,7,4.5,0,30.2,30.1,29.9,0.00
6,6,52,47.5,41,49,43.6,34,96,86.7,68,22,12.2,3,29.9,29.8,29.7,0.00
7,7,53,49.0,46,51,45.9,39,97,89.3,74,37,18.3,7,29.9,29.7,29.6,0.00
8,8,55,52.7,51,53,50.7,48,97,92.9,86,28,15.9,3,30.0,29.8,29.8,0.00
9,9,58,52.1,46,54,49.9,44,100,92.5,80,12,4.5,0,30.0,30.0,29.9,0.00
10,10,52,49.6,45,51,48.9,45,100,97.3,92,10,6.1,0,30.3,30.2,30.0,0.00
11,11,53,50.2,48,50,49.1,47,100,96.1,80,24,8.7,0,30.2,30.2,30.0,0.00
12,12,53,51.9,51,52,50.6,48,100,95.5,86,28,19.2,13,30.1,30.0,30.0,0.00
13,13,55,52.9,52,54,52.3,51,100,97.6,93,22,9.8,3,30.1,30.0,29.9,0.00
14,14,54,52.5,50,54,51.7,49,100,97.2,92,28,9.7,0,30.1,30.0,29.9,0.00
15,15,55,53.2,47,54,51.3,43,100,93.3,83,37,21.5,0,30.0,29.7,29.6,0.00
16,16,55,50.1,46,46,43.5,40,89,78.4,66,17,10.9,3,30.2,30.1,30.0,0.00
17,17,52,51.0,50,51,47.6,40,97,88.4,66,23,16.9,12,30.1,30.1,30.1,0.00
18,18,55,51.1,46,51,48.3,44,100,90.4,77,25,14.2,0,30.1,30.0,29.9,0.00
19,19,52,44.7,39,44,40.1,38,97,84.9,66,9,4.0,0,30.3,30.2,30.1,0.00
20,20,53,45.9,39,46,41.4,35,97,84.9,63,13,6.5,3,30.3,30.2,30.2,0.00
21,21,55,43.9,37,48,41.8,36,100,92.9,71,12,2.9,0,30.2,30.1,30.1,0.00
22,22,54,42.8,35,46,40.1,35,100,91.2,59,13,3.6,0,30.1,30.0,29.9,0.00
23,23,54,47.9,39,47,44.2,37,97,87.4,77,10,5.6,0,30.0,30.0,29.9,0.00
24,24,60,51.2,45,49,46.5,44,97,85.0,62,7,1.7,0,30.0,29.9,29.9,0.00
25,25,60,50.6,43,49,45.5,41,96,83.5,55,14,5.9,0,29.9,29.8,29.8,0.00
26,26,60,53.0,46,52,49.8,43,97,89.1,69,20,4.8,0,29.8,29.6,29.5,0.00
27,27,58,53.0,48,52,48.6,45,94,85.4,70,24,12.8,0,29.7,29.6,29.5,0.00
28,28,62,54.3,51,51,46.6,42,97,76.2,53,14,6.5,0,29.5,29.4,29.3,0.00
1,1,61,54.1,48,50,47.8,45,96,79.9,57,9,4.3,0,29.7,29.6,29.5,0.00
2,2,54,53.0,52,53,51.3,49,97,94.2,88,26,15.9,3,29.9,29.9,29.7,0.00
3,3,56,53.7,53,54,52.5,51,100,96.0,84,26,13.9,3,30.0,29.9,29.8,0.00
4,4,59,54.4,51,54,51.9,49,100,91.6,72,16,6.4,0,30.0,30.0,29.9,0.00
5,5,59,56.0,54,55,53.5,52,97,91.3,78,33,22.5,6,29.9,29.8,29.7,0.00
6,6,56,53.9,52,52,50.8,48,100,89.0,77,29,13.8,5,30.2,30.0,29.9,0.00
7,7,56,50.9,46,50,47.3,43,97,88.0,72,10,5.3,0,30.2,30.2,30.1,0.00
8,8,59,52.9,45,55,47.9,44,97,84.3,67,23,12.3,0,30.1,30.1,30.0,0.00
9,9,59,53.5,52,56,52.6,51,100,97.0,90,22,10.7,0,30.1,30.0,30.0,0.00
10,10,55,51.4,46,52,47.6,42,100,87.4,69,18,11.4,6,30.4,30.2,30.1,0.00
11,11,58,50.9,42,47,40.5,31,89,69.0,39,18,10.2,0,30.4,30.2,30.1,0.00
12,12,64,53.2,45,48,38.6,26,100,62.8,29,12,6.3,0,30.2,30.1,30.0,0.00
13,13,55,47.1,40,49,43.5,39,97,88.0,62,14,4.2,0,30.1,30.1,30.0,0.00
14,14,57,52.2,49,52,49.4,47,97,90.0,83,10,5.6,0,30.3,30.2,30.1,0.00
15,15,55,48.8,42,50,47.0,42,100,93.9,80,7,2.9,0,30.4,30.3,30.3,0.00
16,16,56,51.0,48,50,47.9,45,100,89.2,74,28,8.1,0,30.3,30.3,30.1,0.00
17,17,54,48.0,44,45,40.2,33,90,75.5,45,25,14.0,6,30.3,30.3,30.2,0.26
18,18,56,51.0,47,45,40.4,32,83,67.5,56,26,16.9,6,30.2,30.1,30.0,0.00
19,19,54,47.3,39,46,42.9,37,97,85.2,71,20,7.5,0,30.1,30.1,30.0,0.00
20,20,54,44.9,36,43,39.3,34,100,82.0,59,35,12.3,0,30.1,30.1,30.0,0.00
21,21,52,46.2,40,41,38.2,33,83,74.3,61,28,11.6,3,30.1,30.0,30.0,0.00
22,22,53,45.9,34,44,39.4,33,97,79.1,56,17,7.2,0,30.1,30.1,30.0,0.00
23,23,56,46.7,37,45,41.1,36,96,82.2,55,12,4.9,0,30.1,30.1,30.1,0.00
24,24,58,48.9,42,48,44.2,37,100,85.1,47,16,11.0,3,30.1,30.1,29.9,0.00
25,25,57,52.1,46,51,47.3,34,92,84.2,48,22,14.2,7,29.9,29.8,29.7,0.35
26,26,55,50.1,48,52,47.4,43,100,90.7,74,21,14.4,7,29.8,29.7,29.6,0.18
27,27,54,49.9,47,50,46.5,43,96,88.1,80,20,13.4,8,30.0,29.9,29.8,0.44
28,28,54,52.5,51,53,50.9,47,100,94.3,77,30,19.2,9,29.9,29.9,29.8,0.50
29,29,56,52.2,47,52,49.3,44,96,89.7,83,18,11.8,0,30.0,29.9,29.9,1.13
30,30,53,48.2,44,46,43.6,40,96,84.4,71,17,9.3,0,30.1,30.0,29.9,0.28
31,31,51,47.5,45,44,40.0,32,90,76.4,48,26,15.7,3,29.9,29.7,29.7,0.15
1,1,55,48.8,42,44,40.6,39,92,73.7,59,17,9.8,5,29.9,29.8,29.7,0.48
2,2,54,46.9,38,47,42.2,35,96,84.3,71,10,4.7,0,30.1,30.0,29.9,0.00
3,3,57,49.9,42,45,41.8,37,97,75.0,47,16,6.3,0,30.0,30.0,30.0,0.00
4,4,55,50.9,45,48,43.8,40,86,77.0,69,13,5.0,0,30.1,30.0,29.9,0.00
5,5,56,52.1,48,50,46.5,44,93,81.3,72,12,6.9,0,30.2,30.1,30.1,0.01
6,6,58,53.5,50,54,50.1,48,100,88.5,75,12,5.2,0,30.3,30.3,30.2,0.00
7,7,54,51.1,48,52,50.1,48,100,96.4,90,13,6.9,0,30.2,30.2,30.1,0.00
8,8,52,49.3,47,50,48.5,47,100,97.0,88,14,6.2,0,30.1,30.1,30.1,0.00
9,9,57,50.5,48,51,48.3,46,100,92.3,77,15,5.5,0,30.1,30.1,30.0,0.00
10,10,57,50.9,46,50,48.0,46,100,90.8,72,16,6.7,0,30.0,30.0,29.9,0.00
11,11,58,49.8,44,52,47.4,43,100,91.8,72,15,4.6,0,29.9,29.9,29.8,0.00
12,12,56,48.9,42,50,46.1,40,100,90.6,72,23,7.9,0,29.9,29.9,29.8,0.00
13,13,68,49.6,38,49,42.7,30,100,81.4,24,9,4.0,0,30.0,30.0,29.9,0.00
14,14,55,51.3,47,50,48.0,46,100,88.7,80,22,11.4,3,30.1,30.1,30.0,0.00
15,15,54,50.3,47,48,44.8,43,93,81.6,69,26,13.4,0,30.1,30.1,30.0,0.00
16,16,55,49.7,44,49,46.1,42,100,87.9,74,17,8.9,0,30.1,30.0,30.0,0.00
17,17,53,49.8,46,52,48.8,44,100,96.1,89,8,3.5,0,30.0,30.0,29.9,0.00
18,18,56,47.4,41,49,45.6,41,100,94.0,72,9,3.3,0,30.0,29.9,29.9,0.05
19,19,55,48.8,44,52,46.7,43,100,92.8,82,15,8.1,0,30.2,30.1,29.9,0.00
20,20,55,47.4,39,50,45.0,38,100,92.0,74,10,3.5,0,30.2,30.2,30.1,0.09
21,21,54,49.0,43,49,46.3,42,100,90.6,71,10,5.1,0,30.1,30.0,29.9,0.00
22,22,54,46.5,41,46,43.4,40,100,89.4,68,16,8.0,0,30.1,30.0,30.0,0.45
23,23,52,49.7,47,52,47.9,43,100,93.6,77,23,17.2,10,30.1,30.0,29.9,0.39
24,24,53,51.3,48,53,50.2,45,100,96.2,80,23,12.4,0,30.0,29.9,29.9,0.73
25,25,54,48.7,43,46,44.1,42,100,84.7,69,18,8.9,0,29.9,29.9,29.8,0.44
26,26,54,47.5,40,46,43.1,39,97,85.4,64,26,13.5,0,29.9,29.9,29.9,0.00
27,27,55,49.9,44,51,47.4,43,100,91.3,72,24,8.8,0,30.1,30.0,29.9,0.12
28,28,57,49.3,42,46,42.6,39,97,78.8,55,8,4.6,0,30.3,30.2,30.1,0.02
29,29,64,52.2,41,52,46.2,39,96,81.2,52,10,4.5,0,30.3,30.2,30.1,0.00
30,30,77,62.8,48,55,48.7,43,100,65.5,31,9,5.0,0,30.1,30.0,30.0,0.00
1,1,74,61.7,54,54,48.5,42,100,65.7,34,15,8.1,0,30.1,30.0,29.9,0.00
2,2,59,55.5,52,54,52.3,50,100,89.2,78,12,5.1,0,30.1,30.1,30.0,0.00
3,3,59,55.3,53,54,51.5,48,100,87.2,75,20,13.9,3,30.0,30.0,29.9,0.00
4,4,59,53.6,50,55,52.0,49,100,94.5,81,20,13.0,5,30.0,29.9,29.9,0.07
5,5,57,51.8,47,51,47.3,43,100,85.2,67,16,6.7,0,30.0,30.0,30.0,0.36
6,6,58,51.1,42,51,45.5,41,96,81.9,72,25,14.5,3,30.0,30.0,30.0,0.07
7,7,56,50.1,42,48,45.2,40,97,83.9,69,12,4.9,0,30.0,30.0,29.9,0.00
8,8,54,52.4,50,54,51.9,47,100,98.2,86,23,13.5,5,30.0,29.9,29.9,0.03
9,9,58,52.3,49,54,49.9,44,100,91.7,71,12,5.5,0,30.2,30.1,30.0,0.19
10,10,57,51.1,46,49,47.2,45,100,86.9,69,21,8.2,0,30.2,30.2,30.1,0.17
11,11,59,51.6,41,51,47.2,41,100,85.4,74,15,7.3,0,30.2,30.2,30.1,0.05
12,12,59,52.9,46,53,50.4,45,100,91.5,75,12,6.6,0,30.1,30.1,30.1,0.00
13,13,64,53.9,44,55,50.6,44,100,89.6,70,12,4.7,0,30.1,30.1,30.0,0.00
14,14,74,64.0,55,54,51.6,46,87,66.5,41,10,6.3,3,30.1,30.1,30.0,0.00
15,15,59,55.7,51,55,52.4,50,100,88.8,78,12,6.4,0,30.1,30.1,30.0,0.00
16,16,61,55.0,49,56,51.8,48,100,89.3,75,15,6.2,0,30.1,30.1,30.0,0.00
17,17,60,54.6,49,53,51.5,48,100,89.8,78,13,4.9,0,30.1,30.0,29.9,0.00
18,18,60,54.8,52,54,52.8,51,100,93.4,78,12,7.4,3,30.0,29.9,29.9,0.16
19,19,59,53.5,50,54,51.6,50,100,93.4,75,12,6.3,0,30.0,29.9,29.9,0.28
20,20,60,52.8,47,54,50.2,47,100,91.2,80,29,14.0,0,30.0,30.0,29.9,0.10
21,21,58,51.2,46,52,48.7,46,100,91.6,75,23,8.2,0,30.0,30.0,29.9,0.00
22,22,61,51.5,44,54,50.3,44,100,96.3,72,16,6.5,0,30.0,29.9,29.9,0.00
23,23,60,54.0,51,55,52.9,51,100,96.3,80,12,5.1,0,30.1,30.1,30.0,0.00
24,24,59,53.0,49,53,51.6,48,100,95.4,81,16,5.4,0,30.1,30.1,30.0,0.01
25,25,60,54.9,51,54,51.9,50,100,90.2,75,12,5.2,0,30.1,30.1,30.1,0.00
26,26,60,55.1,50,55,53.0,49,100,93.0,75,17,6.5,0,30.1,30.1,30.1,0.00
27,27,59,52.5,46,52,48.6,45,100,87.1,72,12,3.8,0,30.2,30.1,30.1,0.00
28,28,59,52.9,48,52,49.1,46,100,87.5,77,23,10.7,3,30.2,30.2,30.1,0.20
29,29,59,53.1,46,49,47.2,44,93,80.6,69,22,13.1,3,30.1,30.0,29.9,0.07
30,30,57,51.7,47,51,49.2,47,100,91.3,80,16,7.4,0,29.9,29.9,29.9,0.00
31,31,59,53.4,50,52,50.2,48,100,89.3,75,20,8.0,0,30.0,29.9,29.9,0.00
1,1,58,51.9,46,52,49.5,45,100,92.1,78,17,6.5,0,30.0,29.9,29.8,0.00
2,2,56,51.8,50,52,50.4,50,100,95.1,84,16,5.5,0,29.9,29.8,29.8,0.00
3,3,59,53.5,50,52,50.2,48,100,88.9,72,17,6.2,0,29.9,29.9,29.9,0.00
4,4,59,49.8,43,52,47.8,43,100,93.5,75,21,4.5,0,29.9,29.9,29.8,0.00
5,5,60,52.5,46,49,47.1,43,100,82.7,67,26,13.0,0,29.9,29.8,29.8,0.00
6,6,60,52.9,49,49,46.5,44,86,79.3,67,29,19.8,12,29.8,29.8,29.8,0.00
7,7,58,53.3,49,50,47.7,46,90,81.5,72,26,19.0,10,29.9,29.9,29.8,0.00
8,8,59,53.0,49,50,48.4,47,93,84.4,72,28,20.0,13,29.9,29.9,29.8,0.00
9,9,58,53.1,49,50,47.9,45,97,83.0,72,31,19.5,12,29.9,29.9,29.8,0.00
10,10,58,52.4,48,49,46.9,46,93,82.1,70,26,17.7,10,29.9,29.9,29.8,0.00
11,11,56,51.9,48,51,49.4,46,100,91.3,83,17,7.9,0,29.9,29.9,29.8,0.00
