,Date,Max Air Temp (F),Avg Air Temp (F),Min Air Temp (F),Max Dew Point (F),Avg Dew Point (F),Min Dew Point (F),Max Rel Hum (%),Avg Rel Hum (%),Min Rel Hum (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Precip (in)
20,20,104,90.4,78,65,55.3,40,58,33.9,12,16,5.7,0,29.5,29.4,29.4,0.00
21,21,101,85.8,71,55,49.3,33,57,32.5,10,12,4.9,0,29.5,29.5,29.4,0.00
22,22,99,83.1,67,55,49.3,34,61,35.3,10,16,8.0,0,29.5,29.5,29.4,0.00
23,23,95,80.0,65,54,50.5,45,65,39.3,19,14,7.8,0,29.5,29.4,29.4,0.00
24,24,97,82.3,68,55,49.7,40,59,35.8,14,18,6.9,0,29.5,29.4,29.4,0.00
25,25,96,81.2,68,57,53.0,47,65,40.9,19,13,6.5,0,29.6,29.5,29.4,0.00
26,26,95,80.5,67,58,54.2,51,66,42.7,23,14,8.3,0,29.6,29.5,29.4,0.00
27,27,97,83.3,69,55,52.0,50,53,36.1,20,15,6.7,0,29.5,29.4,29.4,0.00
28,28,98,84.5,71,55,52.3,48,53,34.3,21,13,7.3,0,29.5,29.5,29.4,0.00
29,29,97,84.0,71,60,55.3,50,64,40.1,21,14,9.2,0,29.6,29.6,29.5,0.00
30,30,99,84.9,70,58,54.3,48,63,37.8,18,12,5.6,0,29.6,29.6,29.5,0.00
31,31,100,87.2,75,60,54.6,49,55,35.2,18,10,3.2,0,29.6,29.5,29.4,0.00
1,1,98,85.9,74,62,55.6,50,50,36.8,22,14,5.5,0,29.5,29.5,29.4,0.00
2,2,96,83.6,74,61,57.2,54,53,41.2,30,16,9.3,0,29.6,29.5,29.4,0.00
3,3,94,81.6,72,59,55.7,51,61,42.6,28,14,10.0,3,29.6,29.5,29.5,0.00
4,4,96,81.3,69,56,54.2,52,61,40.9,25,15,9.5,6,29.6,29.6,29.5,0.00
5,5,94,80.4,68,53,51.4,47,59,38.1,24,14,9.4,5,29.6,29.6,29.5,0.00
6,6,94,80.4,67,54,51.9,51,59,39.0,23,12,5.8,0,29.6,29.5,29.4,0.00
7,7,102,86.1,70,57,52.0,41,59,34.8,13,7,2.6,0,29.5,29.5,29.4,0.00
8,8,101,86.6,72,55,49.7,42,52,31.0,13,10,5.4,0,29.5,29.4,29.3,0.00
9,9,100,86.7,72,57,51.2,45,59,32.5,15,12,2.3,0,29.4,29.4,29.3,0.00
10,10,101,85.0,74,56,49.0,34,52,32.4,10,15,6.0,0,29.4,29.4,29.3,0.00
11,11,90,77.5,65,58,54.6,49,73,47.6,25,10,6.7,0,29.6,29.5,29.5,0.00
12,12,92,78.4,64,58,55.5,51,78,48.5,25,9,5.1,0,29.6,29.5,29.5,0.00
13,13,95,82.5,69,59,56.5,52,68,43.4,23,8,4.5,0,29.5,29.4,29.3,0.00
14,14,97,84.1,72,60,56.6,53,64,41.5,23,10,5.3,0,29.4,29.4,29.3,0.00
15,15,96,80.4,67,57,52.0,44,61,40.1,18,15,8.6,0,29.4,29.4,29.4,0.00
16,16,94,79.5,66,55,53.3,50,68,42.9,22,12,6.8,0,29.5,29.4,29.4,0.00
17,17,88,75.9,65,52,48.0,40,58,39.5,18,17,12.6,7,29.5,29.4,29.4,0.00
18,18,86,72.5,59,52,48.3,42,75,46.0,23,10,4.7,0,29.5,29.5,29.4,0.00
19,19,93,78.2,64,51,46.7,43,58,35.5,18,9,3.9,0,29.5,29.4,29.4,0.00
20,20,94,78.4,65,57,47.7,37,63,37.7,15,16,6.5,0,29.5,29.4,29.4,0.00
21,21,85,70.7,62,57,54.6,50,80,58.6,32,30,11.7,0,29.5,29.5,29.4,0.00
22,22,77,66.9,56,52,49.3,45,84,56.6,32,15,9.0,5,29.6,29.6,29.5,0.00
23,23,84,71.0,58,53,50.7,48,78,51.5,28,9,3.5,0,29.7,29.6,29.5,0.00
24,24,88,74.6,62,53,50.6,47,67,45.7,25,22,6.4,0,29.6,29.5,29.4,0.00
25,25,75,66.1,56,50,43.8,35,72,46.8,24,18,12.9,8,29.6,29.5,29.4,0.00
26,26,75,63.8,52,45,36.1,0,71,43.5,20,17,7.9,0,29.6,29.5,29.4,0.00
27,27,79,66.2,53,40,34.3,0,61,37.1,18,8,3.3,0,29.7,29.7,29.6,0.00
28,28,86,70.5,56,43,35.3,0,59,32.8,12,6,0.8,0,29.7,29.7,29.6,0.00
29,29,89,73.1,58,50,39.2,30,51,32.5,12,13,5.0,0,29.7,29.7,29.6,0.00
30,30,84,72.3,60,56,52.7,47,83,53.5,29,13,7.9,3,29.7,29.6,29.6,0.00
1,1,83,71.6,61,57,52.7,46,83,54.2,32,10,6.4,0,29.6,29.6,29.5,0.00
2,2,83,69.5,57,49,43.7,37,69,42.9,21,13,6.6,0,29.6,29.6,29.5,0.00
3,3,76,65.0,55,45,37.0,28,62,38.5,19,14,9.5,0,29.6,29.6,29.6,0.00
4,4,81,66.0,52,39,34.8,28,61,35.3,14,8,2.7,0,29.7,29.7,29.6,0.00
5,5,86,69.2,54,41,32.9,0,59,33.5,11,9,2.5,0,29.9,29.8,29.8,0.00
6,6,88,71.1,54,41,31.6,0,62,30.1,8,6,2.6,0,29.8,29.7,29.6,0.00
7,7,88,71.5,59,43,31.4,0,55,30.6,9,9,3.2,0,29.6,29.6,29.5,0.00
8,8,83,68.1,55,43,34.0,0,51,34.0,16,10,4.7,0,29.5,29.4,29.3,0.00
9,9,64,60.2,56,45,43.9,41,64,55.3,45,16,6.9,0,29.4,29.3,29.3,0.00
10,10,72,62.8,53,46,42.4,39,69,49.3,30,12,4.2,0,29.6,29.6,29.4,0.00
11,11,77,65.1,53,44,41.9,40,66,45.2,28,9,2.2,0,29.7,29.6,29.6,0.00
12,12,80,66.3,52,44,42.0,39,74,44.4,23,6,3.0,0,29.6,29.6,29.5,0.00
13,13,74,64.1,55,46,43.6,42,67,48.6,33,14,5.5,0,29.7,29.6,29.5,0.00
14,14,79,65.2,53,46,43.2,40,69,47.7,25,8,2.9,0,29.8,29.7,29.6,0.00
15,15,81,65.7,52,45,42.2,37,77,46.1,22,7,2.7,0,29.7,29.6,29.6,0.00
16,16,85,68.3,54,43,36.4,0,62,36.9,12,7,3.0,0,29.8,29.7,29.6,0.00
17,17,82,67.3,53,42,34.5,0,62,36.4,16,9,2.8,0,29.7,29.6,29.6,0.00
18,18,85,68.3,54,44,38.7,34,57,37.5,16,6,1.3,0,29.7,29.6,29.6,0.00
19,19,85,68.3,54,45,40.0,35,59,39.1,17,7,1.3,0,29.7,29.7,29.6,0.00
20,20,84,66.7,53,45,41.1,35,64,43.0,17,6,1.8,0,29.6,29.6,29.5,0.00
21,21,85,68.7,55,45,39.3,35,55,37.3,17,5,1.3,0,29.6,29.6,29.5,0.00
22,22,86,68.3,53,46,41.1,33,64,40.9,15,6,2.1,0,29.6,29.6,29.5,0.00
23,23,84,66.8,54,47,43.8,37,69,46.8,19,7,1.1,0,29.6,29.5,29.5,0.00
24,24,82,67.5,55,46,43.9,40,67,45.6,22,8,2.9,0,29.7,29.6,29.6,0.00
25,25,78,64.3,52,48,44.3,40,77,51.8,25,5,1.8,0,29.8,29.7,29.7,0.00
26,26,81,66.0,52,47,44.4,41,74,48.8,26,7,1.7,0,29.8,29.7,29.6,0.00
27,27,79,64.8,53,47,44.5,41,71,50.8,27,16,4.3,0,29.6,29.5,29.3,0.00
28,28,64,56.4,53,47,44.5,41,80,65.3,43,12,6.3,0,29.5,29.4,29.4,0.00
29,29,66,57.3,49,44,42.0,39,74,57.9,40,9,4.0,0,29.7,29.6,29.6,0.00
30,30,69,57.5,47,44,41.6,40,80,58.1,35,9,3.6,0,29.8,29.7,29.7,0.00
31,31,72,59.2,48,44,41.4,40,77,54.5,31,6,2.2,0,29.8,29.8,29.7,0.00
1,1,79,61.8,48,44,41.0,36,74,50.3,21,5,1.3,0,29.8,29.7,29.6,0.00
2,2,78,62.3,49,46,42.0,39,71,50.1,26,8,2.3,0,29.7,29.6,29.5,0.00
3,3,67,58.0,51,45,32.3,0,69,44.3,26,15,8.4,3,29.6,29.6,29.5,0.00
4,4,65,54.8,46,35,24.9,0,59,42.8,27,9,3.8,0,29.7,29.6,29.5,0.00
5,5,69,56.4,44,38,33.6,0,71,46.8,27,7,2.3,0,29.9,29.8,29.7,0.00
6,6,75,59.1,46,38,32.6,0,66,42.8,19,7,1.8,0,29.9,29.9,29.8,0.00
7,7,76,61.0,51,41,36.0,33,57,41.6,21,6,2.1,0,29.8,29.8,29.7,0.00
8,8,74,58.3,44,40,36.0,33,66,46.4,22,6,1.2,0,29.7,29.7,29.6,0.00
9,9,79,61.0,48,41,36.0,29,64,42.9,16,6,1.3,0,29.7,29.6,29.6,0.00
10,10,80,61.3,47,41,36.3,30,71,43.5,16,7,2.6,0,29.8,29.7,29.7,0.00
11,11,76,60.8,47,45,39.3,35,71,47.8,23,8,1.8,0,29.8,29.8,29.7,0.00
12,12,69,59.8,52,45,42.0,38,71,52.7,36,7,2.6,0,29.9,29.9,29.8,0.00
13,13,72,58.4,47,47,42.8,40,77,58.8,31,5,1.4,0,29.9,29.8,29.7,0.00
14,14,76,61.0,49,46,42.5,40,71,53.4,29,6,0.8,0,29.8,29.6,29.5,0.00
15,15,66,56.0,48,44,40.9,38,80,58.5,37,12,4.0,0,29.5,29.4,29.4,0.00
16,16,69,55.5,45,43,39.5,37,82,57.5,32,8,3.0,0,29.6,29.5,29.4,0.00
17,17,68,54.8,43,41,38.3,36,76,56.0,32,7,1.5,0,29.7,29.7,29.6,0.00
18,18,68,57.1,47,44,39.6,36,71,54.0,35,7,2.4,0,29.8,29.7,29.7,0.00
19,19,66,56.9,48,45,43.5,42,83,62.3,43,7,0.8,0,29.8,29.7,29.6,0.00
20,20,67,59.5,54,56,50.9,48,94,75.0,51,12,3.5,0,29.6,29.6,29.5,0.00
21,21,58,54.2,50,55,50.8,45,94,88.0,77,14,8.2,0,29.6,29.5,29.5,0.00
22,22,56,50.9,46,47,45.1,42,90,80.7,69,7,2.4,0,29.7,29.6,29.6,0.00
23,23,63,53.3,44,45,42.9,40,93,70.5,43,8,2.3,0,29.8,29.7,29.6,0.00
24,24,66,53.8,44,45,42.3,40,86,67.4,42,5,1.3,0,29.9,29.8,29.8,0.00
25,25,69,54.2,43,45,42.0,39,86,65.8,36,6,1.4,0,30.0,29.9,29.9,0.00
26,26,67,55.2,46,46,42.8,39,79,64.9,40,6,1.5,0,29.9,29.8,29.7,0.00
27,27,74,58.6,47,44,40.9,34,83,56.2,24,6,2.0,0,29.7,29.6,29.5,0.00
28,28,70,57.5,49,43,40.9,37,80,56.8,30,8,2.8,0,29.7,29.6,29.5,0.00
29,29,71,54.8,43,44,40.8,38,82,62.5,30,8,2.0,0,29.9,29.8,29.7,0.00
30,30,68,55.2,44,43,40.9,38,80,60.9,37,7,1.9,0,29.9,29.9,29.8,0.00
1,1,68,54.3,43,43,41.0,38,82,63.1,37,5,2.3,0,30.0,29.9,29.9,0.00
2,2,67,54.0,43,45,42.4,38,86,66.7,43,7,2.8,0,29.9,29.7,29.6,0.00
3,3,54,49.3,40,47,39.8,0,87,73.4,53,15,6.3,0,29.6,29.5,29.4,0.00
4,4,50,40.7,32,29,26.5,23,79,58.3,38,6,2.9,0,29.7,29.7,29.6,0.00
5,5,48,38.2,29,28,21.8,15,85,56.0,27,6,1.4,0,29.8,29.8,29.7,0.00
6,6,50,40.7,29,27,22.8,18,79,52.4,28,14,4.6,0,29.9,29.8,29.7,0.00
7,7,50,42.4,34,38,29.7,22,86,62.6,37,18,7.3,0,29.9,29.7,29.6,0.00
8,8,46,37.1,30,29,26.4,24,85,67.1,42,9,2.7,0,30.0,29.9,29.9,0.00
9,9,49,37.1,28,29,26.3,24,88,67.4,38,5,1.9,0,30.1,30.0,30.0,0.00
10,10,52,39.5,29,29,26.0,23,82,62.0,32,8,2.2,0,30.1,30.0,29.9,0.00
11,11,58,43.3,33,31,29.1,27,82,60.7,31,3,0.4,0,29.9,29.9,29.8,0.00
12,12,61,44.3,32,33,18.4,0,85,61.8,31,6,1.1,0,29.9,29.9,29.8,0.00
13,13,57,43.3,31,33,25.8,0,85,64.8,39,6,2.5,0,30.0,29.9,29.9,0.00
14,14,61,45.3,33,34,26.0,0,82,61.4,31,5,0.5,0,30.1,30.0,30.0,0.00
15,15,61,45.8,33,36,27.2,0,85,62.7,34,6,1.5,0,30.0,30.0,29.9,0.00
16,16,64,47.9,37,37,26.8,0,82,62.8,34,7,1.7,0,29.9,29.9,29.8,0.00
17,17,64,51.1,39,41,38.0,34,82,62.8,40,7,3.6,0,29.8,29.8,29.7,0.00
18,18,65,56.0,48,43,41.4,36,77,59.9,34,8,2.8,0,29.7,29.5,29.4,0.00
19,19,55,50.8,43,43,40.3,36,77,67.6,53,10,3.4,0,29.5,29.4,29.4,0.00
20,20,56,45.5,36,40,31.0,0,79,61.3,43,9,2.8,0,29.7,29.6,29.5,0.00
21,21,59,46.2,36,33,22.0,0,76,56.0,32,6,2.0,0,29.8,29.7,29.6,0.00
22,22,62,47.3,36,35,27.4,0,82,59.9,34,5,1.0,0,30.0,29.9,29.8,0.00
23,23,66,49.5,38,37,29.1,0,79,59.5,30,6,1.3,0,30.1,30.0,30.0,0.00
24,24,63,47.8,36,38,34.3,0,86,65.3,37,6,1.8,0,30.0,29.9,29.9,0.00
25,25,69,50.5,37,40,35.0,0,86,62.0,29,5,1.2,0,30.0,29.9,29.9,0.00
26,26,66,48.8,37,38,31.0,0,82,61.7,33,5,1.7,0,29.9,29.9,29.8,0.00
27,27,64,49.6,36,40,28.3,0,86,62.3,35,6,1.5,0,29.9,29.9,29.8,0.00
28,28,61,47.3,37,38,32.0,0,89,64.7,34,6,1.7,0,29.8,29.7,29.7,0.00
29,29,64,47.7,35,38,33.1,0,85,63.2,34,6,2.3,0,29.9,29.8,29.8,0.00
30,30,66,49.0,35,35,29.3,0,76,55.5,26,5,1.0,0,29.9,29.9,29.8,0.00
31,31,65,49.0,37,35,24.4,0,76,54.2,26,5,1.0,0,29.9,29.9,29.8,0.00
1,1,65,48.3,37,35,28.9,0,73,55.1,28,5,1.8,0,29.9,29.8,29.8,0.00
2,2,65,49.5,38,36,29.4,0,76,55.9,31,6,2.2,0,29.9,29.8,29.7,0.00
3,3,63,48.9,38,37,29.2,0,79,59.9,37,6,1.4,0,29.8,29.7,29.6,0.00
4,4,65,49.9,37,37,34.7,31,83,58.9,32,6,1.8,0,29.8,29.7,29.6,0.00
5,5,66,49.6,38,37,27.7,0,79,58.6,30,5,0.8,0,29.9,29.8,29.8,0.00
6,6,66,50.0,37,36,26.1,0,73,51.8,25,3,0.9,0,29.9,29.9,29.8,0.00
7,7,62,49.8,41,36,25.3,0,68,52.3,31,6,1.2,0,29.9,29.8,29.8,0.00
8,8,60,47.9,37,42,34.3,28,74,60.8,39,8,3.0,0,29.9,29.8,29.8,0.00
9,9,61,48.8,39,45,39.0,34,86,70.2,47,10,2.6,0,29.9,29.9,29.8,0.00
10,10,61,49.8,42,42,40.1,37,89,70.5,50,7,2.0,0,29.9,29.9,29.9,0.00
11,11,63,51.8,41,46,40.5,36,86,67.5,45,14,5.1,0,29.9,29.9,29.8,0.00
12,12,53,46.6,42,44,42.1,39,97,84.8,69,13,4.9,0,30.0,29.9,29.9,0.00
13,13,63,47.9,37,42,38.2,35,93,71.7,45,7,1.8,0,30.1,30.1,30.0,0.00
14,14,65,48.6,36,39,32.1,0,86,65.0,37,5,1.8,0,30.1,30.1,30.0,0.00
15,15,69,51.0,37,39,33.0,0,83,59.4,30,6,1.6,0,30.0,29.9,29.9,0.00
16,16,70,52.1,38,40,32.3,0,77,55.7,27,5,1.0,0,29.9,29.9,29.8,0.00
17,17,74,53.9,38,40,32.0,0,76,52.1,22,6,2.4,0,29.9,29.8,29.8,0.00
18,18,70,52.1,38,37,27.6,0,73,51.2,26,5,1.8,0,29.8,29.8,29.7,0.00
19,19,73,53.0,38,38,28.9,0,70,50.4,20,5,2.3,0,29.8,29.8,29.7,0.00
20,20,70,51.6,37,37,30.7,0,76,52.7,25,6,1.7,0,29.9,29.8,29.8,0.00
21,21,68,51.8,38,35,25.1,0,73,49.7,22,7,2.2,0,29.9,29.9,29.8,0.00
22,22,68,52.5,40,36,29.8,0,76,50.0,24,6,1.5,0,29.8,29.7,29.6,0.00
23,23,70,54.8,41,35,24.8,0,67,43.5,18,8,2.8,0,29.7,29.6,29.5,0.00
24,24,78,59.8,46,35,23.6,0,59,34.3,10,6,1.9,0,29.9,29.8,29.7,0.00
25,25,74,59.1,46,33,24.8,0,56,33.1,14,6,2.6,0,29.9,29.8,29.8,0.00
26,26,71,56.2,45,36,26.3,0,53,39.2,21,7,2.4,0,29.8,29.7,29.7,0.00
27,27,68,54.6,41,35,28.1,0,65,44.9,25,7,1.8,0,29.8,29.8,29.7,0.00
28,28,69,57.0,47,39,30.5,0,61,44.4,28,7,2.4,0,29.9,29.8,29.8,0.00
29,29,70,59.1,46,44,37.8,34,63,46.3,32,7,2.8,0,29.9,29.8,29.6,0.00
30,30,59,54.7,52,52,49.1,43,94,81.9,55,16,5.5,0,29.6,29.5,29.5,0.00
31,31,59,51.3,45,50,41.7,34,94,72.1,42,14,7.9,0,29.7,29.6,29.5,0.00
1,1,58,47.0,37,38,33.5,0,89,65.3,35,7,1.9,0,29.8,29.8,29.7,0.00
2,2,53,46.8,39,41,34.6,0,82,66.8,45,17,8.2,0,29.8,29.6,29.6,0.00
3,3,57,47.3,39,39,37.0,35,89,69.2,45,9,4.5,0,29.7,29.6,29.6,0.00
4,4,56,47.2,36,38,35.8,33,89,66.5,45,8,3.5,0,29.8,29.7,29.7,0.00
5,5,59,49.2,39,39,32.8,0,89,61.8,36,8,1.9,0,29.9,29.8,29.7,0.00
6,6,50,48.1,47,46,42.7,37,93,82.0,64,10,5.5,0,29.7,29.7,29.6,0.00
7,7,54,48.3,45,48,45.7,41,100,91.4,81,10,3.6,0,29.8,29.8,29.7,0.00
8,8,61,55.6,52,51,48.8,46,88,79.3,63,20,7.0,0,29.9,29.9,29.8,0.00
9,9,67,60.0,53,54,51.6,50,89,74.4,59,12,5.5,0,29.8,29.8,29.8,0.00
10,10,68,59.4,54,55,52.7,50,97,79.4,56,17,8.2,0,29.9,29.8,29.8,0.00
11,11,63,55.2,51,51,49.9,48,97,83.1,60,8,2.9,0,29.9,29.9,29.8,0.00
12,12,69,56.6,46,51,48.5,43,93,76.0,51,9,2.5,0,29.9,29.9,29.8,0.00
13,13,72,55.6,47,52,47.6,45,96,77.3,40,7,2.2,0,29.9,29.8,29.7,0.00
14,14,73,60.5,49,52,49.4,45,86,69.1,42,6,1.1,0,29.8,29.8,29.7,0.00
15,15,67,58.3,50,54,49.6,46,86,73.8,51,9,3.0,0,29.7,29.7,29.6,0.00
16,16,72,61.4,54,52,48.2,42,87,64.3,39,14,9.1,0,29.8,29.7,29.7,0.00
17,17,68,57.1,47,47,43.0,40,80,60.8,39,15,6.1,0,29.8,29.7,29.7,0.00
18,18,62,53.8,45,46,43.6,41,86,69.6,52,10,4.4,0,29.8,29.8,29.7,0.00
19,19,70,58.1,46,48,44.6,39,89,63.4,42,15,8.2,0,29.8,29.7,29.7,0.00
20,20,68,56.5,45,45,40.0,35,74,55.5,37,10,3.8,0,29.9,29.8,29.7,0.00
21,21,71,58.5,47,44,42.0,40,80,57.1,34,7,2.1,0,29.8,29.7,29.6,0.00
22,22,72,59.2,47,45,42.3,39,80,56.5,30,6,1.9,0,29.6,29.6,29.6,0.00
23,23,75,60.8,47,45,42.3,40,77,54.0,28,6,1.9,0,29.7,29.6,29.6,0.00
24,24,78,63.0,49,44,41.0,35,77,49.0,21,7,2.5,0,29.7,29.6,29.5,0.00
25,25,79,64.0,50,46,40.5,36,69,46.1,21,8,2.5,0,29.6,29.6,29.5,0.00
26,26,65,58.9,54,54,47.9,43,84,67.6,50,14,8.8,0,29.7,29.6,29.5,0.00
27,27,67,60.4,54,55,48.4,43,90,66.5,43,14,9.7,6,29.6,29.5,29.3,0.00
28,28,66,57.8,54,55,49.4,42,90,74.5,50,26,15.0,9,29.3,29.2,29.1,0.00
1,1,65,59.1,54,47,44.4,42,74,59.0,45,20,10.3,5,29.5,29.4,29.3,0.00
2,2,63,56.8,50,50,47.2,44,80,70.5,58,14,7.2,0,29.8,29.7,29.6,0.00
3,3,67,57.7,48,50,47.2,44,86,69.6,47,6,1.6,0,29.8,29.8,29.7,0.00
4,4,70,62.6,56,54,51.6,50,84,68.6,49,9,5.2,0,29.8,29.7,29.7,0.00
5,5,72,64.1,56,55,53.7,52,90,70.4,49,7,2.5,0,29.8,29.7,29.7,0.00
6,6,72,63.8,57,58,52.8,42,87,68.9,40,20,11.2,0,29.8,29.7,29.7,0.00
7,7,66,57.0,51,49,47.7,47,88,72.3,50,15,6.8,0,29.8,29.8,29.7,0.00
8,8,76,61.5,49,49,43.6,34,86,57.2,22,6,2.3,0,29.9,29.8,29.8,0.00
9,9,76,64.7,56,47,43.4,33,67,48.4,21,7,1.6,0,29.8,29.8,29.7,0.00
10,10,74,62.0,51,51,45.8,40,74,56.1,37,22,10.4,3,29.8,29.8,29.7,0.00
11,11,70,57.3,46,46,42.3,39,80,59.2,33,9,3.8,0,29.8,29.7,29.6,0.00
12,12,75,61.5,50,45,38.3,30,83,48.7,19,9,5.1,0,29.7,29.7,29.6,0.00
13,13,77,62.4,48,37,31.3,23,61,35.8,15,9,3.7,0,29.7,29.6,29.6,0.00
14,14,77,63.3,49,46,36.9,30,59,40.8,19,15,4.5,0,29.8,29.8,29.7,0.00
15,15,79,64.4,51,48,44.0,39,74,51.3,24,13,5.3,0,29.9,29.9,29.8,0.00
16,16,84,67.8,53,49,42.5,35,72,44.9,17,7,3.3,0,30.0,29.9,29.8,0.00
17,17,72,62.6,54,47,40.5,29,67,45.0,29,22,14.5,0,29.8,29.7,29.6,0.00
18,18,73,59.2,46,43,36.3,30,71,45.8,21,12,4.2,0,29.6,29.6,29.5,0.00
19,19,80,64.4,50,43,35.8,23,68,40.7,13,7,3.4,0,29.7,29.7,29.6,0.00
20,20,80,66.3,51,41,35.9,29,68,36.3,15,13,4.0,0,29.7,29.6,29.5,0.00
21,21,79,66.3,52,44,40.3,35,71,42.1,20,14,6.2,0,29.6,29.6,29.5,0.00
22,22,76,63.0,50,45,42.8,40,80,51.3,27,12,5.4,0,29.7,29.7,29.6,0.00
23,23,79,65.1,50,43,37.9,29,74,41.5,16,12,4.8,0,29.8,29.7,29.7,0.00
24,24,83,67.7,50,44,39.9,35,69,39.9,18,12,4.8,0,29.8,29.7,29.6,0.00
25,25,77,64.9,54,50,40.3,17,70,45.7,10,21,8.5,0,29.6,29.6,29.5,0.00
26,26,61,57.2,53,50,46.5,42,86,68.5,51,14,6.9,0,29.6,29.6,29.5,0.00
27,27,68,58.0,48,49,42.8,37,93,61.0,33,13,7.1,0,29.8,29.7,29.6,0.17
28,28,73,61.0,49,45,42.2,38,80,53.9,28,7,3.0,0,29.9,29.8,29.7,0.00
29,29,76,62.5,52,50,44.6,39,89,55.8,26,24,8.5,0,29.8,29.7,29.6,0.00
30,30,64,55.5,49,50,44.3,38,94,68.9,38,12,6.9,3,29.8,29.7,29.7,0.25
31,31,67,54.6,48,48,43.8,34,86,70.0,35,18,9.4,0,29.7,29.6,29.5,0.00
1,1,61,53.1,44,46,40.5,35,89,64.9,39,15,7.1,0,29.7,29.6,29.5,0.18
2,2,63,53.4,46,46,40.7,36,90,64.8,40,16,6.3,0,29.8,29.6,29.6,0.12
3,3,68,57.6,46,44,41.0,37,86,57.4,33,8,2.5,0,29.8,29.7,29.7,0.00
4,4,65,56.9,48,45,42.1,37,80,60.1,36,20,7.8,0,29.7,29.6,29.6,0.00
5,5,69,56.4,47,46,43.4,40,90,65.5,35,14,9.5,0,29.8,29.7,29.7,0.00
6,6,76,62.6,49,50,45.3,43,83,56.3,31,8,4.0,0,29.9,29.8,29.7,0.00
7,7,87,70.8,54,53,46.3,36,80,46.9,16,7,2.5,0,29.8,29.8,29.7,0.00
8,8,91,74.6,59,52,44.0,35,65,37.3,14,9,3.3,0,29.8,29.7,29.6,0.00
9,9,89,74.6,59,50,44.4,33,72,38.7,14,9,4.2,0,29.7,29.6,29.6,0.00
10,10,88,74.3,58,52,46.5,37,81,42.5,17,8,4.5,0,29.6,29.6,29.5,0.00
11,11,89,75.5,63,55,48.3,37,65,41.6,17,15,6.8,0,29.5,29.5,29.4,0.00
12,12,81,68.8,58,54,48.1,42,72,50.5,27,14,8.5,3,29.5,29.5,29.4,0.00
13,13,79,66.1,53,52,49.2,47,83,57.0,34,14,8.1,0,29.7,29.6,29.5,0.00
14,14,87,72.5,59,52,45.8,34,72,43.7,15,8,4.0,0,29.7,29.7,29.6,0.00
15,15,89,74.8,60,47,39.1,23,62,32.5,9,16,6.5,0,29.7,29.6,29.5,0.00
16,16,87,71.7,57,49,44.5,38,72,42.1,18,13,6.9,0,29.5,29.5,29.4,0.00
17,17,87,73.5,60,51,45.3,40,62,39.7,19,14,6.0,0,29.5,29.4,29.4,0.00
18,18,83,71.5,61,51,47.7,44,58,44.0,28,17,10.2,3,29.5,29.5,29.4,0.00
19,19,85,71.5,60,50,40.7,12,62,39.1,7,18,8.5,0,29.7,29.6,29.5,0.00
20,20,84,69.0,54,49,45.1,39,83,47.1,21,14,5.6,0,29.8,29.7,29.7,0.00
21,21,82,71.8,59,46,41.5,31,62,36.1,16,20,6.0,0,29.7,29.6,29.5,0.00
22,22,71,63.2,56,47,36.0,22,67,39.8,16,22,16.0,10,29.7,29.6,29.6,0.00
23,23,75,62.2,50,40,35.4,26,66,40.7,17,18,11.9,3,29.7,29.7,29.7,0.00
24,24,80,66.8,52,48,41.5,35,74,43.1,23,15,8.3,0,29.7,29.6,29.6,0.00
25,25,64,58.2,49,55,50.7,45,89,76.9,60,22,9.5,0,29.6,29.5,29.4,0.00
26,26,67,54.1,48,46,43.5,37,90,70.7,34,17,6.8,0,29.7,29.6,29.5,0.62
27,27,73,61.2,48,45,39.3,30,80,48.5,22,15,8.0,0,29.7,29.7,29.6,0.00
28,28,77,64.5,51,46,42.4,35,80,48.5,22,17,11.1,5,29.8,29.8,29.7,0.00
29,29,85,71.3,54,54,44.8,40,75,42.5,20,10,3.8,0,29.9,29.8,29.7,0.00
30,30,93,77.8,61,50,41.8,23,60,33.0,8,12,4.7,0,29.8,29.7,29.6,0.00
1,1,95,80.1,64,49,43.6,34,56,30.9,13,14,6.3,0,29.7,29.7,29.6,0.00
2,2,97,79.4,62,47,40.4,23,56,29.4,7,17,7.0,0,29.7,29.6,29.6,0.00
3,3,89,74.9,64,49,44.4,39,56,35.5,18,18,9.5,0,29.6,29.6,29.5,0.00
4,4,80,67.9,56,49,43.7,39,69,44.4,25,17,11.5,5,29.7,29.6,29.6,0.00
5,5,76,65.8,58,48,43.3,39,67,45.9,28,23,13.3,7,29.7,29.6,29.5,0.00
6,6,69,59.9,53,48,43.5,39,72,55.6,33,16,9.3,0,29.6,29.5,29.5,0.00
7,7,78,65.0,53,46,43.6,39,75,49.2,25,15,6.0,0,29.6,29.6,29.5,0.01
8,8,79,66.7,54,52,43.6,36,69,47.1,22,13,7.4,0,29.7,29.7,29.6,0.00
9,9,80,70.5,62,55,48.7,42,75,49.3,27,17,12.9,6,29.7,29.7,29.6,0.00
10,10,77,65.2,53,44,37.3,21,71,40.2,12,25,16.0,10,29.7,29.6,29.5,0.00
11,11,81,67.5,54,38,32.3,16,53,30.8,9,17,7.4,0,29.7,29.6,29.6,0.00
