,Date,Max Air Temp (F),Avg Air Temp (F),Min Air Temp (F),Max Dew Point (F),Avg Dew Point (F),Min Dew Point (F),Max Rel Hum (%),Avg Rel Hum (%),Min Rel Hum (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Precip (in)
20,20,61,55.6,50,54,51.9,49,100,88.0,75,10,4.3,0,29.7,29.7,29.6,0.00
21,21,61,55.1,52,55,53.9,50,100,96.0,82,14,5.8,0,29.7,29.7,29.6,0.00
22,22,61,56.0,53,55,53.9,52,100,92.4,75,10,3.6,0,29.8,29.7,29.7,0.00
23,23,63,54.5,50,55,52.8,48,100,94.4,72,16,4.4,0,29.8,29.7,29.7,0.00
24,24,61,56.0,50,55,54.4,50,100,94.7,81,10,3.8,0,29.7,29.7,29.7,0.00
25,25,62,55.7,52,57,54.3,52,100,95.3,78,7,2.3,0,29.8,29.7,29.7,0.00
26,26,67,55.1,48,56,51.7,48,100,90.0,63,9,2.0,0,29.8,29.8,29.7,0.00
27,27,69,59.6,49,59,55.8,48,100,88.4,58,9,2.1,0,29.8,29.7,29.6,0.00
28,28,69,61.9,53,63,58.0,52,100,88.2,68,8,2.0,0,29.7,29.7,29.6,0.00
29,29,71,63.5,59,62,60.6,58,100,90.8,68,8,2.4,0,29.9,29.8,29.7,0.00
30,30,70,61.1,54,61,58.7,54,100,91.9,71,13,4.7,0,29.9,29.9,29.8,0.00
31,31,63,57.4,54,58,56.2,52,100,96.1,77,7,2.9,0,29.8,29.8,29.7,0.00
1,1,74,60.4,51,61,56.5,50,100,88.2,50,8,3.1,0,29.8,29.7,29.7,0.00
2,2,68,61.4,56,61,59.4,55,100,93.7,68,8,3.0,0,29.8,29.7,29.7,0.00
3,3,68,60.1,51,59,54.7,49,100,83.6,52,9,3.4,0,29.8,29.8,29.8,0.00
4,4,68,58.0,51,59,55.5,50,100,92.4,63,13,4.1,0,29.9,29.8,29.8,0.00
5,5,67,58.7,55,57,55.2,53,100,89.5,65,14,3.8,0,29.9,29.8,29.8,0.00
6,6,73,58.9,49,56,53.0,48,100,83.1,51,18,5.7,0,29.9,29.9,29.8,0.00
7,7,64,57.8,54,57,55.1,53,100,91.2,75,10,3.4,0,29.8,29.7,29.7,0.00
8,8,63,58.2,55,57,55.4,54,100,90.8,77,8,3.9,0,29.7,29.7,29.6,0.00
9,9,69,59.8,52,58,54.8,51,97,84.6,68,7,2.9,0,29.6,29.6,29.5,0.00
10,10,62,56.5,51,57,53.9,50,100,91.1,75,16,4.9,0,29.6,29.6,29.5,0.00
11,11,70,58.8,0,58,54.6,0,100,84.3,0,8,3.4,0,29.8,29.7,29.6,0.00
12,12,63,60.4,57,58,56.6,55,96,88.4,77,12,3.8,0,29.8,29.8,29.7,0.00
13,13,64,59.2,57,56,55.2,55,94,87.6,72,10,2.8,0,29.8,29.7,29.6,0.00
14,14,63,59.2,57,58,56.1,55,94,90.0,77,9,3.7,0,29.6,29.6,29.6,0.00
15,15,69,60.2,54,57,54.9,50,100,84.2,53,15,2.2,0,29.7,29.6,29.6,0.00
16,16,68,59.0,50,56,52.7,47,93,80.4,61,17,6.4,0,29.8,29.7,29.7,0.00
17,17,64,58.9,50,57,55.2,49,100,88.4,70,21,8.5,0,29.8,29.7,29.7,0.00
18,18,70,55.2,46,53,49.4,44,94,82.4,46,18,4.8,0,29.8,29.8,29.8,0.00
19,19,61,53.9,48,54,50.1,45,100,87.7,72,12,3.2,0,29.7,29.7,29.6,0.00
20,20,72,59.2,47,61,54.1,45,96,84.6,47,15,6.3,0,29.6,29.5,29.5,0.00
21,21,65,59.5,56,56,54.8,52,94,84.7,70,13,5.8,0,29.7,29.6,29.5,0.00
22,22,66,58.8,54,56,53.2,49,94,82.3,54,10,6.1,0,29.8,29.7,29.7,0.00
23,23,68,62.0,56,61,57.2,53,94,85.0,61,10,5.3,0,29.8,29.8,29.8,0.00
24,24,64,59.2,53,57,54.1,51,94,83.7,72,13,4.2,0,29.8,29.8,29.8,0.00
25,25,63,53.5,45,50,46.9,43,100,79.6,55,15,5.2,0,29.8,29.8,29.7,0.00
26,26,65,53.2,41,50,44.9,39,93,75.6,48,21,6.8,0,29.9,29.9,29.8,0.00
27,27,64,53.0,42,49,45.1,40,93,76.0,46,16,5.2,0,30.0,29.9,29.9,0.00
28,28,68,59.6,49,57,50.9,44,87,73.3,55,18,9.4,0,29.9,29.8,29.7,0.00
29,29,64,62.6,61,63,60.1,57,94,91.5,84,18,11.1,6,29.7,29.7,29.7,0.00
30,30,65,59.9,50,61,54.6,47,100,84.2,56,25,7.6,0,29.9,29.8,29.7,0.00
1,1,64,55.0,45,52,47.3,43,93,76.5,52,20,7.3,0,29.9,29.9,29.9,0.00
2,2,62,52.3,43,47,44.7,41,93,77.5,50,15,5.9,0,30.0,29.9,29.9,0.00
3,3,63,52.0,41,46,42.1,39,93,72.3,46,20,6.7,0,30.0,30.0,30.0,0.00
4,4,76,59.5,43,46,38.6,31,93,51.2,21,17,7.1,0,30.0,30.0,29.9,0.00
5,5,81,61.7,48,42,34.1,0,68,42.1,16,7,4.0,0,29.9,29.9,29.9,0.00
6,6,81,56.6,46,51,38.3,0,77,58.0,18,15,2.5,0,29.9,29.9,29.8,0.00
7,7,64,54.2,44,52,46.0,40,90,74.7,57,20,7.9,0,29.9,29.9,29.8,0.00
8,8,63,52.5,41,48,44.1,39,93,74.8,50,20,9.5,0,29.9,29.8,29.7,0.00
9,9,62,53.5,44,44,41.2,38,89,64.4,44,22,10.1,0,29.7,29.6,29.6,0.00
10,10,57,49.6,41,47,44.1,39,93,82.0,64,16,3.9,0,29.8,29.8,29.7,0.00
11,11,55,50.3,42,48,45.4,40,93,83.5,77,13,4.6,0,29.9,29.9,29.8,0.00
12,12,55,48.4,42,47,43.9,39,96,85.3,74,12,2.8,0,29.9,29.9,29.8,0.00
13,13,63,47.5,37,46,42.1,36,97,83.5,48,16,3.5,0,29.9,29.9,29.8,0.00
14,14,66,50.9,41,48,43.3,39,96,77.7,42,10,2.6,0,29.9,29.9,29.9,0.00
15,15,72,55.4,44,45,41.3,34,93,63.8,25,8,3.0,0,29.9,29.8,29.8,0.00
16,16,65,52.3,42,46,40.2,37,86,66.4,37,6,2.0,0,29.9,29.9,29.8,0.00
17,17,58,48.6,41,48,45.2,38,100,88.8,64,9,2.8,0,29.9,29.9,29.8,0.00
18,18,52,45.8,39,46,44.2,37,100,93.7,82,7,1.4,0,29.9,29.8,29.8,0.00
19,19,50,42.5,37,46,41.0,36,100,94.0,83,6,1.2,0,29.9,29.9,29.8,0.00
20,20,50,46.8,43,48,45.6,43,100,95.8,93,6,1.7,0,29.9,29.8,29.8,0.00
21,21,48,46.0,44,47,44.8,42,100,94.6,93,5,1.0,0,29.8,29.8,29.8,0.00
22,22,49,46.5,44,48,44.9,42,100,94.3,93,7,1.9,0,29.8,29.8,29.8,0.00
23,23,50,47.2,45,48,45.7,44,100,94.0,89,6,1.0,0,29.8,29.8,29.7,0.00
24,24,54,48.1,45,48,46.1,44,100,92.8,82,8,1.6,0,29.9,29.8,29.8,0.00
25,25,52,49.0,46,47,45.9,45,100,89.4,76,7,1.6,0,30.0,30.0,29.9,0.00
26,26,52,46.1,44,46,44.8,43,100,94.5,82,9,2.3,0,30.0,29.9,29.9,0.00
27,27,54,48.9,44,49,45.0,42,100,87.3,72,15,6.2,0,29.9,29.8,29.6,0.00
28,28,54,45.2,39,46,41.9,37,100,88.8,75,6,3.1,0,29.6,29.5,29.5,0.00
29,29,56,47.3,40,47,42.9,38,97,85.3,69,10,5.3,0,29.9,29.8,29.6,0.00
30,30,54,44.7,39,47,41.2,37,97,88.1,71,8,2.7,0,30.0,29.9,29.9,0.00
31,31,58,47.2,39,48,42.7,37,97,85.4,65,12,3.2,0,30.0,30.0,29.9,0.00
1,1,53,44.8,39,48,42.9,37,100,93.6,82,7,1.9,0,30.0,29.9,29.8,0.00
2,2,58,48.8,42,52,45.0,39,100,87.4,64,18,5.7,0,30.0,29.9,29.8,0.00
3,3,54,46.1,36,43,39.2,33,93,77.4,55,16,5.0,0,30.0,30.0,29.9,0.00
4,4,58,45.2,33,43,37.2,0,93,78.4,49,15,4.5,0,30.0,30.0,29.9,0.00
5,5,59,49.3,44,51,45.8,41,100,88.0,60,7,1.2,0,30.1,30.0,30.0,0.00
6,6,59,49.5,45,52,47.3,43,100,91.4,77,9,2.3,0,30.1,30.0,29.9,0.00
7,7,61,53.8,46,56,51.2,45,100,91.2,72,8,3.5,0,30.0,29.9,29.9,0.00
8,8,54,47.5,41,50,44.3,39,100,89.6,71,9,2.1,0,30.0,29.9,29.8,0.00
9,9,58,47.1,38,46,42.0,37,97,84.0,59,8,1.5,0,29.8,29.8,29.8,0.00
10,10,56,48.4,42,50,45.1,39,100,88.7,72,13,5.1,0,29.9,29.8,29.8,0.00
11,11,60,50.0,40,49,44.8,38,97,83.1,57,9,2.5,0,29.9,29.8,29.8,0.00
12,12,61,56.1,54,57,53.9,48,100,91.6,72,10,3.9,0,30.1,30.1,29.9,0.00
13,13,55,52.8,51,54,51.7,50,100,96.3,93,8,3.5,0,30.1,30.1,30.0,0.00
14,14,54,50.5,41,50,46.5,39,94,87.0,72,12,3.6,0,30.0,29.9,29.8,0.00
15,15,56,44.2,37,44,39.5,35,97,84.8,57,16,4.7,0,29.8,29.8,29.7,0.00
16,16,55,48.2,42,51,45.5,40,97,90.5,80,9,4.5,0,29.8,29.7,29.6,0.00
17,17,55,45.6,39,45,40.9,37,93,84.1,62,7,3.3,0,29.9,29.8,29.8,0.00
18,18,60,50.8,41,50,44.8,39,93,80.7,57,16,7.0,3,29.9,29.8,29.7,0.00
19,19,65,57.3,54,55,52.9,50,97,85.7,65,14,5.5,0,29.7,29.7,29.6,0.00
20,20,56,50.9,46,54,48.4,44,97,91.2,80,13,4.8,0,29.8,29.7,29.6,0.00
21,21,59,45.5,35,44,35.6,25,100,72.3,33,20,5.6,0,30.0,29.9,29.8,0.00
22,22,73,52.8,33,36,22.1,0,78,40.4,13,13,6.5,0,30.0,29.9,29.8,0.00
23,23,75,55.8,39,37,27.0,15,79,39.2,16,12,5.5,0,29.9,29.8,29.8,0.00
24,24,65,47.0,36,44,29.3,0,89,62.9,15,10,4.5,0,30.0,29.9,29.9,0.00
25,25,56,44.5,35,43,33.5,0,93,74.5,41,6,3.1,0,30.1,30.1,30.0,0.00
26,26,59,47.0,38,44,38.3,34,93,74.1,44,8,3.2,0,30.0,29.9,29.8,0.00
27,27,59,46.6,38,45,40.3,35,93,80.2,53,6,1.7,0,29.8,29.7,29.6,0.00
28,28,60,48.9,40,48,42.8,38,93,80.8,51,7,2.5,0,29.9,29.8,29.7,0.00
29,29,52,45.5,37,46,43.0,35,97,91.0,80,7,2.2,0,30.1,30.0,29.9,0.00
30,30,52,47.2,41,46,44.5,39,96,90.5,80,6,2.2,0,30.2,30.1,30.1,0.00
1,1,54,50.0,41,51,47.7,39,97,91.9,75,7,2.1,0,30.2,30.1,30.1,0.00
2,2,54,50.8,42,53,48.5,38,97,91.7,79,16,7.2,0,30.1,29.9,29.8,0.00
3,3,50,42.6,32,39,32.1,0,89,75.2,54,17,7.7,0,29.9,29.8,29.8,0.00
4,4,47,35.6,28,29,27.1,25,92,73.3,42,17,5.9,0,29.9,29.9,29.8,0.00
5,5,44,33.5,25,28,24.3,22,92,71.5,42,9,5.3,0,30.0,29.9,29.9,0.00
6,6,45,40.4,32,40,33.7,20,93,78.0,46,20,9.0,3,29.9,29.8,29.7,0.00
7,7,40,34.9,28,33,26.1,0,88,75.2,51,15,7.2,3,30.1,29.9,29.8,0.00
8,8,43,33.2,27,26,23.9,22,85,70.5,47,9,5.3,0,30.2,30.1,30.1,0.00
9,9,49,34.8,26,36,26.6,22,89,74.7,41,8,3.7,0,30.2,30.2,30.2,0.00
10,10,48,36.6,29,36,28.0,0,92,80.2,54,6,3.6,0,30.2,30.1,30.0,0.00
11,11,54,39.9,31,41,30.5,0,92,78.8,47,8,3.6,0,30.0,30.0,30.0,0.00
12,12,54,44.1,32,43,37.6,30,93,79.4,51,7,3.9,0,30.1,30.0,30.0,0.00
13,13,53,43.7,37,44,39.2,35,97,85.0,59,7,2.1,0,30.2,30.1,30.1,0.00
14,14,45,41.2,36,43,39.6,35,97,94.6,89,7,2.2,0,30.2,30.2,30.1,0.00
15,15,45,38.9,33,41,33.4,0,100,93.7,81,6,1.5,0,30.2,30.1,30.1,0.00
16,16,58,45.8,34,45,34.0,0,93,79.3,53,6,1.8,0,30.1,30.0,29.9,0.00
17,17,59,43.5,38,46,39.0,35,97,85.8,51,6,2.6,0,30.0,29.9,29.9,0.00
18,18,50,45.3,41,45,42.1,39,97,88.5,77,14,6.4,0,29.9,29.8,29.7,0.00
19,19,49,43.4,32,40,31.4,0,85,67.2,46,22,11.8,0,29.9,29.8,29.7,0.00
20,20,50,41.1,30,41,33.2,0,93,77.4,52,9,2.9,0,29.9,29.9,29.9,0.00
21,21,51,45.3,42,47,43.2,39,97,92.6,80,14,2.7,0,30.0,29.9,29.9,0.00
22,22,53,44.1,39,45,41.4,37,100,90.7,74,7,1.8,0,30.1,30.1,30.0,0.00
23,23,55,44.5,37,46,40.8,35,97,87.7,69,7,1.9,0,30.2,30.2,30.1,0.00
24,24,47,38.4,32,43,35.0,0,100,94.3,86,6,1.0,0,30.2,30.1,30.1,0.00
25,25,55,35.2,29,43,30.5,0,100,90.8,57,6,1.4,0,30.1,30.1,30.0,0.00
26,26,60,45.2,34,44,34.6,0,93,75.5,39,8,2.1,0,30.1,30.0,29.9,0.00
27,27,53,45.6,39,45,39.8,33,93,80.5,66,9,2.6,0,30.1,30.0,30.0,0.00
28,28,54,42.9,36,43,39.1,34,100,87.4,64,6,1.8,0,30.0,30.0,29.9,0.00
29,29,63,47.0,35,45,35.7,0,93,70.4,29,8,2.9,0,30.0,29.9,29.9,0.00
30,30,61,45.6,37,39,25.0,0,89,68.3,26,8,2.7,0,30.0,30.0,29.9,0.00
31,31,52,45.1,38,46,41.9,35,97,88.9,74,12,4.1,0,30.1,30.0,30.0,0.00
1,1,54,41.4,34,45,39.3,34,100,92.7,72,9,2.6,0,30.0,30.0,29.9,0.00
2,2,57,45.2,38,47,40.7,36,97,85.2,62,7,2.8,0,30.0,29.9,29.9,0.00
3,3,49,44.1,37,46,42.4,35,100,94.0,83,6,2.2,0,29.9,29.9,29.8,0.00
4,4,56,42.3,35,43,36.4,0,100,85.1,28,7,2.1,0,29.9,29.8,29.8,0.00
5,5,62,47.5,38,40,31.8,20,89,59.0,20,8,3.4,0,30.0,29.9,29.9,0.00
6,6,57,43.3,37,44,36.8,33,89,79.0,51,6,2.2,0,30.1,30.0,29.9,0.00
7,7,55,48.3,37,48,43.0,0,94,85.2,47,10,1.9,0,30.0,29.9,29.9,0.00
8,8,55,51.9,50,52,49.6,48,96,91.5,86,13,5.1,0,30.0,29.9,29.9,0.00
9,9,53,50.1,48,50,47.5,45,97,90.9,82,8,3.3,0,30.1,30.0,30.0,0.00
10,10,54,49.8,45,49,47.5,43,97,92.2,80,9,2.5,0,30.1,30.0,29.9,0.00
11,11,55,50.8,43,51,47.4,41,94,88.0,77,18,8.5,0,30.1,29.9,29.8,0.00
12,12,53,45.8,40,48,42.8,39,100,89.8,77,7,2.1,0,30.3,30.2,30.1,0.00
13,13,55,45.4,36,45,40.4,34,97,83.5,69,12,3.1,0,30.3,30.3,30.2,0.00
14,14,64,50.2,37,45,39.6,33,93,69.3,35,6,3.2,0,30.3,30.2,30.1,0.00
15,15,74,56.9,42,46,34.3,27,73,45.3,23,9,4.3,0,30.1,30.1,30.0,0.00
16,16,74,56.4,43,38,28.8,0,74,41.0,18,10,4.7,0,30.0,29.9,29.9,0.00
17,17,66,46.4,39,45,38.1,0,100,78.4,38,7,2.6,0,30.0,29.9,29.9,0.00
18,18,56,43.0,36,47,40.5,34,97,91.0,69,16,3.5,0,30.0,29.9,29.9,0.00
19,19,57,43.9,37,46,41.3,36,100,90.8,64,8,3.5,0,29.9,29.9,29.9,0.00
20,20,62,45.6,37,43,35.7,0,97,75.1,33,6,2.2,0,30.0,30.0,29.9,0.00
21,21,52,40.0,32,44,35.0,0,100,91.9,74,8,2.4,0,30.1,30.1,30.0,0.00
22,22,51,43.0,37,44,40.2,34,97,89.9,66,6,1.9,0,30.1,30.0,29.8,0.00
23,23,70,48.6,31,43,28.3,0,96,63.0,18,9,4.2,0,29.8,29.7,29.7,0.00
24,24,66,55.3,45,49,41.0,22,90,65.0,19,16,5.3,0,30.0,29.9,29.8,0.00
25,25,57,47.1,38,46,41.3,36,97,81.6,55,7,3.0,0,30.1,30.0,30.0,0.00
26,26,60,42.4,36,47,39.6,34,100,90.6,55,6,2.2,0,29.9,29.9,29.8,0.00
27,27,53,47.9,39,47,43.3,36,93,84.3,66,6,2.0,0,30.0,29.9,29.9,0.00
28,28,62,55.3,51,55,51.8,46,97,88.2,72,8,1.9,0,30.0,29.9,29.9,0.00
29,29,54,52.4,49,54,50.6,46,100,93.8,88,9,3.1,0,30.0,29.9,29.8,0.00
30,30,50,46.8,43,46,43.3,40,100,88.3,71,12,3.4,0,29.8,29.8,29.7,0.00
31,31,50,41.4,33,40,33.6,0,97,83.1,61,12,4.0,0,30.0,29.9,29.8,0.00
1,1,52,43.1,33,39,31.1,0,92,71.5,46,14,6.4,3,30.0,29.9,29.7,0.00
2,2,58,48.3,37,39,25.0,0,82,53.0,30,14,5.9,0,29.8,29.7,29.6,0.00
3,3,50,43.3,33,40,36.0,0,93,79.3,57,17,5.3,0,29.9,29.9,29.8,0.00
4,4,49,39.3,32,37,32.8,29,89,78.5,61,13,5.1,0,30.0,30.0,29.9,0.00
5,5,48,40.5,30,38,31.1,0,92,74.0,50,8,2.9,0,30.0,29.9,29.8,0.00
6,6,53,47.8,42,48,44.9,39,96,89.7,83,21,6.3,0,29.7,29.7,29.6,0.00
7,7,54,50.8,46,52,47.6,42,94,88.9,77,20,11.0,0,29.7,29.6,29.5,0.00
8,8,59,55.7,50,56,51.9,47,93,86.9,72,16,9.7,3,29.8,29.7,29.6,0.00
9,9,57,52.5,50,54,50.4,48,97,92.5,89,10,2.5,0,29.9,29.8,29.7,0.00
10,10,57,51.5,49,53,49.5,48,97,92.7,83,9,2.5,0,30.1,30.0,29.9,0.00
11,11,57,50.6,46,50,47.7,41,100,90.2,55,12,2.5,0,30.1,30.0,29.9,0.00
12,12,58,55.4,52,54,51.5,42,97,87.2,58,12,6.6,0,29.9,29.9,29.9,0.00
13,13,57,55.1,53,56,53.5,51,100,94.3,93,13,3.7,0,30.0,29.9,29.8,0.00
14,14,57,54.8,52,56,53.0,50,97,93.7,89,14,7.0,0,29.9,29.8,29.7,0.00
15,15,61,54.6,48,54,51.2,45,96,88.4,67,25,10.6,0,29.8,29.6,29.5,0.00
16,16,57,48.4,43,46,42.2,39,93,80.3,57,12,6.3,0,30.0,29.9,29.8,0.00
17,17,55,51.3,43,50,46.1,37,93,82.8,68,13,6.8,0,30.0,29.9,29.9,0.00
18,18,61,52.5,47,51,48.2,44,93,85.8,60,20,8.8,0,30.0,29.9,29.8,0.00
19,19,54,45.4,39,45,40.3,36,97,83.6,54,18,4.6,0,30.1,30.0,29.9,0.00
20,20,55,44.7,34,44,37.1,0,96,79.9,57,16,5.9,0,30.1,30.1,30.0,0.00
21,21,54,44.9,37,47,41.7,35,97,88.8,69,14,4.3,0,30.0,30.0,29.9,0.00
22,22,49,43.8,38,45,41.8,36,100,93.0,83,7,2.6,0,29.9,29.8,29.8,0.00
23,23,57,42.2,33,47,37.2,0,97,88.7,67,9,2.1,0,29.8,29.8,29.8,0.00
24,24,58,48.3,40,46,42.0,38,93,80.4,55,6,2.1,0,29.8,29.8,29.7,0.00
25,25,55,49.7,41,49,45.0,38,93,84.3,69,12,5.7,0,29.7,29.7,29.6,0.00
26,26,63,54.2,47,52,49.0,44,93,83.2,58,17,6.2,0,29.6,29.5,29.4,0.00
27,27,57,52.7,47,52,48.3,43,93,85.0,74,21,10.2,0,29.6,29.5,29.3,0.00
28,28,65,58.5,52,51,43.7,37,93,60.8,40,18,7.9,0,29.3,29.1,29.1,0.00
1,1,61,51.6,43,49,45.8,41,97,82.3,56,12,3.1,0,29.6,29.4,29.3,0.00
2,2,57,54.7,53,54,51.0,48,93,87.3,75,16,7.8,0,29.8,29.7,29.6,0.00
3,3,60,55.2,50,54,51.9,48,97,89.0,77,14,6.0,0,29.8,29.8,29.7,0.00
4,4,59,53.1,47,54,49.9,45,97,89.2,72,12,3.9,0,29.9,29.8,29.8,0.00
5,5,66,59.4,56,56,53.1,50,90,80.2,60,21,12.0,6,29.8,29.6,29.6,0.00
6,6,59,54.8,47,52,49.0,45,93,80.9,72,18,9.3,0,30.0,29.9,29.7,0.00
7,7,59,51.1,44,49,45.2,40,93,81.1,55,10,4.9,0,30.1,30.0,29.9,0.00
8,8,65,54.4,44,52,46.2,41,93,75.4,42,18,6.5,0,29.9,29.9,29.9,0.00
9,9,60,55.7,53,57,53.6,51,97,92.8,80,14,4.9,0,29.9,29.9,29.8,0.00
10,10,56,52.0,47,52,47.6,41,97,85.5,64,20,8.1,0,30.2,30.0,29.9,0.00
11,11,63,50.3,37,40,34.8,0,97,62.9,33,18,7.4,0,30.2,30.0,29.9,0.00
12,12,69,57.1,44,40,31.3,0,82,42.6,26,18,8.2,0,30.0,29.9,29.9,0.00
13,13,56,48.1,39,48,44.0,38,97,86.4,72,17,5.3,0,29.9,29.9,29.9,0.00
14,14,56,52.0,48,51,48.2,45,96,87.1,77,14,5.4,0,30.1,30.0,29.9,0.00
15,15,55,48.0,41,49,46.0,40,100,93.0,80,9,3.3,0,30.1,30.1,30.1,0.00
16,16,56,46.3,39,50,43.6,38,100,90.8,69,14,2.1,0,30.1,30.1,30.0,0.00
17,17,54,48.5,44,47,40.8,36,90,76.0,51,23,11.4,0,30.1,30.0,30.0,0.23
18,18,63,49.8,37,43,35.9,28,89,61.8,34,20,9.6,0,29.9,29.9,29.8,0.00
19,19,66,48.4,0,47,40.6,0,97,74.0,0,23,6.2,0,30.0,29.9,29.8,0.00
20,20,62,52.3,42,44,40.0,37,85,64.1,44,20,6.0,0,30.0,29.9,29.8,0.00
21,21,56,47.8,40,43,38.8,34,86,71.5,55,20,6.7,0,29.9,29.8,29.8,0.00
22,22,53,44.6,34,44,38.9,31,93,80.9,63,8,4.6,0,29.9,29.9,29.9,0.00
23,23,57,46.1,35,47,40.6,34,96,82.4,42,10,3.7,0,30.0,29.9,29.9,0.00
24,24,58,47.6,36,47,40.1,34,93,77.0,42,9,3.2,0,29.9,29.9,29.8,0.00
25,25,59,52.0,46,52,46.3,30,93,81.7,41,15,9.7,5,29.7,29.6,29.5,0.15
26,26,56,51.3,48,52,47.0,44,93,85.4,77,20,9.6,3,29.6,29.5,29.5,0.51
27,27,57,51.4,47,49,45.5,41,89,80.5,59,14,7.0,0,29.8,29.7,29.6,0.56
28,28,61,55.4,51,55,52.1,46,97,89.0,67,23,11.0,5,29.8,29.7,29.7,0.07
29,29,58,52.1,49,50,48.1,46,94,86.5,74,14,6.2,0,29.8,29.8,29.8,2.47
30,30,53,48.4,45,47,43.3,37,93,83.3,64,13,5.8,0,29.9,29.8,29.7,0.00
31,31,53,48.1,45,43,38.5,32,86,70.6,49,21,11.1,5,29.7,29.6,29.5,0.14
1,1,58,48.8,41,44,40.3,36,93,73.8,44,14,9.3,0,29.7,29.6,29.6,0.47
2,2,55,46.2,37,46,40.8,34,93,82.1,66,13,5.4,0,29.9,29.8,29.7,0.00
3,3,58,50.0,42,44,40.2,37,89,69.9,47,10,4.4,0,29.9,29.8,29.8,0.00
4,4,58,50.6,43,48,43.4,40,89,76.9,64,17,6.6,0,29.9,29.8,29.8,0.00
5,5,59,51.5,46,48,44.0,41,89,76.3,60,7,3.3,0,30.1,30.0,29.9,0.00
6,6,61,53.7,49,52,48.4,45,90,82.2,72,20,5.3,0,30.1,30.1,30.0,0.00
7,7,57,51.3,48,51,49.1,46,96,92.3,81,14,3.4,0,30.0,30.0,29.9,0.00
8,8,52,49.9,48,49,47.9,46,100,92.6,86,12,3.2,0,30.0,29.9,29.9,0.00
9,9,57,51.7,49,50,47.8,46,93,86.3,77,13,4.4,0,29.9,29.9,29.9,0.00
10,10,57,50.1,46,49,47.2,43,97,89.8,74,8,3.4,0,29.9,29.8,29.7,0.00
11,11,57,49.4,41,52,46.1,38,97,88.7,74,9,3.4,0,29.8,29.7,29.6,0.00
12,12,56,50.5,43,49,45.8,41,97,84.3,72,15,5.5,0,29.8,29.7,29.6,0.00
13,13,57,51.3,45,50,45.7,42,90,81.4,72,7,3.3,0,29.9,29.8,29.8,0.00
14,14,56,50.1,45,49,46.8,42,97,88.6,77,18,5.9,0,30.0,29.9,29.8,0.00
15,15,60,51.2,44,46,43.8,40,89,76.5,47,22,8.1,0,30.0,29.9,29.9,0.00
16,16,60,50.1,42,46,43.6,39,92,79.1,55,20,7.3,0,29.9,29.9,29.8,0.00
17,17,55,50.8,44,52,47.8,41,100,89.9,77,12,4.6,0,29.8,29.8,29.7,0.00
18,18,56,48.4,41,49,44.8,39,93,87.7,69,12,4.6,0,29.8,29.8,29.7,0.09
19,19,56,51.2,45,53,47.0,42,93,86.0,64,12,4.8,0,30.0,29.9,29.7,0.00
20,20,60,49.5,39,48,43.9,37,97,82.2,53,18,5.4,0,30.0,30.0,29.9,0.07
21,21,57,50.5,46,49,45.7,43,93,84.1,69,22,6.7,0,29.9,29.8,29.8,0.00
22,22,54,47.8,41,47,42.9,39,97,84.1,62,10,3.9,0,29.9,29.9,29.8,0.50
23,23,58,52.6,48,52,47.6,41,94,83.4,60,13,8.0,5,29.9,29.9,29.8,0.06
24,24,59,54.0,50,55,50.5,47,94,88.0,69,14,6.6,0,29.8,29.8,29.7,0.36
25,25,56,50.4,46,47,43.3,40,93,77.5,60,18,7.6,0,29.7,29.7,29.6,0.34
26,26,56,49.6,42,44,41.8,37,89,75.3,55,13,6.3,0,29.8,29.7,29.7,0.06
27,27,57,51.0,44,50,46.2,42,93,84.1,72,12,4.4,0,29.9,29.8,29.7,0.18
28,28,59,50.3,40,46,42.0,38,93,74.6,53,9,4.4,0,30.1,30.0,30.0,0.00
29,29,69,54.1,40,52,45.3,37,89,73.6,52,9,4.0,0,30.1,30.0,29.9,0.00
30,30,82,65.3,49,58,45.2,32,93,55.5,17,7,3.3,0,29.9,29.8,29.8,0.00
1,1,72,62.5,53,53,46.9,40,93,60.0,36,9,5.1,0,29.9,29.8,29.8,0.00
2,2,58,54.5,52,53,50.8,49,97,87.5,78,10,4.4,0,29.9,29.9,29.9,0.00
3,3,61,56.0,48,53,49.6,46,93,79.6,67,13,6.6,0,29.9,29.8,29.8,0.00
4,4,58,54.6,52,52,50.2,48,94,85.5,70,17,5.8,0,29.8,29.8,29.8,0.03
5,5,59,53.0,49,50,47.8,43,96,83.1,62,16,5.8,0,29.9,29.8,29.8,0.45
6,6,60,52.7,43,50,44.7,39,93,74.8,57,24,10.3,0,29.9,29.8,29.8,0.27
7,7,57,52.8,48,47,44.6,43,86,74.0,62,15,7.1,0,29.8,29.8,29.8,0.00
8,8,59,55.3,51,56,52.3,46,97,89.9,78,16,9.3,3,29.8,29.8,29.7,0.01
9,9,59,53.8,51,52,50.1,46,97,87.7,72,10,3.7,0,30.0,29.9,29.8,0.18
10,10,59,52.8,48,49,46.5,44,93,79.9,62,21,7.1,0,30.0,30.0,29.9,0.04
11,11,61,51.5,40,50,45.4,38,93,80.4,62,20,7.4,0,30.0,30.0,29.9,0.03
