,Date,Max Air Temp (F),Avg Air Temp (F),Min Air Temp (F),Max Dew Point (F),Avg Dew Point (F),Min Dew Point (F),Max Rel Hum (%),Avg Rel Hum (%),Min Rel Hum (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Precip (in)
262,20,91,75.2,61,59,56.1,54,81,54.3,32,14,7.0,0,29.2,29.1,29.1,0.00
263,21,90,70.3,58,58,55.4,53,90,62.9,33,10,5.9,0,29.3,29.2,29.1,0.00
264,22,89,70.1,56,54,52.0,48,84,56.8,24,10,4.0,0,29.3,29.2,29.2,0.00
265,23,91,70.0,54,53,48.6,43,84,51.9,19,13,4.1,0,29.2,29.2,29.1,0.00
266,24,84,69.2,53,54,50.8,48,83,55.0,31,9,3.8,0,29.2,29.2,29.1,0.00
267,25,83,68.9,59,58,56.0,54,87,65.6,38,10,3.4,0,29.3,29.2,29.2,0.00
268,26,84,66.7,55,54,49.9,44,88,60.0,25,12,3.4,0,29.3,29.3,29.2,0.00
269,27,90,69.7,52,54,50.0,46,83,53.5,27,13,3.3,0,29.3,29.2,29.1,0.00
270,28,90,71.3,56,59,54.8,50,84,59.8,28,10,2.5,0,29.3,29.2,29.2,0.00
271,29,88,53.4,0,59,42.1,0,89,47.8,0,14,2.5,0,29.4,29.3,29.3,0.00
272,30,92,40.5,0,52,24.8,0,59,17.9,0,15,3.3,0,29.4,29.4,29.3,0.00
273,31,92,72.4,54,55,52.0,49,86,52.9,27,8,2.4,0,29.3,29.3,29.2,0.00
274,1,87,68.2,52,55,51.2,48,86,58.6,28,15,4.1,0,29.3,29.2,29.2,0.00
275,2,85,69.0,54,56,53.5,50,90,60.6,36,13,4.0,0,29.3,29.2,29.2,0.00
276,3,83,67.1,52,54,49.4,42,86,57.3,24,13,3.9,0,29.3,29.3,29.3,0.00
277,4,83,67.5,53,54,51.4,46,89,60.6,27,13,4.8,0,29.4,29.3,29.3,0.00
278,5,81,67.1,56,54,49.6,45,84,57.5,28,15,6.1,0,29.4,29.3,29.3,0.00
279,6,96,70.6,52,50,46.6,38,86,50.3,13,7,1.2,0,29.4,29.3,29.2,0.00
280,7,97,74.3,52,50,44.8,37,83,42.7,12,12,1.7,0,29.2,29.2,29.1,0.00
281,8,101,76.5,54,49,45.6,37,77,40.3,11,12,1.5,0,29.2,29.1,29.1,0.00
282,9,103,78.6,57,50,45.4,38,72,37.9,11,9,2.5,0,29.1,29.1,29.0,0.00
283,10,89,70.3,58,58,52.7,48,80,56.6,28,16,6.2,0,29.2,29.1,29.0,0.00
284,11,79,67.6,61,58,56.5,55,83,69.0,48,15,7.5,0,29.3,29.3,29.2,0.00
285,12,91,69.6,56,59,54.3,49,90,63.2,25,13,3.2,0,29.3,29.3,29.2,0.00
286,13,96,72.1,56,55,51.0,45,84,53.6,17,13,2.8,0,29.2,29.1,29.1,0.00
287,14,92,69.1,52,54,51.2,49,89,58.1,24,10,3.2,0,29.1,29.1,29.0,0.00
288,15,84,64.3,54,55,51.3,48,82,65.6,33,12,3.5,0,29.2,29.2,29.1,0.00
289,16,85,67.8,53,54,51.1,49,90,59.4,29,13,3.9,0,29.2,29.2,29.1,0.00
290,17,74,65.5,57,52,49.2,46,75,56.8,41,17,10.6,0,29.3,29.2,29.1,0.00
291,18,83,64.3,47,46,43.5,35,86,52.3,18,13,3.0,0,29.3,29.2,29.2,0.00
292,19,91,66.6,46,45,42.6,36,86,49.3,14,12,2.5,0,29.2,29.1,29.1,0.00
293,20,76,62.3,47,61,52.2,42,94,71.7,45,8,4.2,0,29.2,29.1,29.1,0.00
294,21,68,59.9,53,61,54.2,49,100,83.1,50,10,3.4,0,29.2,29.1,29.1,0.00
295,22,71,57.0,48,50,47.5,45,94,74.0,41,12,2.7,0,29.4,29.3,29.2,0.00
296,23,81,65.1,50,55,50.4,47,89,62.3,36,9,3.2,0,29.4,29.3,29.3,0.00
297,24,74,64.1,57,50,47.3,45,69,55.7,37,15,8.6,0,29.3,29.3,29.2,0.00
298,25,68,58.8,49,45,41.8,38,83,55.2,34,18,8.8,0,29.3,29.2,29.2,0.00
299,26,74,56.7,41,43,39.0,34,86,56.2,23,15,3.1,0,29.4,29.3,29.2,0.00
300,27,79,59.2,41,42,36.0,0,89,52.0,17,10,1.1,0,29.5,29.4,29.3,0.00
301,28,82,61.9,45,54,45.4,38,82,59.3,22,12,2.1,0,29.4,29.4,29.3,0.00
302,29,70,63.3,59,61,58.5,53,94,84.7,61,8,3.2,0,29.4,29.4,29.3,0.00
303,30,73,62.8,51,62,57.6,46,100,84.9,44,9,4.2,0,29.4,29.3,29.3,0.00
304,1,72,57.5,46,47,44.9,42,93,67.0,36,13,4.2,0,29.4,29.3,29.3,0.00
305,2,72,57.4,45,46,41.9,38,93,60.9,31,13,5.0,0,29.4,29.4,29.3,0.00
306,3,72,58.9,46,38,36.0,31,71,45.4,24,14,6.7,0,29.5,29.4,29.3,0.00
307,4,87,62.8,44,35,20.6,0,65,34.3,5,14,4.1,0,29.4,29.4,29.4,0.00
308,5,86,59.8,38,37,25.3,0,79,42.5,7,10,0.8,0,29.6,29.5,29.4,0.00
309,6,86,61.1,39,39,30.3,0,83,42.1,10,7,1.4,0,29.5,29.4,29.3,0.00
310,7,80,59.4,42,44,35.4,25,76,47.8,15,12,2.3,0,29.4,29.3,29.2,0.00
311,8,74,56.9,42,44,41.4,39,89,60.1,29,13,3.3,0,29.3,29.2,29.1,0.00
312,9,73,58.6,47,42,38.8,36,77,51.1,27,14,5.3,0,29.1,29.0,29.0,0.00
313,10,77,57.5,44,40,38.5,35,82,54.3,23,10,1.4,0,29.3,29.2,29.1,0.00
314,11,75,55.4,39,43,39.4,36,89,59.5,27,10,1.5,0,29.4,29.4,29.3,0.00
315,12,73,55.7,41,45,40.6,35,86,61.3,25,16,4.0,0,29.3,29.3,29.2,0.00
316,13,77,56.7,39,42,36.5,0,89,57.0,17,6,0.9,0,29.4,29.3,29.3,0.00
317,14,80,57.5,40,40,31.3,0,86,51.1,17,10,1.1,0,29.5,29.4,29.3,0.00
318,15,85,58.0,37,37,30.5,0,86,47.8,8,6,0.5,0,29.4,29.4,29.3,0.00
319,16,82,57.8,37,36,24.8,0,83,45.1,12,7,0.7,0,29.4,29.4,29.3,0.00
320,17,83,58.5,39,35,28.5,0,79,44.5,14,8,0.9,0,29.4,29.4,29.3,0.00
321,18,88,59.9,39,39,35.2,30,82,47.1,13,7,0.8,0,29.4,29.4,29.3,0.00
322,19,87,60.7,40,38,36.2,29,83,47.0,12,8,1.0,0,29.4,29.4,29.3,0.00
323,20,88,61.3,41,41,38.1,34,82,48.9,16,7,0.8,0,29.4,29.3,29.2,0.00
324,21,87,61.0,42,41,38.9,36,82,50.8,16,6,0.8,0,29.3,29.3,29.2,0.00
325,22,87,60.9,42,42,37.0,27,79,48.4,11,8,1.5,0,29.4,29.3,29.2,0.00
326,23,87,59.3,40,40,34.0,0,89,52.2,11,7,1.3,0,29.3,29.3,29.2,0.00
327,24,77,55.3,37,44,38.6,34,89,58.7,25,8,1.9,0,29.4,29.3,29.3,0.00
328,25,80,56.8,39,47,40.9,35,89,61.3,20,7,1.5,0,29.5,29.4,29.4,0.00
329,26,86,59.1,40,42,38.2,31,89,53.4,14,7,0.7,0,29.5,29.4,29.3,0.00
330,27,70,53.8,38,42,37.5,34,86,57.4,31,18,6.3,0,29.4,29.2,29.0,0.00
331,28,64,52.1,42,42,40.2,38,89,66.0,38,10,2.8,0,29.2,29.1,29.0,0.00
332,29,64,48.7,35,44,39.7,33,93,73.7,41,5,0.8,0,29.4,29.3,29.2,0.00
333,30,69,52.0,39,43,40.5,36,93,68.2,38,8,0.6,0,29.5,29.4,29.4,0.00
334,31,78,54.5,37,45,40.4,34,93,63.7,28,5,0.2,0,29.5,29.5,29.4,0.00
335,1,81,57.4,40,45,42.0,37,89,62.0,26,8,0.6,0,29.5,29.4,29.3,0.00
336,2,71,54.4,40,48,40.7,35,89,62.5,32,16,4.1,0,29.4,29.3,29.3,0.00
337,3,59,48.4,37,37,31.9,0,82,58.8,31,13,3.4,0,29.4,29.4,29.3,0.00
338,4,68,48.7,31,35,27.1,0,92,57.4,21,13,3.5,0,29.5,29.4,29.3,0.00
339,5,74,52.9,36,45,32.4,0,86,61.2,27,8,1.2,0,29.6,29.5,29.4,0.00
340,6,76,58.0,44,46,43.5,41,90,62.8,30,6,1.0,0,29.6,29.5,29.5,0.00
341,7,74,57.9,49,49,44.2,40,86,63.6,29,14,3.0,0,29.5,29.5,29.4,0.00
342,8,72,54.6,42,47,42.0,37,93,66.5,32,9,1.3,0,29.4,29.4,29.3,0.00
343,9,77,53.9,37,43,39.8,34,93,64.3,26,7,1.0,0,29.4,29.3,29.3,0.00
344,10,72,53.0,39,43,36.8,0,89,62.0,24,13,2.7,0,29.4,29.4,29.4,0.00
345,11,71,53.0,34,43,36.0,0,89,60.1,28,13,3.0,0,29.5,29.4,29.4,0.00
346,12,75,60.3,48,47,42.3,38,83,54.2,26,6,1.9,0,29.6,29.6,29.5,0.00
347,13,78,56.0,41,47,42.8,38,89,65.2,33,9,0.9,0,29.6,29.5,29.4,0.00
348,14,69,53.6,43,46,39.4,29,93,63.4,30,17,4.8,0,29.4,29.4,29.3,0.00
349,15,66,50.1,39,37,35.9,34,82,61.2,30,10,2.3,0,29.3,29.2,29.1,0.00
350,16,62,50.9,40,45,39.9,34,89,67.8,46,10,3.5,0,29.3,29.2,29.1,0.00
351,17,65,49.0,38,42,39.5,35,93,72.2,40,3,0.1,0,29.4,29.4,29.3,0.00
352,18,60,47.9,35,47,38.4,0,93,75.3,49,13,3.7,0,29.5,29.4,29.4,0.00
353,19,55,53.0,48,54,50.4,46,97,90.9,86,13,7.1,0,29.4,29.3,29.2,0.00
354,20,61,55.2,50,55,51.9,46,100,88.7,75,8,2.4,0,29.3,29.2,29.2,0.00
355,21,66,54.8,46,48,27.9,4,93,51.3,9,13,5.2,0,29.4,29.3,29.2,0.00
356,22,77,64.3,48,19,0.4,-9,32,9.1,3,18,9.8,3,29.4,29.3,29.3,0.00
357,23,74,51.2,36,29,21.9,11,70,37.8,10,9,1.6,0,29.4,29.4,29.3,0.00
358,24,65,42.3,27,31,26.8,0,92,62.2,24,0,0.0,0,29.6,29.5,29.4,0.00
359,25,63,42.8,30,34,27.0,0,92,67.9,28,3,0.3,0,29.7,29.6,29.6,0.00
360,26,61,45.3,33,38,21.8,0,92,68.2,34,5,0.3,0,29.6,29.5,29.4,0.00
361,27,67,48.4,33,38,32.1,0,92,64.2,31,7,0.9,0,29.4,29.3,29.2,0.00
362,28,70,49.2,37,40,36.6,34,89,66.0,29,5,0.6,0,29.4,29.3,29.2,0.00
363,29,70,47.9,34,41,33.3,0,92,67.7,29,3,0.3,0,29.6,29.5,29.4,0.00
364,30,70,50.1,38,40,37.9,34,89,66.5,32,5,0.2,0,29.6,29.6,29.5,0.00
365,1,71,50.4,36,45,40.2,34,93,72.0,35,0,0.0,0,29.7,29.6,29.6,0.00
366,2,60,46.7,36,50,42.1,34,100,84.9,60,13,2.1,0,29.6,29.5,29.3,0.00
367,3,53,43.6,0,43,27.5,0,76,53.0,0,17,6.3,0,29.3,29.3,29.2,0.00
368,4,51,35.0,24,28,24.4,21,88,68.4,35,5,0.9,0,29.4,29.4,29.3,0.00
369,5,50,32.5,21,25,21.5,18,88,67.0,35,5,0.3,0,29.5,29.5,29.4,0.00
370,6,38,31.3,20,34,23.5,0,96,86.1,55,7,1.5,0,29.5,29.4,29.3,0.00
371,7,43,32.8,25,31,22.4,0,100,81.1,41,16,3.3,0,29.6,29.4,29.3,0.00
372,8,45,30.1,22,24,21.0,17,89,72.1,33,7,2.2,0,29.7,29.6,29.6,0.00
373,9,52,32.0,20,25,21.5,17,89,69.3,29,6,1.5,0,29.8,29.7,29.7,0.00
374,10,55,34.8,22,29,24.4,19,91,69.9,30,6,0.7,0,29.8,29.6,29.5,0.00
375,11,59,37.8,25,30,27.3,22,89,70.0,31,7,0.7,0,29.6,29.6,29.5,0.00
376,12,60,39.5,25,31,22.6,0,92,68.0,26,6,0.7,0,29.6,29.6,29.5,0.00
377,13,61,40.5,27,38,27.8,0,89,71.4,32,5,0.5,0,29.7,29.6,29.6,0.00
378,14,63,41.3,29,38,29.9,0,92,74.4,38,5,0.3,0,29.8,29.7,29.6,0.00
379,15,65,42.0,28,36,30.1,0,92,70.8,29,3,0.3,0,29.7,29.6,29.6,0.00
380,16,68,43.9,29,37,28.1,0,92,68.2,27,3,0.5,0,29.6,29.5,29.4,0.00
381,17,66,42.6,29,37,30.5,0,92,69.9,29,3,0.1,0,29.5,29.5,29.4,0.00
382,18,63,45.7,29,40,31.9,0,92,65.5,32,13,3.6,0,29.4,29.3,29.1,0.00
383,19,59,45.2,32,35,26.5,0,82,57.6,27,16,3.5,0,29.3,29.2,29.1,0.00
384,20,62,41.7,28,33,22.3,0,82,59.8,22,8,1.7,0,29.4,29.4,29.3,0.00
385,21,64,48.4,37,44,38.7,0,93,75.0,45,9,3.1,0,29.5,29.4,29.3,0.00
386,22,68,45.5,31,43,33.9,0,96,74.4,37,5,1.3,0,29.6,29.6,29.5,0.00
387,23,68,46.2,32,43,36.0,29,89,71.0,33,5,1.0,0,29.8,29.7,29.6,0.00
388,24,68,46.7,35,40,36.4,33,93,71.5,36,7,1.0,0,29.7,29.6,29.6,0.00
389,25,65,42.0,27,31,25.1,0,92,65.3,26,3,0.6,0,29.7,29.6,29.5,0.00
390,26,66,41.8,27,31,27.5,23,88,62.5,23,3,0.3,0,29.6,29.6,29.5,0.00
391,27,54,37.8,28,33,24.3,0,88,71.3,40,3,0.3,0,29.6,29.6,29.5,0.00
392,28,65,40.3,25,31,27.4,22,92,65.5,26,3,0.4,0,29.5,29.5,29.4,0.00
393,29,67,41.8,26,28,24.7,22,85,57.6,20,7,1.0,0,29.5,29.5,29.4,0.00
394,30,67,43.3,28,29,25.4,22,81,55.3,19,8,1.2,0,29.6,29.6,29.5,0.00
395,31,64,44.5,34,31,28.0,24,79,56.9,23,5,1.4,0,29.6,29.5,29.5,0.00
396,1,66,43.3,29,34,24.6,0,85,61.2,23,3,0.1,0,29.6,29.5,29.4,0.00
397,2,69,47.0,31,38,31.9,0,85,62.8,28,6,0.8,0,29.5,29.5,29.4,0.00
398,3,71,47.3,32,39,33.3,0,89,65.8,28,5,0.7,0,29.4,29.4,29.3,0.00
399,4,68,44.7,30,39,32.2,0,92,68.8,32,5,0.8,0,29.4,29.4,29.3,0.00
400,5,67,41.6,25,27,20.9,10,89,53.0,11,6,0.5,0,29.6,29.5,29.4,0.00
401,6,61,42.5,30,29,24.9,21,79,53.7,21,5,0.5,0,29.6,29.6,29.5,0.00
402,7,65,44.7,30,42,30.2,0,82,64.3,23,5,0.8,0,29.6,29.5,29.4,0.00
403,8,59,50.7,45,45,43.5,42,90,77.2,58,12,3.8,0,29.6,29.5,29.5,0.00
404,9,59,48.2,45,46,42.7,35,100,83.4,41,9,1.4,0,29.6,29.6,29.5,0.00
405,10,64,48.0,36,42,38.0,34,97,71.1,37,6,1.0,0,29.6,29.6,29.5,0.00
406,11,55,46.3,38,49,42.1,34,93,85.9,62,13,2.4,0,29.6,29.5,29.5,0.00
407,12,59,39.4,32,39,31.3,0,100,86.2,42,8,2.2,0,29.8,29.7,29.6,0.00
408,13,67,44.5,32,39,32.3,0,93,73.5,32,5,0.5,0,29.8,29.8,29.7,0.00
409,14,70,44.4,29,36,28.7,0,92,66.6,23,3,0.5,0,29.8,29.8,29.7,0.00
410,15,75,45.3,27,31,27.2,0,89,59.8,16,5,0.5,0,29.7,29.6,29.5,0.00
411,16,75,45.0,26,28,24.8,19,88,54.2,12,7,1.3,0,29.6,29.5,29.4,0.00
412,17,74,45.9,29,30,25.8,19,82,53.0,13,3,0.1,0,29.6,29.5,29.4,0.00
413,18,72,44.2,28,28,25.2,22,82,54.1,15,5,0.6,0,29.6,29.5,29.4,0.00
414,19,72,43.8,27,29,24.6,21,85,53.8,15,5,0.3,0,29.5,29.4,29.4,0.00
415,20,72,43.8,27,27,23.6,18,81,52.2,14,6,0.5,0,29.6,29.5,29.5,0.00
416,21,72,45.3,29,29,23.8,18,78,50.6,13,6,0.6,0,29.6,29.6,29.5,0.00
417,22,74,48.2,30,31,23.5,0,79,50.4,14,5,1.3,0,29.5,29.4,29.3,0.00
418,23,74,51.5,29,31,23.2,11,85,44.0,9,10,2.9,0,29.3,29.3,29.2,0.00
419,24,75,59.2,43,27,22.7,15,51,27.8,11,22,6.9,0,29.6,29.4,29.3,0.00
420,25,76,51.6,35,35,29.6,24,68,48.3,16,6,1.3,0,29.6,29.5,29.4,0.00
421,26,72,49.8,33,34,22.3,0,89,55.1,20,7,1.3,0,29.5,29.4,29.4,0.00
422,27,65,51.5,37,39,26.4,0,83,55.3,30,12,1.1,0,29.5,29.5,29.4,0.00
423,28,57,53.9,49,55,51.4,40,100,91.7,61,5,0.2,0,29.6,29.6,29.5,0.00
424,29,58,54.9,49,56,53.0,44,100,93.5,69,9,1.3,0,29.5,29.5,29.3,0.00
425,30,58,50.4,43,46,41.9,36,97,74.3,44,13,4.7,0,29.3,29.2,29.2,0.00
426,31,57,44.6,33,37,32.4,22,93,67.8,26,16,5.0,0,29.4,29.4,29.3,0.00
427,1,57,40.7,29,33,22.1,0,89,69.8,32,9,1.5,0,29.5,29.4,29.4,0.00
428,2,47,41.1,34,38,33.2,0,89,77.1,61,12,3.7,0,29.4,29.3,29.2,0.00
429,3,54,38.3,29,36,25.0,0,96,77.3,43,13,3.0,0,29.4,29.4,29.3,0.00
430,4,53,40.3,30,35,29.1,0,92,71.2,38,7,1.4,0,29.5,29.5,29.4,0.00
431,5,50,38.9,28,40,30.7,0,93,83.2,46,5,0.9,0,29.5,29.5,29.4,0.00
432,6,49,45.5,42,45,42.3,37,93,88.8,76,8,2.3,0,29.4,29.3,29.2,0.00
433,7,52,48.8,45,50,46.7,44,100,92.4,86,14,6.3,0,29.4,29.3,29.2,0.00
434,8,57,54.4,52,55,52.3,50,97,92.7,89,14,8.3,3,29.4,29.4,29.3,0.00
435,9,58,55.4,54,55,53.5,52,100,93.5,87,12,5.6,0,29.4,29.4,29.3,0.00
436,10,64,54.4,48,52,48.9,42,96,83.4,45,9,1.7,0,29.6,29.5,29.4,0.00
437,11,62,51.4,44,48,44.1,42,93,77.8,52,5,1.0,0,29.6,29.5,29.5,0.00
438,12,60,52.0,41,53,47.9,40,97,86.7,58,8,2.1,0,29.6,29.5,29.5,0.00
439,13,62,56.1,53,56,53.3,52,96,90.4,78,6,1.1,0,29.6,29.5,29.4,0.00
440,14,63,57.9,55,55,53.2,49,97,85.3,60,6,1.2,0,29.5,29.4,29.3,0.00
441,15,58,54.6,50,52,51.1,45,93,88.0,72,13,6.0,0,29.4,29.3,29.2,0.00
442,16,62,45.9,39,44,39.6,30,100,82.7,30,6,1.2,0,29.6,29.5,29.4,0.00
443,17,60,46.6,35,43,38.2,33,93,75.1,48,14,2.9,0,29.5,29.5,29.4,0.00
444,18,63,50.9,40,49,42.6,38,93,75.1,46,10,2.4,0,29.6,29.5,29.4,0.00
445,19,59,51.0,41,49,40.7,35,96,69.6,41,13,5.1,0,29.6,29.5,29.4,0.00
446,20,70,50.5,37,42,38.4,35,93,67.5,32,6,0.9,0,29.6,29.5,29.4,0.00
447,21,69,52.6,39,42,39.0,36,89,64.8,31,8,2.0,0,29.5,29.4,29.3,0.00
448,22,72,52.7,38,44,40.2,36,93,66.8,32,9,1.4,0,29.4,29.3,29.2,0.00
449,23,74,52.7,37,42,38.4,35,93,63.9,27,8,1.7,0,29.4,29.3,29.3,0.00
450,24,75,54.0,37,43,36.5,29,89,58.5,18,9,2.0,0,29.4,29.3,29.2,0.00
451,25,70,53.0,37,44,40.0,33,93,65.9,26,16,5.2,0,29.3,29.2,29.2,0.00
452,26,56,52.8,50,53,49.6,44,97,88.9,77,13,5.8,0,29.3,29.1,29.0,0.00
453,27,61,53.5,50,50,47.3,42,93,80.5,52,14,7.6,3,29.2,29.1,28.9,0.00
454,28,58,53.0,50,51,47.8,42,93,83.0,56,24,7.7,0,28.8,28.7,28.7,0.00
455,1,61,55.5,50,50,46.0,44,89,71.5,55,15,5.3,0,29.1,29.0,28.8,0.00
456,2,61,55.1,51,54,49.7,46,92,82.2,60,9,5.4,0,29.4,29.3,29.1,0.00
457,3,54,52.8,52,52,50.1,48,94,90.4,83,14,8.5,3,29.4,29.4,29.3,0.00
458,4,63,57.4,52,52,50.6,49,93,78.8,63,10,4.0,0,29.4,29.4,29.4,0.00
459,5,61,56.4,54,54,53.4,52,100,89.6,77,15,8.0,0,29.4,29.3,29.3,0.00
460,6,63,53.2,45,52,48.2,42,97,84.8,50,13,2.7,0,29.5,29.4,29.4,0.00
461,7,70,51.9,40,44,41.0,37,97,70.8,31,10,2.7,0,29.6,29.5,29.4,0.00
462,8,72,56.3,40,47,42.7,37,93,64.2,37,8,2.3,0,29.6,29.5,29.4,0.00
463,9,58,55.2,53,53,51.0,48,93,86.1,77,8,1.8,0,29.5,29.5,29.4,0.00
464,10,63,54.1,46,51,44.4,35,93,72.6,35,18,4.7,0,29.6,29.5,29.4,0.00
465,11,75,52.1,37,40,29.7,0,96,57.1,10,9,2.3,0,29.6,29.5,29.4,0.00
466,12,77,56.1,39,36,27.0,0,73,42.2,10,10,2.0,0,29.5,29.4,29.4,0.00
467,13,77,55.6,37,36,32.3,26,89,49.6,15,13,2.6,0,29.4,29.4,29.3,0.00
468,14,75,57.0,43,44,40.0,36,80,56.8,27,12,2.6,0,29.6,29.5,29.4,0.00
469,15,81,59.4,42,45,38.8,28,89,54.3,20,12,2.5,0,29.7,29.6,29.6,0.00
470,16,79,56.6,40,41,35.3,23,86,52.3,15,18,2.7,0,29.7,29.6,29.5,0.00
471,17,65,53.6,47,47,40.9,37,93,64.9,37,9,5.4,0,29.6,29.5,29.4,0.00
472,18,76,54.2,38,39,33.0,16,89,54.3,11,7,1.2,0,29.4,29.3,29.2,0.00
473,19,76,55.2,38,37,32.7,25,83,49.5,16,8,1.3,0,29.4,29.4,29.3,0.00
474,20,76,56.2,42,40,36.2,19,82,52.9,12,9,1.9,0,29.4,29.4,29.3,0.00
475,21,76,55.6,41,40,35.1,22,82,52.3,13,10,2.0,0,29.3,29.3,29.2,0.00
476,22,75,55.6,40,40,35.8,34,83,52.3,23,13,2.8,0,29.4,29.4,29.3,0.00
477,23,78,55.2,36,39,34.1,30,86,51.4,20,10,1.6,0,29.5,29.4,29.4,0.00
478,24,79,57.7,39,37,31.3,15,83,45.5,9,8,1.5,0,29.5,29.4,29.3,0.00
479,25,57,46.7,40,51,41.1,30,93,81.7,50,7,1.5,0,29.4,29.3,29.2,0.00
480,26,56,50.2,47,49,45.7,43,93,85.0,62,8,2.9,0,29.3,29.2,29.1,0.59
481,27,57,51.1,46,47,45.3,44,93,81.5,64,9,4.0,0,29.4,29.4,29.3,0.41
482,28,57,54.3,51,54,51.3,47,94,89.5,80,14,8.8,3,29.5,29.4,29.4,0.00
483,29,58,53.0,47,53,48.2,41,94,84.4,62,9,4.4,0,29.4,29.4,29.3,1.15
484,30,57,46.6,41,44,41.0,36,100,83.5,45,13,1.7,0,29.4,29.4,29.4,0.18
485,31,48,44.5,41,44,40.9,38,97,87.4,76,13,3.4,0,29.4,29.2,29.1,0.00
486,1,49,43.9,42,43,40.3,38,93,87.1,77,12,3.3,0,29.2,29.2,29.1,1.23
487,2,63,45.7,39,44,39.6,36,93,81.5,41,8,1.7,0,29.4,29.3,29.2,0.71
488,3,62,49.5,40,43,38.9,33,93,70.5,41,14,5.8,0,29.4,29.4,29.3,0.00
489,4,59,50.4,46,47,43.9,41,93,79.6,53,10,3.3,0,29.4,29.3,29.3,0.08
490,5,68,52.9,41,44,41.3,38,93,68.4,38,12,4.3,0,29.6,29.5,29.4,0.08
491,6,78,59.6,43,51,45.9,40,90,64.8,33,12,2.6,0,29.6,29.5,29.5,0.00
492,7,84,64.1,48,50,45.8,38,90,58.0,23,12,2.4,0,29.5,29.5,29.4,0.00
493,8,83,64.1,47,50,46.2,42,90,57.0,24,6,1.7,0,29.5,29.4,29.3,0.00
494,9,82,62.8,47,46,41.3,35,86,52.4,20,12,2.2,0,29.4,29.4,29.3,0.00
495,10,86,64.3,47,49,43.4,37,86,53.0,18,8,1.4,0,29.4,29.3,29.2,0.00
496,11,83,63.3,47,52,45.7,41,86,56.9,28,8,2.9,0,29.3,29.2,29.1,0.00
497,12,77,57.1,48,52,47.4,46,93,73.6,34,9,4.5,0,29.3,29.2,29.1,0.00
498,13,82,61.1,50,52,46.4,29,89,64.7,15,10,2.9,0,29.4,29.3,29.3,0.00
499,14,85,63.4,47,49,43.5,38,89,55.0,20,13,2.4,0,29.4,29.4,29.3,0.00
500,15,81,62.0,46,48,42.4,39,83,53.3,24,13,3.8,0,29.4,29.3,29.2,0.00
501,16,78,62.8,46,46,42.6,39,83,51.3,29,12,4.9,0,29.3,29.2,29.2,0.00
502,17,75,60.9,47,48,43.6,38,90,56.4,31,20,7.8,0,29.2,29.2,29.2,0.00
503,18,80,60.3,46,46,40.0,22,86,53.7,12,14,3.3,0,29.3,29.2,29.2,0.00
504,19,71,57.1,41,48,42.6,37,86,61.2,33,18,5.3,0,29.5,29.4,29.3,0.00
505,20,82,61.0,43,45,36.8,23,89,49.3,17,12,3.0,0,29.5,29.5,29.4,0.00
506,21,73,56.9,49,48,37.8,24,89,52.7,21,10,4.4,0,29.4,29.4,29.3,0.00
507,22,62,52.2,45,44,37.2,32,80,59.0,34,16,9.3,0,29.5,29.4,29.3,0.04
508,23,68,54.6,40,49,41.6,35,83,64.1,36,14,4.7,0,29.5,29.5,29.4,0.00
509,24,67,57.7,51,54,48.4,45,83,72.0,52,7,2.9,0,29.4,29.4,29.3,0.00
510,25,56,51.4,45,48,42.9,38,86,73.1,53,15,4.5,0,29.3,29.2,29.1,0.08
511,26,60,49.8,40,40,36.4,33,86,62.5,38,13,4.0,0,29.4,29.3,29.2,0.08
512,27,65,51.1,46,48,43.8,38,93,78.8,39,10,3.7,0,29.5,29.4,29.4,0.07
513,28,73,56.2,41,42,37.6,30,93,57.0,22,13,3.2,0,29.6,29.5,29.5,0.02
514,29,91,65.8,44,47,41.4,38,79,48.0,16,9,1.8,0,29.6,29.5,29.4,0.00
515,30,90,69.2,48,47,40.4,29,86,45.0,12,9,1.9,0,29.5,29.4,29.3,0.00
516,1,90,68.9,49,47,40.6,26,83,44.7,11,12,2.8,0,29.4,29.4,29.4,0.00
517,2,86,65.0,46,50,42.5,37,83,50.0,19,12,3.2,0,29.4,29.4,29.3,0.00
518,3,71,59.3,49,48,43.9,40,83,59.4,36,17,7.7,0,29.4,29.3,29.3,0.00
519,4,68,57.1,48,48,44.8,42,83,65.0,45,14,5.4,0,29.4,29.4,29.3,0.00
520,5,66,56.0,47,45,41.5,38,90,60.6,37,16,7.3,0,29.4,29.3,29.3,0.00
521,6,70,57.1,44,42,40.2,38,79,55.7,32,16,5.9,0,29.3,29.3,29.2,0.00
522,7,55,55.0,55,42,42.0,42,62,62.0,62,7,3.3,0,29.3,29.3,29.3,0.00
523,8,64,58.3,47,56,49.1,41,90,72.1,53,9,3.8,0,29.4,29.4,29.3,0.00
524,9,69,57.4,51,52,44.7,39,93,65.6,36,17,7.0,0,29.5,29.5,29.4,0.00
525,10,66,56.0,46,43,39.7,37,80,56.8,37,20,8.1,0,29.5,29.5,29.4,0.00
526,11,79,60.2,40,42,36.9,26,89,50.6,14,13,3.5,0,29.5,29.4,29.4,0.00
