,Date,Max Air Temp (F),Avg Air Temp (F),Min Air Temp (F),Max Dew Point (F),Avg Dew Point (F),Min Dew Point (F),Max Rel Hum (%),Avg Rel Hum (%),Min Rel Hum (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Precip (in)
20,20,94,79.3,68,57,53.3,49,63,42.4,25,16,8.9,3,29.8,29.8,29.7,0.00
21,21,89,73.0,62,56,54.0,52,78,54.5,29,17,8.7,3,29.9,29.8,29.8,0.00
22,22,86,70.6,58,55,53.3,50,81,57.1,33,14,7.3,0,29.9,29.8,29.8,0.00
23,23,89,70.8,56,55,52.4,49,87,56.4,27,13,7.1,0,29.9,29.8,29.7,0.00
24,24,89,72.9,60,57,52.5,48,73,52.3,24,21,10.2,0,29.8,29.8,29.8,0.00
25,25,89,73.7,63,61,57.7,51,84,60.5,32,17,8.3,0,29.9,29.9,29.8,0.00
26,26,86,72.0,60,57,54.2,48,86,57.0,27,14,7.8,3,29.9,29.9,29.8,0.00
27,27,92,73.9,58,56,52.6,48,75,50.5,23,17,7.9,0,29.8,29.8,29.7,0.00
28,28,90,75.2,62,61,56.8,54,80,55.9,30,14,8.3,3,29.9,29.8,29.8,0.00
29,29,90,75.1,62,61,57.8,48,87,59.2,24,15,9.2,3,30.0,29.9,29.9,0.00
30,30,98,78.1,60,60,54.9,45,90,50.9,16,13,6.2,0,30.0,29.9,29.8,0.00
31,31,94,78.9,65,56,52.6,49,68,42.6,22,12,6.7,0,29.9,29.9,29.8,0.00
1,1,92,76.7,66,58,53.3,49,63,46.3,27,16,8.5,0,29.9,29.8,29.8,0.00
2,2,81,73.8,69,61,59.4,57,75,61.3,47,14,7.9,0,29.9,29.9,29.8,0.00
3,3,85,72.9,63,60,53.7,47,76,54.3,29,17,10.3,6,29.9,29.9,29.9,0.00
4,4,86,68.8,0,57,52.4,0,81,56.3,0,18,10.5,0,30.0,29.9,29.9,0.00
5,5,87,71.2,60,56,53.5,49,83,57.4,27,16,9.3,3,29.9,29.9,29.9,0.00
6,6,94,74.3,59,55,48.6,41,81,46.9,16,10,5.9,0,29.9,29.9,29.8,0.00
7,7,97,78.5,60,50,46.5,41,67,36.8,15,14,3.7,0,29.8,29.8,29.7,0.00
8,8,98,80.4,65,55,49.5,44,56,36.8,18,13,7.9,0,29.8,29.8,29.7,0.00
9,9,99,79.8,65,57,49.8,40,58,37.3,17,16,7.2,0,29.7,29.7,29.6,0.00
10,10,90,75.2,65,61,53.5,43,78,48.5,32,14,7.3,0,29.8,29.7,29.6,0.00
11,11,80,68.7,60,58,56.8,56,90,67.3,45,13,8.0,3,29.9,29.9,29.8,0.00
12,12,86,70.7,58,60,57.5,55,90,66.1,36,9,5.9,0,29.9,29.9,29.8,0.00
13,13,90,72.9,61,59,55.8,51,87,58.0,30,13,6.5,0,29.8,29.8,29.7,0.00
14,14,86,70.5,59,56,53.5,50,83,56.9,36,13,8.3,0,29.8,29.7,29.6,0.00
15,15,86,70.1,59,57,53.6,52,81,59.0,32,16,11.5,5,29.8,29.8,29.7,0.00
16,16,86,70.6,57,58,54.6,52,93,61.0,31,15,6.8,0,29.8,29.8,29.7,0.00
17,17,81,68.4,60,54,51.6,50,78,57.4,34,20,12.6,6,29.8,29.8,29.8,0.00
18,18,86,70.5,57,53,45.5,36,78,45.2,17,17,10.6,3,29.9,29.8,29.7,0.00
19,19,90,69.9,52,48,42.9,37,76,43.3,15,10,3.3,0,29.8,29.8,29.7,0.00
20,20,81,69.2,57,57,51.4,42,78,54.0,39,25,10.9,0,29.8,29.8,29.7,0.00
21,21,72,62.5,55,60,56.2,52,93,80.9,49,18,4.8,0,29.9,29.8,29.8,0.00
22,22,73,59.4,48,56,52.3,48,100,80.0,44,13,6.2,0,30.0,29.9,29.9,0.00
23,23,82,66.6,51,58,53.4,51,100,66.8,37,10,4.1,0,30.0,29.9,29.9,0.00
24,24,79,65.6,55,56,52.4,48,94,66.1,34,24,10.1,0,29.9,29.9,29.8,0.00
25,25,72,63.1,54,47,44.1,39,77,52.3,31,16,11.0,6,29.9,29.8,29.8,0.00
26,26,76,63.4,52,42,35.8,0,63,40.8,20,22,14.3,7,29.9,29.8,29.8,0.00
27,27,78,63.7,52,41,34.5,0,59,39.9,17,12,7.2,0,30.1,30.0,29.9,0.00
28,28,84,66.3,48,55,39.3,29,78,43.7,14,10,4.5,0,30.1,30.0,29.9,0.00
29,29,81,66.7,54,57,53.2,50,90,64.4,35,15,4.5,0,30.1,30.0,30.0,0.00
30,30,79,68.3,58,58,56.3,54,90,67.6,45,14,6.1,0,30.0,30.0,29.9,0.00
1,1,75,64.6,54,55,48.5,45,78,57.9,37,15,8.3,3,30.0,29.9,29.9,0.00
2,2,79,64.9,51,50,44.9,38,80,52.1,23,13,7.4,0,30.0,29.9,29.9,0.00
3,3,76,64.7,54,42,32.7,23,56,33.0,18,25,17.5,10,30.0,29.9,29.9,0.00
4,4,81,64.7,47,35,24.8,0,54,29.5,13,16,5.2,0,30.1,30.0,29.9,0.00
5,5,82,63.1,44,39,34.1,26,71,39.4,13,8,1.6,0,30.2,30.1,30.1,0.00
6,6,85,64.0,44,44,34.6,0,73,41.1,14,6,1.5,0,30.1,30.0,29.9,0.00
7,7,85,66.5,49,46,33.8,0,68,35.8,11,12,4.6,0,29.9,29.9,29.8,0.00
8,8,76,63.6,52,44,38.3,30,69,42.3,20,14,8.4,0,29.9,29.8,29.6,0.00
9,9,72,60.5,51,46,42.5,36,75,54.2,27,13,6.3,0,29.7,29.6,29.6,0.00
10,10,73,59.7,48,46,42.6,38,86,57.5,30,13,6.2,0,29.9,29.9,29.7,0.00
11,11,75,60.0,47,49,45.0,41,83,60.5,30,9,4.4,0,30.0,30.0,29.9,0.00
12,12,61,19.3,0,54,17.0,0,93,29.8,0,12,1.2,0,30.0,29.9,29.8,0.00
13,13,75,36.4,0,43,21.4,0,59,20.5,0,15,7.3,0,30.0,29.9,29.9,0.00
14,14,77,60.1,46,42,38.5,33,76,48.3,23,10,4.3,0,30.1,30.0,30.0,0.00
15,15,79,60.4,44,41,37.2,34,79,46.8,20,9,4.2,0,30.0,30.0,29.9,0.00
16,16,82,63.6,49,42,37.8,34,71,43.1,19,8,2.5,0,30.1,30.0,30.0,0.00
17,17,82,62.8,46,42,36.3,0,71,43.3,17,13,5.2,0,30.0,30.0,29.9,0.00
18,18,82,63.5,47,42,35.6,0,68,41.1,16,6,1.6,0,30.0,30.0,29.9,0.00
19,19,82,62.6,47,45,40.5,35,80,48.3,21,7,2.3,0,30.1,30.0,29.9,0.00
20,20,83,63.2,46,48,39.7,34,77,46.5,18,8,2.8,0,30.0,29.9,29.9,0.00
21,21,81,62.8,48,49,42.6,37,77,51.1,24,6,2.3,0,30.0,29.9,29.9,0.00
22,22,82,61.4,47,50,44.5,39,93,58.2,25,7,3.6,0,30.0,29.9,29.9,0.00
23,23,82,61.4,48,49,45.4,40,89,60.2,25,9,3.6,0,29.9,29.9,29.8,0.00
24,24,70,55.3,45,51,46.3,40,100,73.8,49,10,5.2,0,30.0,29.9,29.9,0.00
25,25,74,57.6,44,50,46.2,41,93,68.7,40,7,3.6,0,30.1,30.1,30.0,0.00
26,26,79,59.9,44,49,43.5,39,86,58.3,28,8,2.8,0,30.1,30.0,30.0,0.00
27,27,76,57.0,45,48,43.4,36,80,62.6,31,35,11.3,0,30.0,29.8,29.6,0.00
28,28,65,56.1,50,45,42.8,37,80,62.9,36,20,5.7,0,29.8,29.7,29.6,0.00
29,29,66,55.2,46,47,43.4,40,83,66.3,42,12,4.9,0,30.0,29.9,29.8,0.00
30,30,67,54.8,42,46,43.5,40,92,68.3,40,10,5.5,0,30.1,30.1,30.0,0.00
31,31,71,55.2,42,43,40.2,37,87,61.4,32,7,1.1,0,30.1,30.1,30.0,0.00
1,1,77,57.4,43,43,39.8,36,86,56.0,25,6,1.4,0,30.1,30.1,30.0,0.00
2,2,76,58.5,42,49,40.3,0,82,56.9,30,15,5.0,0,30.0,29.9,29.8,0.00
3,3,64,56.9,50,47,28.7,23,74,35.8,21,21,13.4,8,30.0,29.9,29.9,0.00
4,4,70,56.6,46,31,28.1,23,54,35.8,18,23,12.5,6,30.0,29.9,29.9,0.00
5,5,69,53.0,38,33,25.6,0,70,43.8,21,9,2.9,0,30.2,30.1,30.0,0.00
6,6,71,55.5,40,37,25.2,0,65,45.8,24,6,0.7,0,30.3,30.2,30.1,0.00
7,7,75,57.4,45,38,28.9,0,63,44.3,21,5,1.2,0,30.1,30.1,30.0,0.00
8,8,74,58.1,44,48,38.5,0,74,52.9,30,12,3.8,0,30.0,30.0,29.9,0.00
9,9,74,56.6,41,45,40.3,34,80,57.5,32,3,1.1,0,30.0,30.0,29.9,0.00
10,10,71,52.3,41,46,41.7,35,89,70.2,38,8,2.7,0,30.1,30.0,30.0,0.00
11,11,68,52.0,39,48,42.4,36,93,72.7,39,7,2.4,0,30.1,30.1,30.0,0.00
12,12,73,59.2,49,47,43.0,40,72,56.9,30,9,5.0,0,30.2,30.2,30.1,0.00
13,13,76,56.7,42,47,42.4,38,89,62.9,31,14,4.4,0,30.2,30.1,30.0,0.00
14,14,71,56.3,46,49,43.6,39,81,63.9,39,8,3.0,0,30.1,29.9,29.8,0.00
15,15,67,55.3,44,43,32.7,0,77,50.3,23,17,9.5,0,29.8,29.7,29.7,0.00
16,16,64,52.6,40,46,35.0,0,80,59.3,31,10,4.4,0,29.9,29.8,29.7,0.00
17,17,64,51.1,37,47,41.6,33,89,71.3,48,6,1.3,0,30.1,30.0,29.9,0.00
18,18,61,51.2,40,46,42.1,34,89,72.2,53,10,3.3,0,30.1,30.1,30.0,0.00
19,19,64,55.1,47,54,48.7,41,100,80.1,58,8,2.2,0,30.1,30.0,29.9,0.00
20,20,60,54.5,48,57,53.5,48,100,96.7,80,12,5.2,0,29.9,29.9,29.8,0.00
21,21,60,52.0,48,52,42.0,0,100,73.4,44,18,11.4,5,29.9,29.9,29.8,0.00
22,22,59,46.7,37,42,32.3,0,93,66.8,33,13,5.4,0,30.0,29.9,29.9,0.00
23,23,60,44.5,36,48,41.7,36,100,91.5,53,7,2.5,0,30.1,30.0,30.0,0.00
24,24,63,46.2,36,46,40.2,36,100,82.6,41,5,1.4,0,30.2,30.1,30.1,0.00
25,25,62,43.2,34,47,39.8,34,100,89.6,48,6,0.9,0,30.3,30.3,30.2,0.00
26,26,61,44.5,37,46,41.4,37,100,90.3,52,5,0.3,0,30.2,30.2,30.0,0.00
27,27,63,50.9,41,49,45.0,41,100,82.3,52,8,2.9,0,30.0,29.9,29.8,0.00
28,28,67,52.1,42,46,43.5,40,96,75.0,44,6,0.7,0,30.0,29.9,29.9,0.00
29,29,65,49.3,39,45,42.2,37,100,79.6,47,6,2.1,0,30.2,30.1,30.0,0.00
30,30,65,49.4,38,47,43.0,38,100,81.1,50,7,2.1,0,30.2,30.2,30.1,0.00
1,1,67,49.6,37,46,42.0,37,100,78.5,44,6,2.0,0,30.3,30.2,30.2,0.00
2,2,67,50.5,40,50,44.6,40,100,83.1,44,12,5.8,0,30.2,30.1,29.9,0.00
3,3,56,50.2,42,53,34.7,17,96,58.5,24,24,14.1,0,29.9,29.8,29.8,0.00
4,4,49,39.1,27,24,17.1,12,63,43.7,23,16,7.8,0,30.1,30.0,29.9,0.00
5,5,48,34.7,24,19,16.2,13,72,50.0,26,8,4.5,0,30.1,30.1,30.0,0.00
6,6,49,39.3,25,34,24.2,16,79,57.0,39,23,9.9,0,30.2,30.1,29.9,0.00
7,7,47,38.8,32,36,29.3,0,96,80.2,46,18,9.6,0,30.2,30.0,29.9,0.00
8,8,43,33.3,27,29,26.4,23,92,77.2,53,9,5.8,0,30.3,30.3,30.2,0.00
9,9,47,34.1,24,26,23.1,19,85,66.1,41,7,1.2,0,30.4,30.4,30.3,0.00
10,10,49,34.6,25,31,25.7,0,96,75.7,44,5,1.6,0,30.4,30.3,30.2,0.00
11,11,55,39.5,28,33,19.4,0,92,71.7,40,6,1.1,0,30.3,30.2,30.2,0.00
12,12,56,39.6,26,36,27.6,0,96,75.5,45,6,1.2,0,30.3,30.2,30.1,0.00
13,13,56,41.5,29,36,28.2,0,96,72.5,44,9,4.6,0,30.3,30.2,30.2,0.00
14,14,57,42.3,32,38,31.4,0,96,74.7,45,8,1.2,0,30.4,30.3,30.3,0.00
15,15,59,38.6,28,40,30.4,0,100,84.7,47,3,0.6,0,30.4,30.3,30.2,0.00
16,16,61,45.3,33,41,37.3,33,100,76.7,46,7,1.3,0,30.2,30.2,30.1,0.00
17,17,60,44.7,35,44,39.4,35,100,83.2,53,7,1.5,0,30.2,30.1,30.0,0.00
18,18,64,50.3,39,47,42.1,37,100,77.1,38,14,4.6,0,30.0,29.9,29.7,0.00
19,19,60,48.5,43,46,35.5,0,100,69.5,31,26,11.9,3,29.9,29.7,29.6,0.00
20,20,58,43.8,33,31,24.4,21,76,49.4,24,13,5.6,0,30.0,29.9,29.9,0.00
21,21,57,43.6,34,40,35.8,33,100,77.0,47,7,3.6,0,30.1,30.0,29.9,0.00
22,22,61,43.6,0,41,35.6,0,100,72.4,0,7,1.5,0,30.3,30.2,30.1,0.00
23,23,64,46.8,33,44,39.9,33,100,79.9,45,6,2.8,0,30.4,30.3,30.3,0.00
24,24,63,46.6,33,46,37.1,0,100,73.1,0,5,1.8,0,30.3,30.2,30.2,0.00
25,25,62,45.1,33,40,33.9,0,93,74.6,43,6,2.4,0,30.3,30.2,30.2,0.00
26,26,64,40.8,30,42,29.7,0,100,81.2,40,6,1.1,0,30.3,30.2,30.1,0.00
27,27,57,42.7,30,40,35.8,28,100,79.2,45,10,1.3,0,30.2,30.2,30.1,0.00
28,28,61,38.8,28,37,28.2,0,100,78.3,32,9,3.8,0,30.1,30.1,30.0,0.00
29,29,61,44.0,32,37,27.4,0,92,65.3,32,8,3.0,0,30.2,30.1,30.1,0.00
30,30,60,43.5,30,38,31.0,0,92,70.7,42,6,0.5,0,30.3,30.2,30.2,0.00
31,31,62,45.3,32,38,32.5,0,89,67.6,38,7,2.8,0,30.2,30.2,30.1,0.00
1,1,63,44.6,30,36,29.6,0,92,63.2,30,6,1.4,0,30.2,30.1,30.1,0.00
2,2,63,45.6,31,38,33.9,27,89,66.4,38,6,1.8,0,30.2,30.1,30.0,0.00
3,3,64,47.3,33,39,32.8,0,92,66.4,37,6,1.8,0,30.1,30.0,29.9,0.00
4,4,63,45.9,34,40,29.4,0,93,68.2,37,10,4.1,0,30.1,30.0,30.0,0.00
5,5,64,43.7,29,37,28.0,0,96,70.4,35,6,1.2,0,30.2,30.1,30.1,0.00
6,6,59,45.5,34,39,32.4,0,89,68.6,44,7,1.0,0,30.3,30.2,30.1,0.00
7,7,62,48.0,38,39,31.0,0,93,63.8,34,6,1.3,0,30.2,30.1,30.1,0.00
8,8,58,47.8,37,49,40.5,0,93,80.1,62,12,4.2,0,30.2,30.1,30.1,0.00
9,9,61,48.4,38,48,42.4,37,100,81.3,56,9,5.3,0,30.2,30.2,30.1,0.00
10,10,61,48.0,37,46,40.7,36,97,77.2,55,8,3.5,0,30.3,30.2,30.1,0.00
11,11,59,48.9,41,51,43.5,39,100,82.5,64,13,5.5,0,30.2,30.2,30.1,0.00
12,12,60,44.2,36,45,33.6,0,100,80.7,35,22,9.6,0,30.3,30.3,30.2,0.00
13,13,61,44.6,32,39,30.1,0,100,69.5,39,6,1.7,0,30.4,30.4,30.3,0.00
14,14,64,46.5,31,41,31.8,0,96,70.1,38,7,2.0,0,30.4,30.4,30.3,0.00
15,15,65,48.6,36,42,37.8,33,89,68.9,42,10,3.1,0,30.4,30.3,30.2,0.00
16,16,68,48.3,34,41,33.6,0,92,67.2,32,7,1.8,0,30.2,30.2,30.1,0.00
17,17,67,47.9,32,40,31.6,0,89,65.6,33,7,1.8,0,30.2,30.1,30.1,0.00
18,18,67,47.0,30,37,26.5,0,96,64.0,28,6,1.5,0,30.2,30.1,30.0,0.00
19,19,68,47.3,31,36,27.3,0,89,61.1,27,7,1.1,0,30.1,30.1,30.0,0.00
20,20,66,46.4,30,36,24.6,0,92,63.2,28,3,0.4,0,30.2,30.1,30.1,0.00
21,21,65,45.8,32,35,28.5,0,89,61.0,31,8,3.4,0,30.3,30.2,30.1,0.00
22,22,66,47.4,34,33,29.5,27,82,54.9,24,5,1.2,0,30.1,30.0,29.9,0.00
23,23,64,47.6,32,37,31.3,0,82,58.6,33,6,2.0,0,30.0,29.9,29.9,0.00
24,24,73,51.6,36,39,34.8,27,93,57.3,18,8,2.4,0,30.2,30.1,30.0,0.00
25,25,71,53.0,42,37,28.0,0,74,50.3,22,7,3.2,0,30.2,30.2,30.1,0.00
26,26,68,50.2,38,36,28.2,0,77,53.3,25,6,2.2,0,30.1,30.1,30.0,0.00
27,27,64,50.7,37,44,37.4,28,79,61.6,43,6,1.8,0,30.1,30.1,30.0,0.00
28,28,68,57.2,47,55,46.3,39,93,68.9,42,12,4.8,0,30.2,30.2,30.1,0.00
29,29,67,59.5,51,58,53.5,49,96,81.2,62,15,6.4,0,30.2,30.1,29.9,0.00
30,30,62,54.8,51,52,47.9,41,97,78.9,53,17,9.3,0,29.9,29.8,29.8,0.00
31,31,60,48.4,41,47,37.7,0,100,75.0,21,17,7.3,0,30.0,29.9,29.9,0.00
1,1,59,45.9,37,34,21.3,0,86,58.9,28,9,5.3,0,30.1,30.1,30.0,0.00
2,2,49,43.4,38,42,37.2,33,97,79.0,64,20,8.9,0,30.0,29.9,29.9,0.00
3,3,56,45.7,36,43,39.3,36,100,80.1,53,12,8.1,5,30.0,30.0,29.9,0.00
4,4,55,42.7,33,42,37.5,33,100,83.5,55,7,3.0,0,30.1,30.1,30.0,0.00
5,5,57,47.2,35,45,37.8,34,97,72.6,45,10,3.6,0,30.2,30.1,30.1,0.00
6,6,51,47.8,45,46,44.7,43,97,89.2,80,21,10.9,0,30.0,29.9,29.9,0.00
7,7,52,50.0,46,52,48.4,44,100,94.2,86,20,12.7,6,30.1,30.0,30.0,0.00
8,8,58,54.2,51,54,51.5,48,97,90.8,83,25,16.4,10,30.1,30.1,30.1,0.00
9,9,60,57.4,54,57,55.1,53,100,92.4,83,16,8.8,0,30.1,30.1,30.0,0.00
10,10,60,55.9,49,56,53.6,48,100,92.0,80,13,6.2,0,30.2,30.2,30.1,0.00
11,11,63,51.7,41,54,49.1,41,100,91.7,67,6,1.7,0,30.2,30.2,30.1,0.00
12,12,65,49.3,41,54,47.1,41,100,93.3,58,6,2.0,0,30.3,30.2,30.1,0.00
13,13,72,58.1,46,58,52.3,46,100,83.0,55,6,1.4,0,30.2,30.1,30.1,0.00
14,14,65,55.1,48,57,52.4,48,100,91.3,70,10,2.1,0,30.1,30.1,30.0,0.00
15,15,62,52.4,46,55,50.2,46,100,92.8,78,9,2.1,0,30.0,30.0,29.9,0.00
16,16,65,55.1,47,54,46.8,35,100,77.2,33,13,6.2,0,30.2,30.1,30.0,0.00
17,17,63,49.5,35,45,41.0,35,100,75.8,43,12,6.3,0,30.1,30.1,30.1,0.00
18,18,64,50.4,39,46,42.5,39,100,78.4,43,8,2.9,0,30.1,30.1,30.0,0.00
19,19,66,53.9,46,51,42.9,0,97,72.7,36,16,7.9,0,30.1,30.1,30.1,0.00
20,20,65,52.6,44,43,37.2,34,86,58.3,33,10,5.8,0,30.2,30.1,30.1,0.00
21,21,70,53.1,38,44,39.5,36,93,63.9,32,9,2.6,0,30.1,30.0,29.9,0.00
22,22,69,55.0,41,45,41.1,36,93,62.7,36,8,3.5,0,30.0,29.9,29.9,0.00
23,23,72,52.5,37,48,41.7,37,100,71.4,31,6,2.0,0,30.0,29.9,29.9,0.00
24,24,74,56.2,40,47,42.9,37,93,65.4,29,6,1.5,0,30.0,29.9,29.9,0.00
25,25,71,56.0,42,51,44.9,40,93,69.0,42,12,4.3,0,29.9,29.9,29.8,0.00
26,26,64,55.8,51,54,51.2,47,96,84.9,56,23,11.8,0,29.9,29.8,29.7,0.00
27,27,68,58.1,51,54,48.4,43,100,72.5,45,21,11.3,3,29.9,29.8,29.6,0.00
28,28,58,54.0,52,56,52.2,47,100,94.0,69,17,11.2,0,29.5,29.4,29.4,0.00
1,1,67,56.9,49,50,47.1,45,93,71.5,47,26,13.1,0,29.8,29.6,29.5,0.00
2,2,63,55.6,48,57,51.1,46,100,85.8,67,21,8.1,0,30.1,30.0,29.8,0.00
3,3,60,50.1,45,55,49.2,45,100,97.0,72,13,2.8,0,30.1,30.1,30.0,0.00
4,4,65,57.9,53,56,54.0,52,100,87.6,72,10,4.6,0,30.1,30.1,30.0,0.00
5,5,71,60.6,50,58,54.7,50,100,82.4,59,14,5.0,0,30.1,30.0,29.9,0.00
6,6,66,59.5,52,59,53.4,48,100,82.0,54,17,8.0,0,30.1,30.1,30.0,0.00
7,7,70,57.1,47,49,45.9,41,97,69.6,35,18,10.1,3,30.1,30.1,30.0,0.00
8,8,71,57.8,45,52,47.9,44,97,73.1,41,8,2.7,0,30.2,30.1,30.1,0.00
9,9,74,62.5,55,55,52.1,48,93,71.2,40,9,4.3,0,30.1,30.1,30.0,0.00
10,10,70,59.8,53,55,48.2,37,93,68.4,33,15,8.6,0,30.2,30.1,30.0,0.00
11,11,70,57.1,46,44,36.7,22,68,49.1,24,16,10.8,0,30.1,30.1,30.0,0.00
12,12,76,60.8,42,42,30.4,23,74,36.5,16,15,7.4,0,30.1,30.0,29.9,0.00
13,13,77,57.6,40,41,35.7,0,89,52.6,16,13,7.1,0,30.0,30.0,29.9,0.00
14,14,71,58.3,42,51,43.8,30,85,59.9,40,12,6.1,0,30.1,30.1,30.0,0.00
15,15,79,61.8,47,49,44.9,31,93,59.4,17,9,5.1,0,30.3,30.2,30.2,0.00
16,16,81,62.5,47,52,45.6,35,90,58.8,27,15,4.1,0,30.3,30.2,30.1,0.00
17,17,70,59.2,50,49,39.6,27,83,52.5,23,20,13.0,0,30.1,30.0,29.9,0.00
18,18,71,57.6,46,39,32.5,30,63,41.0,22,17,8.1,0,29.9,29.9,29.9,0.00
19,19,75,57.8,41,43,38.6,35,85,53.3,23,8,2.3,0,30.1,30.0,29.9,0.00
20,20,77,61.2,48,49,43.8,41,80,56.2,28,12,5.7,0,30.0,29.9,29.9,0.00
21,21,74,59.0,46,49,44.3,40,86,61.0,34,14,6.1,0,29.9,29.9,29.9,0.00
22,22,74,58.3,43,48,43.3,36,93,62.8,25,12,6.0,0,30.0,30.0,29.9,0.00
23,23,76,58.7,43,50,43.7,38,89,61.6,25,10,5.7,0,30.1,30.1,30.0,0.00
24,24,79,61.9,44,48,43.8,40,90,57.0,28,10,4.0,0,30.1,30.0,29.9,0.00
25,25,66,56.9,46,55,44.6,34,93,65.3,40,16,7.3,0,30.0,29.9,29.8,0.00
26,26,60,54.1,50,53,49.5,46,96,84.6,62,20,8.2,0,29.9,29.8,29.8,0.06
27,27,63,55.2,47,50,48.0,45,100,78.1,56,6,2.4,0,30.1,30.0,29.9,0.67
28,28,71,58.8,46,53,48.5,45,97,71.8,41,13,4.0,0,30.2,30.1,30.0,0.02
29,29,64,55.5,51,57,51.7,48,100,87.6,63,14,4.9,0,30.1,30.0,30.0,0.00
30,30,63,53.6,45,49,45.0,42,100,74.5,50,16,7.3,0,30.1,30.1,30.0,0.41
31,31,59,50.3,41,48,43.9,40,96,79.7,56,22,8.4,0,30.0,29.9,29.8,0.00
1,1,58,48.5,44,47,44.4,43,100,86.9,60,23,10.0,0,29.9,29.9,29.8,0.15
2,2,60,50.6,43,46,44.0,42,100,79.4,51,12,4.0,0,30.1,30.0,29.9,0.35
3,3,65,53.9,41,48,43.3,36,100,71.7,34,12,5.9,0,30.1,30.0,30.0,0.00
4,4,59,52.6,46,49,46.1,44,97,79.3,60,9,4.2,0,30.0,30.0,29.9,0.00
5,5,67,55.7,44,50,47.3,44,100,75.9,48,16,9.7,5,30.1,30.1,30.0,0.04
6,6,79,61.5,45,53,48.3,44,100,67.0,30,14,5.8,0,30.2,30.1,30.0,0.00
7,7,81,65.9,50,57,52.7,49,100,66.9,35,7,3.8,0,30.1,30.1,30.0,0.00
8,8,85,69.1,53,59,54.3,47,96,64.6,27,9,2.6,0,30.1,30.0,29.9,0.00
9,9,81,68.1,55,55,49.6,36,89,56.6,27,10,4.8,0,30.0,30.0,29.9,0.00
10,10,83,65.9,47,53,47.2,43,93,55.2,26,12,5.8,0,30.0,29.9,29.8,0.00
11,11,75,64.8,55,56,52.5,50,86,66.0,46,12,6.2,0,29.9,29.8,29.8,0.00
12,12,74,59.9,48,53,49.5,47,96,70.8,46,12,6.5,0,29.9,29.8,29.8,0.00
13,13,80,61.8,49,53,47.8,34,93,66.4,20,15,8.5,3,30.0,29.9,29.9,0.00
14,14,80,64.5,48,52,46.7,41,93,58.4,26,10,4.0,0,30.1,30.0,29.9,0.00
15,15,81,65.9,53,55,47.5,43,83,55.2,28,12,6.6,0,30.0,29.9,29.8,0.00
16,16,81,66.5,52,52,46.7,38,86,54.3,21,16,8.8,0,29.9,29.8,29.8,0.00
17,17,84,66.7,52,53,48.9,47,86,56.4,27,18,6.3,0,29.8,29.8,29.7,0.00
18,18,78,65.1,55,52,47.1,40,77,53.9,37,15,11.2,7,29.9,29.8,29.8,0.00
19,19,76,62.3,51,51,44.4,35,86,56.1,23,21,11.5,0,30.1,30.0,29.9,0.00
20,20,82,65.0,49,54,47.5,38,97,59.5,21,12,7.4,0,30.1,30.0,30.0,0.00
21,21,80,65.1,50,47,38.4,25,80,42.7,17,20,6.2,0,30.0,29.9,29.9,0.00
22,22,69,57.8,50,50,41.9,33,77,58.5,27,20,13.0,8,30.1,30.0,29.9,0.00
23,23,71,58.7,45,47,40.2,37,76,53.3,30,17,11.6,3,30.1,30.0,30.0,0.00
24,24,74,62.1,51,52,48.7,44,89,64.0,39,16,8.4,0,30.1,30.0,29.9,0.00
25,25,59,54.5,49,56,50.3,45,97,86.5,62,21,7.7,0,29.9,29.8,29.7,0.09
26,26,66,52.6,44,48,44.5,39,100,77.2,40,22,8.8,0,30.0,29.9,29.8,0.32
27,27,69,57.3,48,49,46.0,43,96,68.3,42,16,7.5,0,30.1,30.0,30.0,0.00
28,28,76,61.5,46,50,45.8,36,93,61.3,23,20,10.3,0,30.2,30.1,30.1,0.01
29,29,84,67.5,51,51,44.8,38,83,49.5,20,9,5.0,0,30.2,30.1,30.0,0.00
30,30,91,72.8,54,55,50.8,45,86,51.4,22,9,3.2,0,30.1,30.0,29.9,0.00
1,1,93,75.5,58,55,47.5,40,84,43.3,16,16,4.9,0,30.1,30.0,30.0,0.00
2,2,89,71.6,55,49,42.6,35,72,40.2,15,13,6.7,0,30.0,30.0,29.9,0.00
3,3,77,64.8,55,54,47.1,40,93,57.5,26,23,11.9,0,30.0,29.9,29.9,0.00
4,4,75,62.7,52,51,49.1,48,86,63.3,40,16,10.0,3,30.0,30.0,29.9,0.00
5,5,71,61.1,55,49,45.6,42,77,59.0,36,23,13.6,7,30.0,29.9,29.9,0.00
6,6,75,61.7,51,46,42.8,38,80,53.7,26,20,12.1,7,29.9,29.8,29.8,0.00
7,7,76,61.0,50,46,44.5,42,80,57.7,31,21,9.5,3,29.9,29.9,29.8,0.00
8,8,72,62.7,51,56,49.0,43,78,62.0,42,14,9.3,0,30.0,30.0,29.9,0.00
9,9,75,64.3,54,55,49.4,43,87,61.3,37,20,12.0,6,30.1,30.1,30.0,0.00
10,10,74,62.2,51,47,41.3,29,80,50.6,23,21,13.2,6,30.1,30.0,29.9,0.00
11,11,81,66.4,52,47,35.7,30,72,36.3,16,23,15.0,8,30.0,30.0,29.9,0.00
