,Date,Max Air Temp (F),Avg Air Temp (F),Min Air Temp (F),Max Dew Point (F),Avg Dew Point (F),Min Dew Point (F),Max Rel Hum (%),Avg Rel Hum (%),Min Rel Hum (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Precip (in)
20,20,94,77.6,66,50,46.2,39,54,35.8,16,26,6.1,0,25.6,25.4,25.3,0.00
21,21,88,76.7,69,56,48.3,43,49,37.5,23,17,9.2,0,25.6,25.4,25.4,0.00
22,22,88,75.4,61,48,40.4,33,62,32.8,15,15,6.2,0,25.5,25.4,25.4,0.00
23,23,88,71.3,55,39,32.0,0,54,28.6,13,21,5.3,0,25.6,25.4,25.3,0.00
24,24,86,69.9,53,38,33.3,23,57,29.8,10,18,4.5,0,25.5,25.4,25.3,0.00
25,25,84,69.6,53,42,37.5,33,55,33.3,16,25,6.8,0,25.5,25.4,25.4,0.00
26,26,86,71.7,57,42,37.6,30,56,32.5,13,21,7.1,0,25.6,25.4,25.4,0.00
27,27,86,74.1,58,43,40.2,37,49,31.2,19,16,5.6,0,25.5,25.4,25.3,0.00
28,28,88,75.2,59,49,44.3,41,60,35.4,19,17,4.1,0,25.6,25.4,25.4,0.00
29,29,91,74.8,56,46,38.4,25,64,32.3,9,20,7.0,0,25.6,25.5,25.4,0.00
30,30,93,75.0,55,40,34.8,25,55,27.9,9,16,3.8,0,25.6,25.5,25.4,0.00
31,31,95,78.0,60,41,38.0,34,47,26.0,14,21,6.6,0,25.5,25.4,25.4,0.00
1,1,88,76.8,65,48,42.3,35,43,30.2,19,17,4.5,0,25.5,25.4,25.3,0.00
2,2,84,75.5,68,54,48.8,42,59,40.4,24,15,6.2,0,25.4,25.4,25.3,0.00
3,3,90,75.3,62,54,48.4,40,70,43.1,17,16,5.3,0,25.5,25.4,25.4,0.00
4,4,89,76.0,64,48,46.1,43,54,37.0,21,16,5.6,0,25.6,25.4,25.4,0.00
5,5,85,74.1,60,47,38.4,0,60,32.1,15,33,12.1,0,25.5,25.4,25.4,0.00
6,6,87,70.4,53,37,34.5,33,53,28.9,15,14,3.8,0,25.6,25.5,25.4,0.00
7,7,90,73.0,54,38,33.1,0,53,27.9,12,16,3.7,0,25.5,25.4,25.4,0.00
8,8,90,73.1,55,39,27.3,0,53,27.3,11,18,4.3,0,25.5,25.4,25.3,0.00
9,9,88,73.0,55,37,30.9,0,49,25.8,12,13,4.0,0,25.5,25.4,25.3,0.00
10,10,88,72.6,54,36,31.0,0,51,25.1,12,10,2.9,0,25.4,25.4,25.3,0.00
11,11,87,73.3,59,41,32.4,0,44,27.2,13,10,4.1,0,25.5,25.4,25.4,0.00
12,12,84,71.2,58,57,46.5,40,63,43.4,25,25,5.9,0,25.6,25.4,25.4,0.00
13,13,87,71.2,57,52,48.1,42,72,46.9,21,12,3.7,0,25.5,25.4,25.3,0.00
14,14,88,74.0,57,49,46.0,38,72,40.9,17,14,3.9,0,25.4,25.3,25.3,0.00
15,15,89,74.2,61,48,37.4,0,60,33.8,13,24,8.2,0,25.3,25.3,25.3,0.00
16,16,89,72.5,57,41,35.7,31,47,28.8,12,18,6.1,0,25.4,25.3,25.3,0.00
17,17,79,67.8,55,39,30.1,0,53,29.6,11,31,14.0,0,25.4,25.3,25.2,0.00
18,18,72,59.1,45,39,32.5,0,71,42.2,19,12,3.5,0,25.5,25.5,25.4,0.00
19,19,79,63.2,46,31,25.6,0,51,29.0,12,12,3.2,0,25.5,25.4,25.4,0.00
20,20,83,65.0,48,34,26.2,0,56,29.6,11,31,7.5,0,25.4,25.3,25.2,0.00
21,21,68,56.2,49,41,31.0,0,61,46.8,32,30,13.6,0,25.3,25.3,25.2,0.00
22,22,70,56.0,43,38,33.3,0,68,46.9,26,15,7.3,0,25.5,25.4,25.3,0.00
23,23,79,61.2,43,38,33.2,21,74,40.9,12,14,4.5,0,25.6,25.5,25.4,0.00
24,24,75,62.1,49,31,27.1,0,45,30.0,13,26,10.0,0,25.4,25.3,25.3,0.00
25,25,58,49.7,42,36,27.8,0,76,47.6,24,29,11.2,0,25.4,25.3,25.3,0.00
26,26,54,46.2,38,31,28.0,25,70,50.8,33,14,6.5,0,25.6,25.5,25.4,0.00
27,27,63,49.9,34,29,25.9,22,73,43.2,21,7,1.5,0,25.7,25.6,25.6,0.00
28,28,76,58.3,39,33,27.1,0,70,37.0,19,16,3.9,0,25.6,25.6,25.5,0.00
29,29,74,65.8,60,34,26.3,0,35,27.1,18,25,13.6,6,25.5,25.4,25.4,0.00
30,30,72,63.0,54,40,36.7,33,55,38.3,30,21,8.5,0,25.5,25.4,25.4,0.00
1,1,77,59.8,42,38,29.2,0,76,41.5,13,23,6.3,0,25.5,25.4,25.4,0.00
2,2,72,55.5,44,33,20.3,0,60,36.6,12,22,7.0,0,25.5,25.4,25.4,0.00
3,3,57,47.5,40,25,20.6,15,53,36.1,19,13,7.2,3,25.7,25.6,25.5,0.00
4,4,59,47.7,35,24,19.7,15,57,35.1,21,14,6.2,0,25.8,25.8,25.7,0.00
5,5,70,51.4,35,22,18.9,14,57,31.3,12,13,4.0,0,25.9,25.8,25.7,0.00
6,6,78,55.5,34,25,19.7,15,59,30.5,9,7,1.4,0,25.8,25.7,25.5,0.00
7,7,76,59.4,44,25,20.5,14,47,25.9,10,16,3.7,0,25.6,25.5,25.4,0.00
8,8,64,54.1,43,28,24.3,18,49,32.5,22,16,5.0,0,25.5,25.4,25.2,0.00
9,9,53,48.5,44,36,27.0,0,73,51.4,33,15,9.3,0,25.3,25.2,25.1,0.00
10,10,66,51.2,37,34,27.8,0,76,48.7,21,18,4.5,0,25.5,25.4,25.3,0.00
11,11,67,52.9,37,34,24.7,0,76,45.4,22,14,3.5,0,25.6,25.5,25.4,0.00
12,12,68,51.9,37,34,27.0,0,70,44.1,16,20,7.3,0,25.5,25.4,25.3,0.00
13,13,54,47.0,41,37,30.2,0,80,58.5,40,12,5.5,0,25.7,25.6,25.4,0.00
14,14,61,46.1,32,31,24.6,0,79,51.6,26,9,1.9,0,25.8,25.7,25.6,0.00
15,15,60,46.5,33,27,22.7,18,72,42.7,21,10,4.0,0,25.7,25.7,25.7,0.00
16,16,67,49.0,31,30,21.8,17,61,37.3,18,9,2.1,0,25.7,25.6,25.6,0.00
17,17,69,51.3,35,28,23.7,18,70,39.4,14,9,2.4,0,25.7,25.6,25.6,0.00
18,18,70,52.0,34,25,22.6,20,64,35.9,16,10,2.0,0,25.7,25.6,25.6,0.00
19,19,75,52.7,34,26,23.1,19,64,36.5,13,8,1.4,0,25.7,25.6,25.6,0.00
20,20,75,54.3,36,27,22.5,16,62,34.3,11,7,1.8,0,25.6,25.6,25.5,0.00
21,21,74,54.0,36,25,22.7,20,59,34.0,13,10,2.3,0,25.7,25.6,25.5,0.00
22,22,76,54.4,37,26,23.9,21,60,34.9,13,8,1.3,0,25.7,25.6,25.5,0.00
23,23,75,54.9,37,26,23.2,20,60,33.8,13,9,1.8,0,25.6,25.5,25.5,0.00
24,24,74,54.2,37,25,21.0,16,59,32.5,12,7,1.1,0,25.6,25.6,25.5,0.00
25,25,73,54.0,37,23,17.4,10,57,28.9,9,5,1.0,0,25.7,25.7,25.6,0.00
26,26,74,52.3,35,21,18.9,16,52,30.6,12,9,1.1,0,25.8,25.7,25.6,0.00
27,27,73,50.2,35,33,22.1,0,83,40.5,12,24,10.1,0,25.6,25.3,25.1,0.00
28,28,46,40.5,36,34,27.3,0,93,69.9,46,16,7.4,0,25.3,25.2,25.1,0.00
29,29,39,37.8,36,34,17.7,0,89,81.8,73,16,5.9,0,25.6,25.5,25.3,0.00
30,30,52,41.0,33,33,25.0,0,82,66.3,40,10,3.0,0,25.7,25.6,25.6,0.00
31,31,62,44.2,30,35,28.3,0,88,60.9,22,6,1.4,0,25.8,25.7,25.7,0.00
1,1,65,46.5,30,34,22.5,0,82,57.4,29,6,1.4,0,25.8,25.7,25.6,0.00
2,2,67,47.7,31,34,28.0,0,82,53.7,23,22,6.2,0,25.6,25.5,25.4,0.00
3,3,47,42.2,38,27,18.9,14,53,40.2,29,14,6.4,0,25.6,25.5,25.4,0.00
4,4,48,40.0,32,20,16.6,14,54,39.7,28,13,3.0,0,25.7,25.6,25.5,0.00
5,5,57,40.6,27,19,16.9,15,61,41.5,20,5,1.0,0,25.8,25.7,25.7,0.00
6,6,61,45.0,31,27,22.6,19,61,43.7,23,5,0.5,0,25.9,25.8,25.7,0.00
7,7,68,49.9,42,29,21.4,12,56,37.0,11,15,3.2,0,25.7,25.6,25.5,0.00
8,8,68,50.2,35,28,23.2,16,54,36.9,19,12,2.2,0,25.6,25.5,25.5,0.00
9,9,69,47.5,32,27,25.0,22,70,45.2,19,6,1.0,0,25.6,25.6,25.5,0.00
10,10,69,47.7,30,26,22.6,20,72,42.0,16,5,0.6,0,25.7,25.6,25.6,0.00
11,11,67,48.4,31,22,20.3,19,64,36.5,17,3,0.4,0,25.8,25.7,25.6,0.00
12,12,67,52.8,42,26,24.0,20,49,34.4,21,9,2.6,0,25.8,25.8,25.7,0.00
13,13,66,50.5,33,30,26.1,23,66,41.8,22,7,1.5,0,25.8,25.8,25.7,0.00
14,14,67,49.0,32,28,25.4,21,75,44.4,17,15,5.8,0,25.7,25.5,25.3,0.00
15,15,49,42.6,37,31,26.0,0,79,55.7,39,16,4.9,0,25.4,25.4,25.3,0.00
16,16,59,48.1,34,27,23.8,17,67,40.7,26,20,11.0,0,25.4,25.3,25.2,0.00
17,17,62,43.7,30,27,24.3,21,72,49.4,24,5,0.7,0,25.6,25.5,25.4,0.00
18,18,54,44.4,29,31,24.3,0,72,51.9,37,9,1.8,0,25.6,25.5,25.5,0.00
19,19,57,50.0,44,42,29.0,0,86,56.1,40,13,4.6,0,25.5,25.4,25.4,0.00
20,20,54,43.3,33,43,33.9,0,100,82.3,49,15,4.3,0,25.5,25.4,25.3,0.00
21,21,36,34.0,32,33,17.3,0,93,69.3,46,13,5.0,0,25.8,25.6,25.4,0.00
22,22,43,32.0,24,21,15.4,5,75,54.4,23,7,1.8,0,25.9,25.8,25.7,0.00
23,23,48,33.4,22,19,15.5,6,78,53.8,20,5,0.7,0,25.8,25.7,25.6,0.00
24,24,50,34.0,22,21,17.4,16,82,54.0,27,3,0.8,0,25.8,25.8,25.7,0.00
25,25,53,35.9,23,25,20.5,17,81,57.0,28,3,0.5,0,25.9,25.9,25.8,0.00
26,26,52,37.8,26,27,23.5,20,81,59.2,34,3,0.3,0,25.8,25.8,25.6,0.00
27,27,54,39.7,29,28,26.3,24,82,61.4,35,5,0.5,0,25.6,25.6,25.5,0.00
28,28,50,37.0,28,29,26.9,24,85,68.6,44,5,0.3,0,25.7,25.6,25.5,0.00
29,29,54,38.1,26,30,26.3,22,89,65.5,37,7,1.4,0,25.8,25.8,25.7,0.00
30,30,56,38.9,27,28,25.4,22,85,61.6,29,3,0.4,0,25.8,25.8,25.7,0.00
1,1,56,38.8,27,28,25.4,22,85,61.9,32,5,0.8,0,25.9,25.8,25.8,0.00
2,2,63,51.1,30,34,20.4,0,82,37.9,14,29,12.4,0,25.7,25.5,25.4,0.00
3,3,50,30.2,19,34,22.6,0,96,77.5,46,23,11.3,0,25.4,25.3,25.2,0.00
4,4,24,20.1,11,15,12.1,7,85,71.6,62,9,5.3,0,25.6,25.6,25.5,0.00
5,5,26,20.6,16,12,10.7,9,81,66.0,53,7,3.2,0,25.6,25.6,25.6,0.00
6,6,31,23.5,11,27,15.9,8,96,74.8,40,18,4.5,0,25.6,25.5,25.3,0.00
7,7,29,24.5,12,27,16.7,6,96,73.1,45,22,10.1,0,25.7,25.4,25.2,0.00
8,8,19,10.3,3,8,3.7,-1,87,75.2,60,5,1.5,0,26.0,25.8,25.7,0.00
9,9,23,10.0,0,9,3.5,-2,91,75.8,53,5,1.4,0,26.1,26.1,26.0,0.00
10,10,27,15.9,4,16,8.5,0,88,74.2,51,6,1.5,0,26.0,26.0,25.9,0.00
11,11,29,17.8,6,15,11.3,5,95,76.9,54,5,0.6,0,26.0,25.9,25.9,0.00
12,12,31,18.6,7,16,11.7,5,92,75.5,54,5,0.9,0,25.9,25.9,25.8,0.00
13,13,42,23.9,13,19,15.1,10,92,72.1,35,5,0.8,0,26.0,25.9,25.8,0.00
14,14,39,24.1,12,22,17.2,10,92,76.7,48,5,0.6,0,26.1,26.0,26.0,0.00
15,15,39,24.9,14,23,18.2,13,95,77.2,49,5,0.5,0,26.1,26.0,25.9,0.00
16,16,43,27.3,16,25,20.4,14,96,77.3,47,7,1.0,0,26.1,26.0,25.9,0.00
17,17,38,28.0,19,26,21.9,16,92,79.2,57,5,0.7,0,25.9,25.9,25.7,0.00
18,18,44,33.4,25,30,26.3,22,92,76.0,53,16,3.6,0,25.7,25.5,25.3,0.00
19,19,39,32.9,23,30,22.9,14,85,67.4,52,14,7.7,0,25.6,25.4,25.3,0.00
20,20,35,25.9,15,24,15.6,11,84,66.7,42,7,1.1,0,25.7,25.6,25.5,0.00
21,21,49,35.6,26,31,26.0,0,89,73.3,48,8,3.1,0,25.7,25.6,25.5,0.00
22,22,50,34.8,25,31,27.3,23,92,76.0,48,6,1.1,0,25.9,25.8,25.7,0.00
23,23,51,35.6,24,31,27.4,22,92,74.5,44,5,1.0,0,25.9,25.9,25.9,0.00
24,24,53,36.0,25,34,27.7,22,92,74.3,41,8,1.7,0,26.0,25.9,25.9,0.00
25,25,49,33.5,23,31,22.8,0,92,77.9,52,5,0.8,0,26.0,26.0,25.9,0.00
26,26,46,32.3,22,28,24.4,20,92,74.8,46,6,0.8,0,26.0,25.9,25.9,0.00
27,27,39,29.7,21,28,22.8,19,92,76.8,55,3,0.6,0,25.9,25.8,25.7,0.00
28,28,48,31.0,20,25,21.4,17,92,71.2,33,7,1.9,0,25.9,25.8,25.7,0.00
29,29,44,31.1,20,24,21.5,17,92,69.7,43,5,1.0,0,25.9,25.9,25.8,0.00
30,30,46,32.3,20,26,22.1,17,89,68.9,37,5,1.2,0,25.9,25.8,25.8,0.00
31,31,54,37.7,29,27,23.3,18,85,60.5,24,5,0.5,0,25.8,25.8,25.7,0.00
1,1,52,35.3,23,24,21.6,18,81,61.0,29,5,0.8,0,25.9,25.8,25.7,0.00
2,2,51,35.7,24,25,23.1,20,85,63.5,35,5,0.7,0,25.8,25.8,25.7,0.00
3,3,58,38.3,25,29,25.1,21,85,63.2,31,5,0.7,0,25.7,25.6,25.5,0.00
4,4,47,34.7,25,25,20.2,13,85,59.3,32,10,2.3,0,25.8,25.7,25.5,0.00
5,5,47,31.0,19,17,13.5,8,81,53.3,22,10,2.0,0,26.0,25.9,25.8,0.00
6,6,40,30.5,20,21,14.6,11,78,54.2,32,6,0.8,0,25.9,25.9,25.7,0.00
7,7,56,39.0,24,29,21.6,17,77,53.2,25,20,3.2,0,25.8,25.7,25.6,0.00
8,8,50,39.6,28,31,27.5,22,89,63.6,43,13,2.9,0,25.7,25.6,25.6,0.00
9,9,52,46.0,40,33,25.7,0,73,51.2,37,16,9.3,0,25.6,25.6,25.5,0.00
10,10,55,41.0,29,31,27.3,0,92,67.3,40,7,2.0,0,25.8,25.7,25.6,0.00
11,11,54,43.3,30,36,27.5,0,92,59.5,37,23,11.3,0,25.7,25.6,25.5,0.00
12,12,47,37.0,29,27,21.3,16,72,55.0,30,12,6.3,0,26.0,25.8,25.6,0.00
13,13,52,34.8,23,23,21.0,18,85,60.5,31,6,1.6,0,26.1,26.0,26.0,0.00
14,14,55,35.6,22,21,18.8,17,85,55.3,23,5,0.5,0,26.2,26.1,26.0,0.00
15,15,55,35.6,23,20,17.5,15,78,52.8,22,5,1.4,0,26.1,26.0,25.9,0.00
16,16,55,34.6,19,18,15.6,11,81,51.0,20,5,0.8,0,26.0,25.9,25.9,0.00
17,17,55,35.8,21,19,16.3,13,78,49.7,20,5,0.7,0,25.9,25.8,25.8,0.00
18,18,56,35.9,22,19,16.5,15,75,50.0,20,5,0.7,0,25.9,25.8,25.7,0.00
19,19,59,36.0,22,19,16.6,14,78,50.3,19,5,0.5,0,25.8,25.7,25.7,0.00
20,20,59,36.5,20,18,16.0,14,78,48.5,18,10,2.0,0,25.9,25.8,25.8,0.00
21,21,54,34.5,21,17,14.7,12,74,48.9,19,5,0.2,0,25.9,25.8,25.8,0.00
22,22,58,36.5,21,17,13.5,10,75,44.7,16,10,1.5,0,25.8,25.7,25.6,0.00
23,23,49,37.9,26,22,17.3,15,66,45.4,28,13,4.9,0,25.8,25.7,25.6,0.00
24,24,54,41.5,32,21,18.2,16,61,41.6,22,12,4.1,0,25.9,25.8,25.8,0.00
25,25,58,37.8,24,20,17.7,15,75,49.0,20,5,0.6,0,25.9,25.8,25.7,0.00
26,26,59,38.0,21,19,16.9,15,78,47.5,18,6,0.8,0,25.8,25.7,25.6,0.00
27,27,55,40.5,24,24,19.4,16,71,46.3,23,5,1.1,0,25.7,25.7,25.6,0.00
28,28,60,50.6,42,40,29.7,0,61,47.6,36,7,1.8,0,25.7,25.7,25.6,0.00
29,29,64,50.8,40,44,38.8,35,93,65.5,43,18,8.5,0,25.6,25.5,25.4,0.00
30,30,42,36.3,33,35,27.2,0,100,86.7,62,12,6.1,0,25.4,25.4,25.3,0.00
31,31,40,34.6,28,31,22.3,0,92,66.3,36,17,6.8,0,25.6,25.5,25.4,0.00
1,1,40,29.9,22,19,16.3,10,78,59.5,29,10,4.3,0,25.7,25.6,25.6,0.00
2,2,32,29.0,22,30,24.4,17,96,83.2,66,6,0.9,0,25.6,25.5,25.4,0.00
3,3,43,31.9,23,27,21.3,17,92,68.7,35,15,4.9,0,25.5,25.5,25.4,0.00
4,4,41,32.0,22,22,18.0,14,82,58.4,33,8,3.3,0,25.6,25.5,25.5,0.00
5,5,50,35.8,22,21,15.5,9,85,50.0,20,15,4.0,0,25.6,25.5,25.5,0.00
6,6,47,37.5,32,33,24.1,0,96,73.8,45,13,3.9,0,25.5,25.4,25.3,0.00
7,7,50,44.4,39,31,25.7,22,56,48.3,35,28,9.8,0,25.4,25.4,25.3,0.00
8,8,54,49.1,45,41,33.2,0,71,60.6,50,25,10.3,0,25.5,25.5,25.4,0.00
9,9,54,46.3,43,41,39.0,36,93,76.2,59,22,7.7,3,25.6,25.5,25.5,0.00
10,10,54,43.6,36,39,29.4,0,97,72.7,35,18,4.9,0,25.7,25.7,25.5,0.00
11,11,59,45.2,30,31,25.7,10,92,53.8,16,9,1.9,0,25.7,25.7,25.6,0.00
12,12,67,54.5,44,28,16.7,6,53,25.8,13,20,8.0,0,25.6,25.6,25.5,0.00
13,13,63,53.0,41,42,36.0,24,66,53.0,39,23,8.3,0,25.6,25.6,25.5,0.00
14,14,69,57.9,47,38,24.0,10,71,31.4,14,28,13.0,3,25.5,25.5,25.4,0.00
15,15,69,55.3,42,36,19.5,4,73,31.7,10,36,19.7,6,25.5,25.4,25.3,0.00
16,16,60,48.6,35,35,23.1,9,79,42.2,14,18,9.6,0,25.6,25.5,25.4,0.00
17,17,61,43.4,30,24,18.0,8,72,42.7,14,21,7.9,0,25.6,25.6,25.5,0.00
18,18,61,44.8,29,20,16.9,8,64,36.3,17,22,6.5,0,25.7,25.6,25.4,0.00
19,19,50,44.5,32,34,19.6,0,68,41.7,16,22,13.2,0,25.7,25.5,25.4,0.00
20,20,56,40.2,26,23,18.8,13,71,46.0,18,9,2.1,0,25.8,25.7,25.6,0.00
21,21,57,40.6,0,27,23.0,0,72,46.5,0,14,2.8,0,25.7,25.6,25.5,0.00
22,22,59,44.6,30,27,22.8,16,76,47.0,20,10,2.5,0,25.6,25.5,25.4,0.00
23,23,66,46.5,28,25,20.4,13,75,41.6,13,10,2.1,0,25.6,25.5,25.4,0.00
24,24,67,48.9,32,25,19.3,14,61,36.0,13,9,1.9,0,25.6,25.5,25.4,0.00
25,25,69,51.0,33,28,24.4,18,70,40.3,15,12,2.3,0,25.5,25.5,25.4,0.00
26,26,62,50.1,41,40,31.5,26,79,51.0,25,22,8.2,0,25.4,25.3,25.2,0.00
27,27,56,44.9,39,37,30.2,0,86,62.1,36,22,6.8,0,25.3,25.3,25.2,0.00
28,28,50,41.8,36,39,34.3,27,97,76.0,59,16,6.7,0,25.3,25.1,25.0,0.00
1,1,53,44.4,36,38,27.6,0,93,66.4,40,13,3.9,0,25.4,25.3,25.1,0.00
2,2,54,43.0,34,34,26.1,0,89,69.3,45,13,3.5,0,25.6,25.5,25.4,0.00
3,3,56,46.5,35,37,27.2,0,86,63.5,42,16,5.0,0,25.6,25.5,25.5,0.00
4,4,59,49.6,39,36,34.4,31,82,57.8,35,13,4.6,0,25.6,25.6,25.5,0.00
5,5,65,54.7,44,43,36.6,34,74,52.3,34,24,7.3,0,25.6,25.5,25.4,0.00
6,6,58,50.7,42,45,29.0,11,77,49.0,16,29,15.6,0,25.6,25.5,25.4,0.00
7,7,57,45.5,33,33,25.5,0,89,55.2,25,10,4.5,0,25.7,25.7,25.6,0.00
8,8,66,50.1,33,30,26.3,25,72,43.7,22,6,2.5,0,25.8,25.7,25.6,0.00
9,9,64,56.4,48,29,21.4,14,48,27.0,17,22,8.1,0,25.7,25.6,25.5,0.00
10,10,57,50.4,39,38,23.9,0,68,39.6,22,35,16.7,0,25.7,25.6,25.4,0.00
11,11,51,41.0,29,24,18.6,10,75,44.4,21,16,8.4,0,25.8,25.8,25.7,0.00
12,12,57,45.9,36,20,16.4,8,50,32.6,15,14,7.3,3,25.8,25.7,25.6,0.00
13,13,66,47.6,30,19,9.8,-15,64,30.2,4,7,2.3,0,25.7,25.6,25.5,0.00
14,14,67,50.0,34,30,22.3,15,57,36.8,16,16,5.0,0,25.8,25.7,25.6,0.00
15,15,69,51.6,35,30,23.5,15,70,39.1,14,13,3.6,0,25.9,25.9,25.8,0.00
16,16,76,56.1,36,24,19.6,10,59,29.4,8,25,8.4,0,25.9,25.8,25.6,0.00
17,17,56,49.0,39,27,14.3,-4,44,26.9,9,29,16.0,0,25.6,25.6,25.5,0.00
18,18,54,42.6,33,16,11.2,8,50,29.9,17,14,6.7,0,25.6,25.6,25.6,0.00
19,19,66,47.5,28,26,15.8,11,53,31.3,13,16,3.5,0,25.7,25.6,25.6,0.00
20,20,67,51.8,36,26,19.9,12,62,33.0,12,10,4.1,0,25.6,25.6,25.5,0.00
21,21,65,51.0,37,25,20.4,15,59,32.7,16,16,5.1,0,25.6,25.5,25.4,0.00
22,22,61,48.5,35,21,13.5,9,55,28.0,13,10,4.5,0,25.7,25.6,25.6,0.00
23,23,67,50.5,34,21,14.4,3,56,28.7,9,12,3.8,0,25.7,25.7,25.6,0.00
24,24,72,54.3,34,21,15.9,7,52,26.2,9,14,4.0,0,25.7,25.7,25.6,0.00
25,25,60,50.6,39,37,23.3,15,80,37.5,19,33,12.1,0,25.6,25.4,25.3,0.00
26,26,51,44.9,39,34,25.8,20,71,48.5,33,21,9.0,0,25.3,25.3,25.3,0.00
27,27,53,45.8,41,26,22.5,17,53,40.5,28,22,12.5,3,25.6,25.5,25.3,0.00
28,28,61,48.6,39,31,28.0,26,63,46.5,26,24,9.5,0,25.6,25.6,25.5,0.00
29,29,59,49.6,40,35,32.0,28,77,52.4,35,36,19.8,6,25.5,25.5,25.4,0.00
30,30,52,43.3,37,35,24.5,16,93,51.4,24,23,12.4,0,25.5,25.5,25.4,0.00
31,31,51,43.3,36,33,23.2,18,86,46.7,29,24,12.2,0,25.5,25.4,25.2,0.00
1,1,48,38.9,30,28,19.2,15,63,46.4,28,17,6.0,0,25.4,25.3,25.3,0.00
2,2,51,40.7,29,24,21.1,19,67,47.8,31,17,6.4,0,25.6,25.5,25.4,0.00
3,3,56,43.6,28,27,22.0,17,72,45.5,22,17,5.7,0,25.6,25.5,25.5,0.00
4,4,56,46.3,39,32,24.7,9,65,45.5,16,21,7.3,0,25.5,25.5,25.4,0.00
5,5,59,46.3,31,28,23.9,18,76,45.8,20,16,4.3,0,25.7,25.6,25.5,0.00
6,6,67,52.0,36,32,27.2,24,62,40.8,22,10,3.5,0,25.8,25.8,25.7,0.00
7,7,76,58.5,38,29,26.4,23,65,34.1,14,10,3.7,0,25.8,25.8,25.7,0.00
8,8,78,61.6,43,33,27.9,19,59,32.0,11,17,5.6,0,25.8,25.7,25.6,0.00
9,9,77,62.2,47,33,28.5,22,50,30.2,13,23,7.0,0,25.7,25.6,25.6,0.00
10,10,77,61.7,41,34,24.3,12,57,29.2,9,16,4.2,0,25.6,25.6,25.5,0.00
11,11,78,62.6,46,34,30.1,19,56,32.7,11,16,5.5,0,25.6,25.5,25.4,0.00
12,12,78,62.3,46,34,29.4,20,59,32.5,15,25,8.8,0,25.5,25.4,25.4,0.00
13,13,65,55.1,45,18,9.9,3,29,17.5,10,20,7.6,0,25.7,25.6,25.5,0.00
14,14,74,57.1,38,32,15.4,8,36,22.3,8,16,4.7,0,25.7,25.7,25.6,0.00
15,15,75,62.1,46,32,25.0,13,52,28.0,11,15,7.6,0,25.6,25.5,25.5,0.00
16,16,72,60.3,47,32,25.7,21,56,28.8,17,13,5.9,0,25.5,25.5,25.4,0.00
17,17,80,62.2,48,36,32.0,24,58,34.9,13,22,7.2,0,25.5,25.4,25.3,0.00
18,18,73,60.2,48,43,38.0,33,66,46.3,24,20,8.1,0,25.6,25.5,25.4,0.00
19,19,76,62.2,47,43,28.7,11,71,34.3,13,22,9.1,0,25.7,25.5,25.5,0.00
20,20,73,58.8,43,25,17.2,7,37,21.7,8,12,5.0,0,25.8,25.7,25.6,0.00
21,21,75,59.0,45,31,24.5,16,52,29.5,12,29,9.2,0,25.7,25.6,25.4,0.00
22,22,55,48.9,43,34,23.9,15,65,39.1,23,48,20.6,7,25.6,25.4,25.3,0.00
23,23,66,50.4,35,31,23.9,20,59,37.8,21,21,6.6,0,25.6,25.6,25.5,0.00
24,24,66,56.7,45,31,26.4,13,58,33.5,16,21,10.4,0,25.6,25.5,25.4,0.00
25,25,52,43.1,36,37,34.8,29,97,74.3,45,21,9.5,0,25.4,25.3,25.3,0.00
26,26,54,44.9,39,33,26.3,18,79,51.9,26,24,12.8,3,25.5,25.4,25.3,0.31
27,27,60,49.4,41,27,23.5,21,51,37.8,23,18,11.8,0,25.6,25.5,25.4,0.00
28,28,64,51.1,37,28,20.3,12,59,34.3,15,15,4.5,0,25.8,25.7,25.6,0.00
29,29,69,57.3,41,24,18.1,10,49,24.8,13,13,5.6,0,25.9,25.9,25.8,0.00
30,30,75,62.0,48,16,9.0,-2,28,14.3,5,16,6.5,0,25.9,25.8,25.8,0.00
1,1,84,64.8,43,32,20.5,13,47,21.0,8,20,5.8,0,25.8,25.7,25.6,0.00
2,2,85,68.0,50,33,21.5,8,50,21.8,5,23,7.7,0,25.7,25.6,25.6,0.00
3,3,79,66.6,56,20,16.5,9,24,15.3,8,28,11.5,0,25.6,25.5,25.4,0.00
4,4,73,64.7,56,33,24.5,16,39,23.4,12,22,12.5,3,25.5,25.4,25.4,0.00
5,5,66,55.5,45,32,26.6,20,60,34.9,17,25,11.5,0,25.5,25.4,25.4,0.00
6,6,60,50.3,43,36,27.0,18,76,45.5,20,21,12.8,5,25.4,25.4,25.4,0.01
7,7,56,54.3,53,35,34.7,34,50,47.7,44,17,13.0,10,25.5,25.5,25.5,0.00
8,8,66,57.4,49,38,33.9,26,59,43.0,22,21,8.0,0,25.5,25.5,25.5,0.00
9,9,66,58.1,52,37,30.6,26,54,37.2,23,24,14.5,5,25.6,25.5,25.5,0.00
10,10,56,49.5,42,32,26.0,20,63,40.9,28,23,13.9,5,25.6,25.5,25.5,0.00
11,11,64,50.4,35,26,19.8,8,67,35.5,11,16,5.2,0,25.7,25.7,25.6,0.01
