,Date,Max Air Temp (F),Avg Air Temp (F),Min Air Temp (F),Max Dew Point (F),Avg Dew Point (F),Min Dew Point (F),Max Rel Hum (%),Avg Rel Hum (%),Min Rel Hum (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Precip (in)
20,20,77,57.0,43,63,51.9,39,100,84.8,46,15,4.1,0,29.7,29.6,29.6,0.00
21,21,70,62.3,53,63,56.8,50,100,83.8,52,16,6.0,0,29.7,29.6,29.6,0.00
22,22,77,57.0,46,52,48.0,43,100,76.9,30,13,2.7,0,29.8,29.8,29.7,0.00
23,23,83,65.6,50,57,53.6,48,93,69.0,38,10,2.7,0,29.8,29.8,29.7,0.00
24,24,79,64.5,53,54,49.1,45,96,62.5,30,20,8.3,0,29.8,29.7,29.7,0.00
25,25,73,61.3,47,47,42.1,36,90,53.5,26,18,10.6,0,29.8,29.7,29.6,0.00
26,26,78,62.6,48,43,37.6,29,71,44.1,18,14,8.3,0,29.8,29.7,29.7,0.00
27,27,79,61.8,45,44,37.0,0,86,50.2,15,15,5.5,0,29.9,29.9,29.8,0.00
28,28,80,61.2,44,53,41.5,0,89,59.6,15,12,3.4,0,29.9,29.9,29.8,0.00
29,29,70,61.5,53,63,57.9,51,96,88.2,70,10,4.8,0,29.9,29.9,29.9,0.00
30,30,72,64.1,55,64,60.6,47,100,88.6,71,13,4.6,0,29.9,29.9,29.8,0.00
1,1,79,58.1,42,49,44.4,41,100,67.6,26,12,4.0,0,29.8,29.8,29.7,0.00
2,2,81,62.4,48,48,41.4,28,90,53.3,15,16,7.3,0,29.8,29.8,29.7,0.00
3,3,78,66.5,53,38,26.9,0,52,28.4,9,26,16.5,8,29.9,29.8,29.8,0.00
4,4,84,71.3,53,31,19.4,0,45,16.7,8,30,12.5,0,29.9,29.9,29.8,0.00
5,5,86,62.6,41,35,25.1,0,76,37.3,10,7,2.5,0,30.0,29.9,29.9,0.00
6,6,85,61.9,43,36,33.1,27,74,40.3,13,7,2.9,0,29.9,29.9,29.8,0.00
7,7,84,61.4,44,45,35.3,0,74,46.7,10,9,3.0,0,29.8,29.8,29.7,0.00
8,8,77,59.2,41,45,41.0,38,89,56.5,26,9,4.0,0,29.7,29.6,29.5,0.00
9,9,78,61.9,51,42,39.0,33,69,46.1,19,12,6.6,0,29.6,29.5,29.4,0.00
10,10,74,54.0,0,46,40.5,0,97,61.0,0,13,3.7,0,29.8,29.7,29.6,0.00
11,11,68,49.7,45,47,45.5,43,100,87.4,40,12,2.1,0,29.9,29.9,29.8,0.00
12,12,72,50.3,41,47,43.7,41,100,82.4,41,14,2.9,0,29.9,29.8,29.7,0.00
13,13,76,56.8,41,45,40.6,31,100,61.7,20,9,2.4,0,29.9,29.8,29.8,0.00
14,14,80,57.5,39,41,36.3,0,93,56.0,17,12,2.3,0,29.9,29.9,29.8,0.00
15,15,84,58.3,38,39,31.1,0,86,48.1,11,12,2.2,0,29.9,29.8,29.8,0.00
16,16,82,58.0,37,36,27.8,0,82,45.4,13,10,2.6,0,29.9,29.9,29.8,0.00
17,17,83,58.8,40,42,30.8,0,77,47.9,15,7,2.5,0,29.9,29.8,29.8,0.00
18,18,79,54.5,37,43,39.4,35,93,64.2,21,12,2.3,0,29.9,29.8,29.8,0.00
19,19,85,55.9,38,43,37.7,0,97,63.7,14,7,2.0,0,29.9,29.9,29.8,0.00
20,20,79,47.6,37,47,41.3,37,100,84.8,25,10,2.0,0,29.9,29.8,29.7,0.00
21,21,73,51.9,45,49,46.3,45,100,84.7,38,8,2.3,0,29.9,29.8,29.7,0.00
22,22,78,51.2,45,49,46.1,45,100,86.8,32,9,2.8,0,29.9,29.8,29.7,0.00
23,23,75,50.4,44,49,46.0,44,100,88.1,39,10,2.6,0,29.8,29.8,29.7,0.00
24,24,67,50.4,44,48,45.9,43,100,86.7,45,9,2.8,0,29.9,29.9,29.8,0.00
25,25,71,46.5,37,48,41.7,37,100,86.4,42,7,1.2,0,30.0,30.0,29.9,0.00
26,26,82,50.6,38,46,41.1,37,100,77.7,22,8,1.8,0,30.0,29.9,29.8,0.00
27,27,65,50.7,43,48,44.8,39,100,82.5,52,14,3.1,0,29.9,29.7,29.5,0.00
28,28,65,52.5,39,45,40.8,36,93,67.5,39,10,4.1,0,29.6,29.5,29.5,0.00
29,29,64,49.7,39,45,42.5,39,100,78.8,46,7,3.0,0,29.9,29.8,29.7,0.00
30,30,67,44.2,35,44,38.7,34,100,84.4,43,10,1.0,0,30.0,29.9,29.9,0.00
31,31,74,53.3,37,43,40.0,35,96,65.9,32,7,1.9,0,30.0,29.9,29.9,0.00
1,1,78,55.7,39,44,40.8,37,96,63.6,25,6,1.7,0,30.0,29.9,29.8,0.00
2,2,75,56.8,38,47,40.4,27,97,59.9,21,18,6.7,0,29.8,29.8,29.7,0.00
3,3,64,53.5,40,37,30.6,0,77,46.7,25,18,9.4,0,29.9,29.8,29.8,0.00
4,4,72,53.0,33,36,26.1,0,89,50.1,15,16,6.5,0,29.9,29.8,29.8,0.00
5,5,77,57.1,43,38,33.5,0,73,48.4,18,12,3.5,0,30.0,30.0,29.9,0.00
6,6,75,56.5,43,43,37.8,34,86,54.3,25,8,2.3,0,30.1,30.0,30.0,0.00
7,7,74,57.4,45,50,41.3,35,93,60.3,27,8,2.3,0,30.0,29.9,29.9,0.00
8,8,76,50.5,39,49,42.1,35,100,78.3,28,15,2.3,0,29.9,29.8,29.8,0.00
9,9,75,46.7,35,46,39.8,34,100,82.3,28,10,2.0,0,29.9,29.8,29.8,0.00
10,10,66,46.1,39,49,43.1,38,100,90.7,52,7,1.9,0,30.0,29.9,29.8,0.00
11,11,66,51.5,43,48,45.6,41,100,82.7,47,6,1.9,0,30.0,29.9,29.9,0.00
12,12,74,58.2,47,48,45.9,42,89,66.8,32,6,1.9,0,30.1,30.0,30.0,0.00
13,13,80,52.9,40,51,45.4,38,100,80.3,34,9,1.8,0,30.1,30.0,29.9,0.00
14,14,63,50.5,45,51,44.9,0,100,86.7,37,10,1.1,0,29.9,29.9,29.7,0.00
15,15,69,53.0,39,39,34.5,0,86,55.8,24,10,3.6,0,29.7,29.6,29.5,0.00
16,16,69,50.3,35,45,39.1,33,93,70.2,36,17,4.8,0,29.7,29.6,29.6,0.00
17,17,63,43.5,36,47,40.7,36,100,91.2,56,6,1.4,0,29.9,29.8,29.7,0.00
18,18,57,42.4,33,49,39.5,33,100,90.2,64,7,2.0,0,30.0,29.9,29.9,0.00
19,19,56,53.3,50,55,52.4,48,100,97.1,93,8,1.8,0,29.9,29.8,29.7,0.00
20,20,60,55.5,51,57,54.1,50,100,95.2,82,6,3.5,0,29.7,29.7,29.7,0.00
21,21,64,56.1,48,50,30.7,9,100,52.3,13,30,10.8,0,29.8,29.8,29.7,0.00
22,22,75,63.9,45,19,6.4,1,32,11.8,6,28,12.3,0,29.8,29.8,29.7,0.00
23,23,69,56.6,38,31,19.1,0,79,32.4,11,15,6.2,0,29.9,29.8,29.8,0.00
24,24,65,45.5,30,44,31.3,0,97,72.5,32,7,2.1,0,30.1,30.0,29.9,0.00
25,25,64,46.7,34,41,37.7,31,97,74.6,41,6,1.3,0,30.1,30.1,30.1,0.00
26,26,62,46.9,35,42,39.3,34,100,77.3,44,3,0.9,0,30.1,30.0,29.9,0.00
27,27,68,48.4,35,42,39.2,34,97,74.4,35,7,1.9,0,29.9,29.7,29.6,0.00
28,28,72,47.9,36,42,38.9,36,100,76.2,31,8,1.2,0,29.9,29.8,29.7,0.00
29,29,69,49.8,37,45,40.2,35,97,74.3,36,8,1.9,0,30.0,30.0,29.9,0.00
30,30,69,50.8,38,47,41.4,37,100,74.7,35,8,1.6,0,30.1,30.1,30.0,0.00
1,1,70,46.0,36,46,40.1,35,100,84.0,41,6,1.3,0,30.1,30.1,30.0,0.00
2,2,67,45.2,34,52,40.1,0,100,86.9,46,14,2.8,0,30.0,29.9,29.8,0.00
3,3,57,49.3,37,49,31.8,24,83,53.6,28,16,8.9,0,29.8,29.7,29.7,0.00
4,4,53,38.2,27,29,24.0,0,89,65.2,26,7,3.5,0,29.9,29.8,29.8,0.00
5,5,51,34.9,24,30,23.8,17,92,68.8,28,7,2.8,0,30.0,29.9,29.9,0.00
6,6,45,37.3,23,43,32.5,21,100,84.8,42,15,2.6,0,30.0,29.9,29.7,0.00
7,7,47,36.5,28,39,25.6,0,100,80.6,40,22,4.7,0,30.1,29.9,29.7,0.00
8,8,48,34.4,26,27,22.6,18,89,66.8,30,8,3.6,0,30.1,30.1,30.1,0.00
9,9,51,30.0,0,27,21.0,0,92,66.0,0,9,2.7,0,30.3,30.2,30.1,0.00
10,10,53,35.5,23,29,24.3,18,92,68.9,26,6,1.8,0,30.3,30.1,30.0,0.00
11,11,57,38.4,26,33,26.1,0,92,72.4,36,7,2.2,0,30.1,30.0,30.0,0.00
12,12,60,35.0,24,33,24.1,0,100,79.2,32,6,1.4,0,30.1,30.1,30.0,0.00
13,13,63,36.0,26,37,28.2,0,100,82.4,34,6,0.9,0,30.2,30.1,30.1,0.00
14,14,64,36.4,28,38,29.1,0,100,84.8,35,7,1.8,0,30.2,30.2,30.1,0.00
15,15,76,44.4,31,38,25.2,0,92,65.7,23,3,0.7,0,30.2,30.1,30.1,0.00
16,16,81,46.0,34,38,30.9,0,85,64.3,20,8,1.5,0,30.1,30.0,29.9,0.00
17,17,75,46.9,35,39,31.5,0,86,65.2,24,5,1.3,0,30.0,29.9,29.9,0.00
18,18,66,44.8,0,46,37.5,0,100,75.0,0,17,2.8,0,29.9,29.7,29.6,0.00
19,19,63,48.1,0,36,25.9,0,71,44.0,0,18,10.3,0,29.8,29.6,29.6,0.00
20,20,67,45.7,27,30,24.0,0,92,52.5,15,10,4.5,0,29.8,29.8,29.8,0.00
21,21,67,52.6,40,45,41.8,34,96,69.2,40,13,6.8,0,29.9,29.8,29.8,0.00
22,22,67,45.8,34,43,38.8,34,100,80.3,40,8,2.2,0,30.1,30.0,29.9,0.00
23,23,67,41.1,30,42,32.9,0,100,85.8,38,6,1.8,0,30.2,30.2,30.1,0.00
24,24,68,43.5,33,44,37.9,33,100,84.7,37,5,0.8,0,30.2,30.1,30.0,0.00
25,25,67,40.0,28,40,33.3,0,100,84.5,30,6,2.3,0,30.1,30.1,30.0,0.00
26,26,66,43.7,28,37,29.8,0,100,70.5,29,5,1.3,0,30.1,30.0,30.0,0.00
27,27,55,39.5,30,36,31.5,0,100,79.9,43,5,0.8,0,30.1,30.0,30.0,0.00
28,28,71,38.6,25,38,27.6,0,100,77.1,20,8,1.7,0,30.0,29.9,29.8,0.00
29,29,66,43.4,27,31,26.9,0,92,62.0,20,8,2.5,0,30.0,29.9,29.9,0.00
30,30,63,42.7,28,35,25.3,0,96,67.5,32,7,1.0,0,30.1,30.0,30.0,0.00
31,31,62,43.1,31,41,31.5,0,96,75.3,34,6,1.2,0,30.1,30.0,30.0,0.00
1,1,66,38.7,27,40,29.7,0,100,81.6,22,6,0.7,0,30.0,30.0,29.9,0.00
2,2,64,45.5,30,39,33.3,0,96,70.5,34,6,1.3,0,30.0,29.9,29.9,0.00
3,3,69,47.0,32,39,33.2,0,96,70.8,31,6,1.5,0,29.9,29.8,29.8,0.00
4,4,68,41.7,31,40,28.3,0,100,79.7,32,6,0.9,0,29.9,29.8,29.8,0.00
5,5,67,41.6,24,31,25.6,19,96,62.4,16,6,2.0,0,30.0,30.0,29.9,0.00
6,6,57,42.9,30,31,26.0,0,85,60.2,32,7,2.0,0,30.1,30.0,30.0,0.00
7,7,63,44.8,34,44,33.1,0,100,74.2,32,8,2.4,0,30.0,30.0,29.9,0.00
8,8,59,41.6,34,49,39.8,34,100,94.2,69,7,1.7,0,30.1,30.0,29.9,0.00
9,9,65,45.0,37,46,38.6,29,100,83.3,26,15,3.3,0,30.1,30.0,30.0,0.00
10,10,64,46.0,34,46,40.5,33,100,83.7,46,6,1.5,0,30.1,30.0,30.0,0.00
11,11,55,42.7,37,52,42.2,37,100,98.0,74,9,2.0,0,30.1,30.0,30.0,0.00
12,12,63,43.5,34,43,37.0,33,100,82.3,34,15,4.4,0,30.2,30.1,30.1,0.00
13,13,66,47.8,32,40,36.9,31,96,69.6,34,12,3.8,0,30.3,30.2,30.2,0.00
14,14,69,35.6,26,38,28.5,0,100,88.7,29,7,1.3,0,30.3,30.2,30.1,0.00
15,15,66,40.7,29,36,30.8,0,100,77.7,30,5,1.1,0,30.2,30.1,30.0,0.00
16,16,72,42.0,27,35,27.7,0,100,72.3,18,7,2.1,0,30.1,30.0,29.9,0.00
17,17,70,46.0,28,38,29.5,0,96,64.8,24,6,1.8,0,30.0,30.0,29.9,0.00
18,18,72,46.5,28,34,26.8,0,92,59.8,17,5,2.3,0,30.0,29.9,29.9,0.00
19,19,70,45.4,28,34,25.0,0,96,62.5,24,6,2.0,0,30.0,29.9,29.9,0.00
20,20,69,44.8,28,34,24.7,0,96,63.5,22,6,1.7,0,30.1,30.0,29.9,0.00
21,21,73,46.4,28,33,25.5,0,96,60.7,16,5,1.4,0,30.1,30.0,30.0,0.00
22,22,75,47.8,30,35,28.5,0,100,60.0,15,7,1.6,0,30.0,29.9,29.7,0.00
23,23,74,48.9,27,36,24.5,0,92,55.4,11,18,3.8,0,29.8,29.7,29.7,0.00
24,24,70,48.3,33,35,28.9,0,85,55.1,18,12,2.3,0,30.1,30.0,29.8,0.00
25,25,75,53.3,38,36,25.2,0,76,49.8,16,8,3.7,0,30.1,30.0,29.9,0.00
26,26,72,50.2,35,44,34.5,0,100,67.3,21,8,3.1,0,29.9,29.9,29.8,0.00
27,27,60,48.5,41,48,45.6,41,100,90.7,55,7,2.5,0,30.0,30.0,29.9,0.00
28,28,64,55.1,48,57,51.4,46,100,88.0,62,7,3.4,0,30.1,30.0,30.0,0.00
29,29,62,55.3,51,57,51.8,43,100,89.1,62,16,4.2,0,30.0,29.9,29.8,0.00
30,30,65,54.0,47,48,42.4,33,100,69.5,32,14,4.7,0,29.8,29.7,29.6,0.00
31,31,64,50.3,36,41,29.2,0,97,54.3,16,18,10.0,0,29.9,29.8,29.7,0.00
1,1,60,42.1,29,37,30.5,0,97,71.5,27,9,3.5,0,30.0,29.9,29.9,0.00
2,2,45,42.1,37,41,38.4,35,96,86.6,76,12,5.8,0,29.9,29.8,29.7,0.00
3,3,56,41.0,30,41,31.8,0,100,79.8,44,10,3.9,0,29.9,29.9,29.8,0.00
4,4,54,41.8,31,37,29.0,0,100,74.5,47,7,1.8,0,30.0,29.9,29.9,0.00
5,5,51,39.0,28,43,33.1,0,100,87.4,54,7,2.1,0,30.0,30.0,29.9,0.00
6,6,51,47.9,43,48,45.7,42,100,92.5,80,7,2.6,0,29.9,29.8,29.7,0.00
7,7,54,50.1,47,53,49.5,47,100,97.7,93,13,6.0,0,29.9,29.8,29.8,0.00
8,8,57,54.6,53,56,53.8,52,100,97.2,93,13,7.8,0,29.9,29.9,29.8,0.00
9,9,57,55.8,54,57,55.2,53,100,97.7,96,12,6.5,0,29.9,29.9,29.8,0.00
10,10,62,52.0,48,55,51.1,48,100,97.0,75,7,2.4,0,30.1,30.0,29.9,0.00
11,11,63,48.6,41,51,46.5,41,100,93.4,62,9,2.5,0,30.1,30.0,30.0,0.00
12,12,59,50.3,47,52,48.6,46,100,94.5,75,7,1.8,0,30.1,30.1,30.0,0.00
13,13,66,55.2,51,57,53.3,51,100,93.8,73,7,2.8,0,30.1,30.0,29.9,0.00
14,14,65,54.4,0,54,51.7,0,100,89.5,0,8,3.9,0,30.0,29.9,29.9,0.00
15,15,56,54.4,52,54,52.9,51,100,95.0,84,12,5.8,0,29.9,29.8,29.8,0.00
16,16,64,48.8,39,50,42.0,35,100,82.3,35,7,2.4,0,30.0,30.0,29.9,0.00
17,17,64,45.9,36,44,38.8,35,100,80.5,38,15,3.5,0,30.0,30.0,29.9,0.00
18,18,64,51.1,40,49,44.5,39,100,80.0,56,8,3.1,0,30.0,29.9,29.9,0.00
19,19,65,51.7,44,49,42.6,36,100,75.3,34,10,4.7,0,30.0,29.9,29.9,0.00
20,20,70,53.0,42,44,39.8,37,89,64.0,31,9,5.4,0,30.0,30.0,29.9,0.00
21,21,71,53.1,38,49,42.6,38,100,73.3,34,9,2.9,0,29.9,29.9,29.8,0.00
22,22,69,49.5,39,48,43.6,38,100,84.1,36,13,2.9,0,29.9,29.8,29.7,0.00
23,23,69,50.2,42,52,45.3,42,100,85.6,52,8,2.8,0,29.9,29.8,29.8,0.00
24,24,73,46.4,37,47,40.2,36,100,84.1,30,7,1.8,0,29.8,29.8,29.7,0.00
25,25,62,47.9,40,49,44.1,39,100,87.7,62,12,3.0,0,29.8,29.8,29.7,0.00
26,26,56,53.7,50,55,52.1,47,100,94.3,86,16,7.3,0,29.8,29.6,29.5,0.00
27,27,61,55.9,53,51,49.0,43,93,78.7,55,15,8.8,3,29.7,29.6,29.3,0.00
28,28,59,53.9,51,54,50.8,44,100,89.4,58,18,9.8,3,29.3,29.2,29.2,0.00
1,1,67,57.8,52,54,48.6,45,100,73.4,51,23,10.0,0,29.6,29.5,29.3,0.00
2,2,58,53.7,51,55,51.8,49,100,93.9,74,12,3.2,0,30.0,29.8,29.6,0.00
3,3,57,53.7,52,53,51.7,50,100,93.3,81,12,5.8,0,30.0,29.9,29.9,0.00
4,4,63,56.6,51,55,52.6,51,100,87.4,67,8,3.3,0,29.9,29.9,29.9,0.00
5,5,63,57.2,55,57,55.1,54,100,92.8,72,13,4.5,0,29.9,29.9,29.8,0.00
6,6,62,53.6,48,55,50.4,46,100,89.9,62,14,4.0,0,30.0,29.9,29.9,0.00
7,7,69,53.3,41,50,45.2,40,100,77.9,39,9,3.9,0,30.0,30.0,29.9,0.00
8,8,71,48.8,39,51,44.1,39,100,87.0,42,8,2.3,0,30.0,30.0,29.9,0.00
9,9,70,60.0,52,54,50.6,48,93,72.8,49,8,3.5,0,30.0,29.9,29.9,0.00
10,10,68,57.5,50,54,45.8,39,94,68.2,35,20,9.1,0,30.1,30.0,29.9,0.00
11,11,74,59.9,47,41,31.0,18,74,39.9,16,22,9.5,0,30.1,29.9,29.8,0.00
12,12,76,63.1,47,36,25.0,19,66,25.8,14,23,10.0,0,29.9,29.9,29.8,0.00
13,13,77,57.2,42,48,37.2,24,93,54.7,15,9,5.5,0,29.9,29.9,29.8,0.00
14,14,75,48.5,40,53,44.1,40,100,88.3,36,10,1.8,0,30.1,29.9,29.9,0.00
15,15,79,58.3,42,50,46.5,38,100,71.7,23,9,3.9,0,30.1,30.1,30.1,0.00
16,16,76,50.6,39,50,43.7,39,100,81.8,34,16,2.9,0,30.1,30.1,30.0,0.00
17,17,70,56.3,46,45,42.0,40,90,61.7,33,16,6.8,0,30.0,29.9,29.8,0.00
18,18,72,54.3,39,42,35.2,24,96,58.0,17,10,5.1,0,29.8,29.8,29.7,0.00
19,19,75,54.8,38,41,36.1,29,93,57.1,20,9,3.3,0,29.9,29.9,29.8,0.00
20,20,73,55.3,41,45,41.4,36,93,64.7,27,13,3.8,0,29.9,29.8,29.8,0.00
21,21,67,48.4,43,49,44.1,41,100,87.3,48,16,3.3,0,29.8,29.8,29.8,0.00
22,22,69,46.3,37,48,41.5,37,100,86.8,44,13,3.2,0,29.9,29.9,29.8,0.00
23,23,72,51.9,45,50,45.1,43,97,80.8,38,9,3.7,0,30.0,30.0,29.9,0.00
24,24,76,49.3,39,45,41.1,33,100,80.4,21,13,2.6,0,30.0,29.9,29.9,0.00
25,25,61,45.5,37,54,43.1,36,100,92.2,64,14,3.7,0,29.9,29.8,29.7,0.00
26,26,60,51.3,47,51,47.4,45,100,87.7,62,17,5.0,0,29.8,29.7,29.6,0.30
27,27,58,51.1,46,52,48.2,45,100,90.6,67,8,2.0,0,30.0,29.9,29.8,0.12
28,28,62,48.4,0,54,45.3,0,100,76.9,0,13,7.7,0,30.0,30.0,29.9,0.00
29,29,57,54.5,45,55,51.9,44,97,91.3,77,14,7.2,0,29.9,29.9,29.8,0.00
30,30,60,44.9,39,46,41.2,35,100,89.2,45,16,3.0,0,29.9,29.9,29.9,0.44
31,31,52,45.9,41,46,43.3,40,97,91.2,77,18,4.6,0,29.9,29.7,29.6,0.00
1,1,54,45.4,41,46,43.1,41,100,92.4,64,21,5.2,0,29.8,29.7,29.6,0.72
2,2,61,49.6,42,44,42.7,40,97,79.4,52,10,5.2,0,29.9,29.8,29.7,0.43
3,3,62,48.1,41,47,43.8,37,100,87.3,46,10,3.0,0,30.0,29.9,29.9,0.00
4,4,57,50.7,48,50,47.9,46,100,90.6,72,12,2.6,0,29.9,29.8,29.8,0.12
5,5,69,49.4,39,50,43.6,39,100,83.9,45,10,2.0,0,30.0,29.9,29.9,0.02
6,6,80,62.2,44,55,49.0,43,96,67.0,32,12,3.8,0,30.1,30.0,29.9,0.00
7,7,84,63.8,48,56,50.1,42,100,68.4,23,12,2.9,0,30.0,29.9,29.9,0.00
8,8,81,62.3,48,58,52.3,47,96,73.6,42,8,3.5,0,29.9,29.9,29.8,0.00
9,9,71,52.3,46,55,49.0,46,100,90.3,42,12,4.0,0,29.9,29.9,29.8,0.00
10,10,77,54.9,47,55,49.5,47,100,85.1,45,13,3.8,0,29.9,29.8,29.7,0.00
11,11,66,51.6,46,54,49.0,46,100,91.8,65,12,5.7,0,29.8,29.8,29.7,0.00
12,12,64,54.2,50,50,47.6,46,89,79.0,60,12,5.0,0,29.8,29.7,29.7,0.00
13,13,73,55.8,49,55,49.5,47,97,81.0,49,14,4.2,0,29.9,29.8,29.8,0.00
14,14,72,52.9,46,57,49.4,45,100,89.5,59,14,3.7,0,29.9,29.9,29.8,0.00
15,15,72,56.2,50,56,50.3,48,100,82.6,49,12,3.5,0,29.9,29.8,29.7,0.00
16,16,79,58.1,44,53,46.5,43,100,72.0,30,14,3.4,0,29.8,29.7,29.6,0.00
17,17,77,61.8,46,57,46.9,40,97,62.8,30,20,6.1,0,29.7,29.6,29.6,0.00
18,18,71,58.2,47,52,47.6,44,90,69.8,44,13,5.3,0,29.8,29.7,29.7,0.00
19,19,71,52.5,42,54,46.1,40,100,82.6,36,13,3.2,0,29.9,29.9,29.8,0.00
20,20,81,57.9,44,50,46.0,39,100,71.8,24,9,3.4,0,30.0,29.9,29.9,0.00
21,21,69,56.0,44,49,42.5,27,93,65.3,21,14,6.1,0,29.9,29.8,29.8,0.00
22,22,66,55.0,48,50,39.7,35,89,59.0,36,17,9.5,0,30.0,29.9,29.8,0.00
23,23,70,56.3,42,48,41.2,36,83,59.2,35,14,7.3,0,30.0,29.9,29.9,0.00
24,24,69,57.5,47,54,50.1,46,97,78.0,52,21,5.5,0,29.9,29.9,29.8,0.00
25,25,58,52.6,45,51,47.3,41,97,82.4,65,15,5.9,0,29.8,29.7,29.6,0.00
26,26,63,49.2,37,44,39.3,36,100,72.8,40,21,6.3,0,29.9,29.8,29.7,0.08
27,27,65,53.7,49,52,47.5,43,100,81.9,48,16,4.1,0,30.0,29.9,29.8,0.01
28,28,73,46.1,0,47,35.8,0,100,57.3,0,10,3.9,0,30.1,30.0,30.0,0.02
29,29,91,69.0,46,55,46.1,36,83,49.9,14,10,5.9,0,30.0,30.0,29.9,0.00
30,30,90,70.8,50,51,45.5,35,86,48.2,15,15,4.6,0,29.9,29.9,29.8,0.00
1,1,88,68.6,50,51,44.7,25,89,52.2,11,10,4.4,0,29.9,29.9,29.9,0.00
2,2,80,60.0,45,54,49.1,44,97,71.4,40,17,5.2,0,29.9,29.9,29.8,0.00
3,3,72,57.3,50,50,48.1,45,100,74.8,41,17,5.9,0,29.9,29.8,29.8,0.00
4,4,69,58.6,48,50,47.1,44,86,67.0,47,17,6.6,0,29.9,29.8,29.8,0.00
5,5,68,56.6,45,48,44.1,40,97,65.3,42,17,5.8,0,29.9,29.8,29.7,0.00
6,6,76,60.4,47,44,41.4,39,80,53.0,27,21,9.0,0,29.8,29.7,29.7,0.02
7,7,73,58.5,43,48,44.3,41,93,62.6,36,12,4.6,0,29.8,29.8,29.7,0.00
8,8,63,56.9,48,57,51.9,43,97,84.1,59,12,6.5,3,29.9,29.9,29.8,0.00
9,9,74,57.9,49,54,48.4,40,100,75.2,33,17,6.4,0,30.0,29.9,29.9,0.00
10,10,70,59.8,49,43,40.5,38,74,51.3,31,20,12.4,3,30.0,29.9,29.8,0.00
11,11,80,64.0,48,44,39.4,31,80,46.7,17,17,7.6,0,30.0,29.9,29.8,0.00
12,12,87,66.5,45,47,40.7,30,86,48.3,14,12,3.9,0,29.9,29.9,29.9,0.00
13,13,92,70.3,48,48,43.4,37,83,44.9,18,12,3.8,0,30.0,29.9,29.9,0.00
14,14,93,71.6,51,49,42.5,28,83,44.0,10,10,3.3,0,30.0,29.9,29.9,0.00
15,15,91,68.0,49,52,41.3,27,86,46.5,11,12,4.5,0,29.9,29.9,29.9,0.00
16,16,83,63.0,46,52,47.0,42,93,61.7,25,13,4.9,0,29.9,29.9,29.8,0.00
17,17,80,63.5,47,54,48.4,40,97,62.0,39,12,4.8,0,29.8,29.8,29.7,0.00
18,18,77,64.2,51,50,44.7,40,77,51.5,26,16,8.7,0,29.8,29.8,29.7,0.00
19,19,71,61.6,54,48,45.8,44,77,57.8,40,16,10.3,0,29.8,29.7,29.7,0.00
20,20,74,61.3,49,51,46.6,42,86,62.8,33,14,6.0,0,29.8,29.8,29.8,0.00
21,21,77,56.3,46,54,49.3,46,100,80.6,40,16,4.7,0,29.8,29.8,29.7,0.00
22,22,76,59.1,51,55,50.9,48,93,76.5,46,14,6.5,0,29.9,29.8,29.7,0.00
23,23,79,60.4,50,56,52.1,49,97,76.6,45,10,3.2,0,29.9,29.8,29.7,0.00
24,24,83,66.7,53,58,51.5,48,83,60.6,39,14,6.1,0,29.8,29.8,29.7,0.00
25,25,95,72.2,50,50,44.3,39,86,45.0,15,20,7.8,0,29.8,29.8,29.7,0.00
26,26,93,72.8,52,49,42.5,32,77,40.0,11,20,8.1,0,29.8,29.8,29.8,0.00
27,27,89,65.8,47,47,40.3,26,90,47.4,11,18,7.6,0,29.9,29.8,29.8,0.00
28,28,83,67.3,53,42,34.5,25,48,32.8,12,17,10.2,0,29.9,29.8,29.8,0.00
29,29,82,65.7,51,48,41.7,30,80,47.1,17,13,7.8,0,29.8,29.7,29.7,0.00
30,30,71,52.8,43,49,46.4,42,100,81.7,44,14,4.9,0,29.8,29.7,29.7,0.00
31,31,77,58.3,48,51,48.0,45,96,72.7,33,14,4.8,0,29.8,29.8,29.7,0.00
1,1,78,56.9,46,53,49.0,46,100,79.5,40,10,3.9,0,29.7,29.7,29.6,0.00
2,2,71,53.9,47,51,48.5,46,100,84.2,47,15,6.6,0,29.8,29.7,29.6,0.00
3,3,73,57.9,50,53,49.3,47,93,75.4,48,13,4.7,0,29.8,29.7,29.7,0.00
4,4,81,59.5,45,55,48.7,44,97,72.4,34,14,5.2,0,29.7,29.7,29.6,0.00
5,5,74,56.5,50,54,50.4,48,96,82.4,49,13,6.0,0,29.7,29.7,29.6,0.00
6,6,72,59.3,52,54,51.1,50,93,76.3,51,14,6.7,0,29.7,29.7,29.6,0.00
7,7,81,59.2,50,56,51.1,49,96,77.7,42,14,4.1,0,29.7,29.6,29.6,0.00
8,8,97,71.5,49,58,52.6,47,93,57.8,23,14,4.0,0,29.7,29.6,29.5,0.00
9,9,94,71.0,53,57,53.3,50,89,58.9,28,15,5.4,0,29.6,29.5,29.5,0.00
10,10,72,60.8,52,55,53.0,50,93,77.1,55,15,7.0,0,29.7,29.6,29.6,0.00
11,11,67,59.0,54,53,51.7,50,90,77.7,59,14,7.0,0,29.7,29.7,29.6,0.00
