,Date,Max Air Temp (F),Avg Air Temp (F),Min Air Temp (F),Max Dew Point (F),Avg Dew Point (F),Min Dew Point (F),Max Rel Hum (%),Avg Rel Hum (%),Min Rel Hum (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Precip (in)
19,19,75,53.7,28,25,17.5,9,69,30.2,9,10,4.5,0,23.2,23.2,23.1,0.00
20,20,75,55.4,30,28,17.6,14,55,26.6,11,20,6.5,0,23.1,23.1,23.0,0.00
21,21,66,50.7,37,39,25.6,0,93,44.9,14,30,11.5,0,23.0,23.0,22.9,0.00
22,22,64,45.8,30,34,23.4,0,80,50.8,18,14,6.4,0,23.1,23.0,22.9,0.00
23,23,75,50.5,30,34,18.7,0,93,48.7,7,13,3.5,0,23.2,23.2,23.1,0.00
24,24,72,53.2,30,30,24.4,14,75,38.9,12,39,11.5,0,23.2,23.1,23.0,0.00
25,25,59,49.5,36,27,18.8,5,70,33.3,12,36,22.5,10,23.0,22.9,22.9,0.00
26,26,50,38.1,30,28,22.0,16,93,55.9,27,16,10.8,5,23.1,23.0,22.9,0.00
27,27,61,41.9,25,23,16.7,7,86,44.7,12,12,5.2,0,23.2,23.2,23.1,0.00
28,28,68,44.7,21,21,16.8,14,74,38.9,13,13,4.3,0,23.3,23.2,23.2,0.00
29,29,68,52.3,32,23,18.0,14,56,29.6,12,25,8.3,0,23.3,23.2,23.2,0.00
30,30,72,58.2,46,28,21.4,10,50,26.0,12,23,8.5,0,23.2,23.2,23.1,0.00
1,1,73,53.2,34,30,23.8,0,75,43.2,15,21,6.5,0,23.1,23.1,23.1,0.00
2,2,66,49.2,28,28,20.8,10,69,38.2,12,28,7.5,0,23.1,23.1,23.1,0.00
3,3,63,45.7,30,21,8.7,-9,52,26.6,6,24,12.2,0,23.2,23.1,23.0,0.00
4,4,59,40.2,27,14,5.1,-4,51,28.0,8,16,7.6,0,23.4,23.3,23.2,0.00
5,5,68,40.5,16,7,0.7,-4,49,23.5,6,9,2.8,0,23.4,23.4,23.4,0.00
6,6,72,44.6,19,9,1.4,-6,42,19.9,5,15,3.9,0,23.4,23.3,23.3,0.00
7,7,68,44.5,28,12,4.2,1,32,21.3,8,23,4.4,0,23.3,23.2,23.1,0.00
8,8,64,45.9,23,18,10.0,3,50,26.5,9,22,5.8,0,23.1,23.0,22.9,0.00
9,9,46,38.5,34,34,13.4,0,100,65.7,29,15,7.9,0,22.9,22.8,22.8,0.00
10,10,57,42.5,32,34,24.1,0,93,63.5,26,13,5.9,0,23.1,23.0,22.9,0.00
11,11,61,40.4,21,30,24.5,19,93,60.0,23,12,3.3,0,23.2,23.1,23.1,0.00
12,12,61,44.4,21,28,21.6,12,93,47.3,15,21,6.3,0,23.1,23.1,23.0,0.00
13,13,55,40.8,28,28,21.9,16,80,50.0,23,16,7.3,0,23.2,23.1,23.0,0.00
14,14,61,38.9,19,27,19.5,9,93,54.8,14,12,5.0,0,23.3,23.2,23.2,0.00
15,15,59,40.1,0,25,17.2,3,86,46.7,12,14,6.2,0,23.3,23.2,23.2,0.00
16,16,63,35.8,0,18,11.1,0,73,39.9,0,14,3.8,0,23.3,21.9,0.0,0.00
17,17,68,43.1,18,16,12.5,9,68,35.0,12,13,5.0,0,23.3,23.2,23.1,0.00
18,18,68,44.3,25,18,11.5,0,64,32.5,7,10,4.1,0,23.3,23.3,23.2,0.00
19,19,72,43.1,18,16,6.9,-2,58,28.9,6,16,3.8,0,23.3,23.3,23.2,0.00
20,20,70,46.4,21,16,9.9,5,59,28.1,8,14,4.6,0,23.3,23.2,23.1,0.00
21,21,68,46.1,30,16,10.9,3,47,27.6,9,12,4.0,0,23.3,23.2,23.2,0.00
22,22,66,43.3,21,14,11.1,7,58,31.5,11,12,3.1,0,23.3,23.2,23.2,0.00
23,23,66,43.3,21,18,13.9,9,68,35.2,12,13,3.1,0,23.2,23.2,23.1,0.00
24,24,66,44.1,19,19,14.1,9,64,34.7,12,9,2.9,0,23.3,23.2,23.2,0.00
25,25,66,44.4,18,18,12.9,9,68,32.7,11,10,3.4,0,23.3,23.3,23.3,0.00
26,26,64,43.4,23,18,12.9,9,63,33.4,13,12,3.7,0,23.4,23.3,23.3,0.00
27,27,63,42.9,21,23,14.8,9,63,35.6,15,47,12.8,0,23.3,23.0,22.7,0.00
28,28,43,32.1,21,28,20.8,10,100,66.0,35,23,8.6,0,22.9,22.8,22.7,0.00
29,29,43,31.1,12,30,22.9,9,93,73.6,42,17,6.3,0,23.1,23.0,22.9,0.00
30,30,55,33.2,16,25,15.4,1,93,57.9,13,13,3.5,0,23.2,23.1,23.1,0.00
31,31,63,39.2,19,23,18.8,12,80,50.0,19,10,2.9,0,23.3,23.2,23.2,0.00
1,1,63,36.2,18,23,18.0,12,93,54.7,16,14,3.2,0,23.3,23.3,23.2,0.00
2,2,64,40.6,14,21,14.0,1,93,44.0,9,18,5.9,0,23.2,23.1,23.0,0.00
3,3,59,44.9,32,25,11.8,0,60,31.3,10,17,9.1,0,23.0,23.0,22.9,0.00
4,4,43,31.6,19,21,14.9,10,74,52.5,29,18,8.6,0,23.2,23.0,22.9,0.00
5,5,54,33.8,16,12,5.9,-2,74,37.1,13,10,4.0,0,23.3,23.2,23.1,0.00
6,6,59,36.2,14,18,14.4,5,74,45.5,17,14,3.1,0,23.4,23.4,23.3,0.00
7,7,61,38.0,25,21,16.4,12,69,45.0,19,10,3.1,0,23.3,23.3,23.2,0.00
8,8,66,40.5,18,19,13.6,9,68,39.3,13,15,4.0,0,23.2,23.2,23.1,0.00
9,9,63,38.1,18,19,14.8,9,74,44.2,15,12,3.4,0,23.3,23.2,23.2,0.00
10,10,61,36.1,14,19,12.8,7,86,45.2,14,13,3.2,0,23.3,23.3,23.2,0.00
11,11,64,39.7,16,16,10.8,5,68,36.5,11,10,2.4,0,23.4,23.3,23.3,0.00
12,12,59,41.8,34,25,14.2,7,70,35.6,13,8,2.2,0,23.4,23.4,23.4,0.00
13,13,63,41.6,19,27,22.8,18,93,53.0,22,10,3.6,0,23.4,23.3,23.3,0.00
14,14,59,40.6,14,23,16.4,3,93,45.4,14,18,5.8,0,23.3,23.1,22.9,0.00
15,15,50,37.4,19,25,19.3,5,86,51.5,17,14,6.2,0,22.9,22.9,22.8,0.00
16,16,59,38.4,18,27,21.0,14,86,55.5,23,21,7.2,0,23.0,22.9,22.8,0.00
17,17,55,32.7,16,25,19.5,14,93,63.7,25,14,2.8,0,23.2,23.1,23.0,0.00
18,18,52,33.2,16,28,21.7,12,93,66.1,33,10,2.9,0,23.2,23.1,23.1,0.00
19,19,55,42.6,21,28,24.0,16,93,51.3,26,20,7.5,0,23.1,23.1,23.0,0.00
20,20,54,39.6,30,37,26.6,0,100,77.9,30,20,4.3,0,23.0,23.0,22.9,0.00
21,21,32,27.8,23,30,23.0,0,100,88.7,75,18,11.2,0,23.1,23.0,22.9,0.00
22,22,27,24.4,23,19,16.4,12,86,72.9,55,17,10.5,3,23.2,23.2,23.1,0.00
23,23,39,31.6,23,21,17.6,14,80,56.8,39,14,8.4,0,23.1,23.1,23.1,0.00
24,24,48,34.2,25,25,20.1,16,80,58.6,34,13,5.7,0,23.3,23.2,23.1,0.00
25,25,57,32.8,16,25,16.9,7,93,60.2,13,9,2.8,0,23.4,23.3,23.3,0.00
26,26,54,33.3,14,23,18.4,12,93,60.3,24,8,1.7,0,23.4,23.3,23.2,0.00
27,27,46,32.4,21,25,21.9,19,93,68.0,37,8,1.7,0,23.2,23.1,23.1,0.00
28,28,43,29.1,18,27,22.4,16,100,77.9,49,8,1.5,0,23.2,23.1,23.1,0.00
29,29,45,27.1,10,25,17.4,9,100,71.0,27,9,2.2,0,23.3,23.2,23.2,0.00
30,30,52,29.1,9,21,12.4,7,93,57.3,19,8,2.6,0,23.3,23.3,23.2,0.00
1,1,61,33.0,10,18,10.7,3,86,48.4,10,9,2.4,0,23.4,23.4,23.3,0.00
2,2,59,40.3,12,21,9.1,3,79,36.0,12,28,12.3,0,23.3,23.2,23.0,0.00
3,3,48,34.6,10,30,21.9,5,100,62.4,32,37,21.3,5,22.9,22.8,22.7,0.00
4,4,25,11.3,0,10,3.4,-4,92,71.7,43,15,4.8,0,22.9,22.9,22.8,0.00
5,5,27,8.5,-8,9,-0.8,-11,92,69.9,34,8,2.9,0,23.0,22.9,22.9,0.00
6,6,30,14.0,-8,10,2.9,-11,85,63.4,27,18,5.7,0,23.0,22.9,22.9,0.00
7,7,27,18.9,5,18,2.9,-8,93,54.1,22,36,15.3,0,23.0,22.8,22.7,0.00
8,8,25,7.7,-8,5,-1.8,-11,92,68.1,34,10,3.1,0,23.1,23.0,23.0,0.00
9,9,37,15.8,0,5,-2.7,-11,72,48.8,14,8,3.7,0,23.3,23.3,23.1,0.00
10,10,45,21.3,-6,12,4.7,-11,85,54.0,23,7,2.4,0,23.3,23.2,23.2,0.00
11,11,43,23.3,7,14,9.3,1,85,59.9,23,8,2.0,0,23.3,23.3,23.2,0.00
12,12,50,23.9,0,14,7.9,-2,92,58.2,16,9,2.7,0,23.3,23.2,23.2,0.00
13,13,46,29.6,16,16,8.5,-2,74,47.6,13,10,4.7,0,23.4,23.3,23.2,0.00
14,14,54,27.0,3,16,9.3,0,92,54.9,14,8,2.7,0,23.4,23.4,23.4,0.00
15,15,59,30.7,9,18,11.7,3,85,52.8,13,9,1.8,0,23.4,23.4,23.4,0.00
16,16,57,31.8,12,16,12.9,7,86,52.5,14,9,2.5,0,23.4,23.4,23.4,0.00
17,17,55,30.4,10,19,15.1,7,92,58.3,15,8,1.9,0,23.4,23.3,23.3,0.00
18,18,54,40.3,28,34,21.0,0,87,57.1,29,21,4.6,0,23.3,23.1,22.8,0.00
19,19,37,26.9,16,30,20.1,14,93,75.9,56,17,9.6,0,23.0,22.8,22.7,0.00
20,20,45,29.7,14,27,10.3,-22,93,55.3,6,16,8.3,0,23.1,23.0,22.9,0.00
21,21,48,34.1,23,27,18.9,12,86,57.4,27,20,5.9,0,23.2,23.1,23.0,0.00
22,22,50,32.9,12,25,16.9,7,86,55.3,25,14,5.3,0,23.4,23.3,23.2,0.00
23,23,54,31.8,12,25,18.4,10,100,63.9,24,8,2.4,0,23.4,23.4,23.3,0.00
24,24,57,34.9,18,19,10.4,-4,80,44.0,8,14,4.7,0,23.4,23.4,23.3,0.00
25,25,52,28.2,7,14,3.0,-6,79,40.4,10,9,2.2,0,23.4,23.4,23.4,0.00
26,26,54,26.9,1,7,0.6,-6,78,39.8,9,7,2.1,0,23.4,23.4,23.4,0.00
27,27,55,27.5,0,5,0.6,-6,72,35.2,0,6,1.2,0,23.4,22.7,0.0,0.00
28,28,48,32.7,23,10,1.1,-6,59,28.6,12,16,6.2,0,23.3,23.2,23.1,0.00
29,29,54,30.8,18,9,-0.3,-8,63,31.1,8,14,4.3,0,23.3,23.3,23.2,0.00
30,30,57,30.0,7,9,4.8,0,73,40.3,13,8,1.9,0,23.3,23.3,23.3,0.00
31,31,57,36.9,19,16,10.7,5,55,37.7,15,9,2.7,0,23.3,23.3,23.2,0.00
1,1,54,32.3,14,18,12.9,9,79,50.2,18,10,2.6,0,23.3,23.3,23.3,0.00
2,2,55,30.5,9,18,14.0,5,93,57.3,18,8,2.2,0,23.3,23.3,23.2,0.00
3,3,57,33.2,12,21,15.6,7,86,54.7,18,10,2.6,0,23.2,23.1,23.1,0.00
4,4,50,29.3,9,19,7.7,-4,92,47.0,15,18,4.7,0,23.2,23.2,23.1,0.00
5,5,55,34.8,14,5,-1.7,-13,53,24.3,7,15,6.1,0,23.3,23.3,23.2,0.00
6,6,52,28.5,7,7,2.1,-4,73,38.6,13,8,2.0,0,23.4,23.3,23.2,0.00
7,7,52,39.7,30,14,8.1,-2,51,29.4,11,17,5.4,0,23.2,23.2,23.1,0.00
8,8,55,34.3,12,12,6.1,-2,63,34.7,11,12,4.7,0,23.2,23.1,23.1,0.00
9,9,52,38.7,18,25,13.9,-2,75,40.0,16,21,9.5,0,23.2,23.1,23.1,0.00
10,10,63,41.6,25,23,18.0,14,80,44.4,15,13,5.4,0,23.3,23.2,23.2,0.00
11,11,55,37.7,14,28,14.4,3,86,46.4,14,40,18.0,0,23.3,23.2,23.1,0.00
12,12,48,35.3,21,12,5.3,-2,58,31.1,15,30,10.1,0,23.4,23.3,23.1,0.00
13,13,57,32.1,10,12,3.3,-8,73,36.9,8,13,4.1,0,23.5,23.4,23.4,0.00
14,14,59,36.1,19,5,0.7,-2,42,25.7,10,10,3.9,0,23.6,23.5,23.5,0.00
15,15,59,33.8,12,5,-0.2,-9,57,28.6,7,12,2.5,0,23.5,23.5,23.4,0.00
16,16,57,32.1,14,3,-2.4,-11,49,27.0,6,9,2.7,0,23.4,23.4,23.4,0.00
17,17,59,31.0,7,9,1.7,-6,62,33.5,11,8,2.0,0,23.4,23.3,23.3,0.00
18,18,57,30.7,7,9,2.1,-6,72,36.9,8,8,2.3,0,23.3,23.3,23.3,0.00
19,19,57,29.7,3,7,2.0,-4,72,36.8,10,9,2.4,0,23.3,23.3,23.2,0.00
20,20,54,29.1,3,9,2.4,-6,67,38.4,12,7,2.4,0,23.4,23.3,23.3,0.00
21,21,54,30.3,7,7,2.7,-2,72,36.6,10,7,1.8,0,23.4,23.3,23.3,0.00
22,22,63,36.2,14,5,0.9,-6,58,27.6,7,12,4.2,0,23.3,23.2,23.1,0.00
23,23,39,33.4,21,16,8.1,1,51,35.5,26,18,6.5,0,23.3,23.2,23.1,0.00
24,24,45,30.4,19,16,12.1,7,74,50.0,27,9,1.7,0,23.4,23.3,23.3,0.00
25,25,54,31.7,16,16,11.3,7,74,48.6,16,8,2.4,0,23.4,23.3,23.3,0.00
26,26,54,32.2,14,16,8.9,0,73,43.4,13,14,5.0,0,23.3,23.2,23.1,0.00
27,27,57,38.5,23,10,7.7,1,54,31.7,11,13,5.3,0,23.2,23.2,23.2,0.00
28,28,61,42.0,30,28,18.6,9,80,42.0,24,8,2.0,0,23.3,23.2,23.2,0.00
29,29,61,44.3,25,30,23.9,0,93,51.8,24,40,13.9,0,23.3,23.1,23.0,0.00
30,30,50,36.1,30,36,25.6,0,100,80.8,32,36,9.9,0,23.0,22.9,22.8,0.00
31,31,37,28.4,19,25,18.9,7,93,70.8,28,20,9.5,0,23.0,22.9,22.8,0.00
1,1,34,19.9,9,16,7.7,3,93,63.9,28,9,3.1,0,23.1,23.0,23.0,0.00
2,2,30,17.9,5,21,11.9,1,100,79.8,40,6,1.3,0,23.0,22.9,22.9,0.00
3,3,37,19.4,3,18,8.5,0,93,67.6,28,17,3.1,0,22.9,22.9,22.9,0.00
4,4,39,18.8,0,16,6.6,-4,86,64.2,17,12,2.6,0,23.0,23.0,22.9,0.00
5,5,45,26.9,9,19,12.4,7,92,60.1,21,15,3.4,0,23.1,23.0,23.0,0.00
6,6,41,31.9,23,23,19.8,10,86,62.8,38,15,4.7,0,23.0,22.9,22.9,0.00
7,7,45,37.5,30,27,14.1,-6,65,40.4,17,26,13.9,0,23.1,23.0,22.9,0.00
8,8,54,46.8,37,34,21.4,0,75,49.4,30,36,17.9,3,23.2,23.1,23.1,0.00
9,9,55,47.1,34,34,21.8,0,93,46.6,31,47,19.9,0,23.2,23.1,23.1,0.00
10,10,52,39.0,25,30,20.2,12,75,50.9,21,17,6.5,0,23.2,23.2,23.1,0.00
11,11,57,36.4,12,21,12.5,1,93,46.4,11,16,3.5,0,23.3,23.2,23.2,0.00
12,12,64,46.9,28,25,18.1,9,69,36.5,17,25,10.4,0,23.3,23.3,23.2,0.00
13,13,63,52.2,43,21,11.3,1,37,20.9,12,26,15.1,0,23.3,23.2,23.2,0.00
14,14,64,54.9,48,12,4.8,0,22,14.0,9,25,14.5,3,23.3,23.2,23.2,0.00
15,15,59,46.4,30,34,15.2,0,81,32.8,13,38,15.1,0,23.2,23.1,23.1,0.00
16,16,57,42.8,23,30,12.3,-4,81,38.6,9,26,11.0,0,23.2,23.1,23.0,0.00
17,17,57,35.8,16,14,6.2,-4,73,36.8,9,24,6.2,0,23.2,23.1,23.1,0.00
18,18,57,37.6,16,21,10.3,0,58,35.1,15,23,5.1,0,23.2,23.2,23.1,0.00
19,19,55,44.9,25,19,6.4,-9,69,24.9,8,39,19.4,3,23.2,23.1,23.0,0.00
20,20,54,35.5,19,19,13.3,9,74,45.4,16,16,6.0,0,23.2,23.2,23.1,0.00
21,21,57,37.1,16,27,15.7,9,86,48.4,16,17,3.7,0,23.2,23.1,23.1,0.00
22,22,57,36.0,16,23,17.0,10,93,55.3,16,12,3.8,0,23.1,23.1,23.0,0.00
23,23,55,35.8,14,23,16.8,10,86,53.0,20,13,3.2,0,23.1,23.1,23.1,0.00
24,24,57,36.7,16,21,16.3,12,93,51.9,17,12,3.2,0,23.1,23.1,23.1,0.00
25,25,59,38.4,14,23,14.4,7,93,46.0,13,14,3.6,0,23.1,23.1,23.1,0.00
26,26,48,37.2,25,34,23.3,0,100,63.5,34,15,3.9,0,23.1,23.0,22.9,0.00
27,27,45,34.4,25,34,20.8,0,100,70.3,29,20,6.7,0,22.9,22.9,22.9,0.00
28,28,34,29.9,27,30,19.5,0,100,94.8,74,25,4.5,0,22.9,22.7,22.6,0.00
1,1,37,29.7,21,30,26.9,21,100,90.2,70,5,0.6,0,23.0,22.9,22.7,0.00
2,2,43,30.2,19,30,25.4,0,100,85.3,57,8,1.9,0,23.1,23.1,23.0,0.00
3,3,43,28.8,0,30,24.4,12,100,84.4,49,7,1.6,0,23.2,23.1,23.1,0.00
4,4,50,32.0,0,30,25.9,0,100,67.8,0,7,1.6,0,23.2,22.5,0.0,0.00
5,5,55,39.4,25,30,26.0,21,93,62.9,30,9,2.9,0,23.2,23.2,23.1,0.00
6,6,54,43.8,32,37,20.4,0,93,51.8,22,32,14.0,0,23.2,23.1,23.1,0.00
7,7,52,36.7,25,21,14.4,0,74,46.6,13,12,5.9,0,23.3,23.2,23.1,0.00
8,8,59,38.0,18,23,15.1,5,86,48.1,12,10,2.5,0,23.3,23.3,23.3,0.00
9,9,55,40.8,32,27,19.5,14,75,46.6,21,9,2.6,0,23.3,23.3,23.2,0.00
10,10,57,44.1,30,27,11.4,-6,64,32.4,9,36,15.2,0,23.2,23.1,23.1,0.00
11,11,48,34.9,27,21,16.0,3,80,50.1,16,20,10.4,0,23.2,23.2,23.2,0.00
12,12,45,30.9,18,19,11.6,5,80,49.1,23,17,5.9,0,23.3,23.2,23.1,0.00
13,13,54,34.4,18,16,6.7,0,79,39.7,13,13,4.3,0,23.2,23.1,23.1,0.00
14,14,61,38.4,12,18,8.1,0,79,34.7,10,15,4.7,0,23.3,23.2,23.1,0.00
15,15,64,43.8,28,27,13.9,-4,80,40.6,7,14,7.2,0,23.4,23.4,23.3,0.00
16,16,68,44.9,19,19,13.4,3,74,35.4,9,21,5.0,0,23.4,23.4,23.2,0.00
17,17,57,48.8,30,19,2.9,-9,47,18.2,8,46,22.8,7,23.2,23.1,23.0,0.00
18,18,52,36.3,25,12,9.3,5,59,36.6,17,16,7.3,0,23.1,23.1,23.0,0.00
19,19,57,35.7,12,18,10.0,7,85,41.2,14,10,3.0,0,23.2,23.1,23.1,0.00
20,20,61,40.2,18,25,16.4,9,80,45.3,13,17,5.8,0,23.2,23.1,23.1,0.00
21,21,55,43.0,28,25,19.7,9,74,44.3,16,18,6.2,0,23.1,23.1,23.0,0.00
22,22,57,40.0,19,27,18.0,9,80,46.9,16,13,4.8,0,23.2,23.1,23.1,0.00
23,23,61,39.6,16,21,10.4,-4,86,41.6,8,14,3.8,0,23.3,23.2,23.1,0.00
24,24,63,42.9,21,23,9.4,0,63,32.4,8,12,4.3,0,23.3,23.2,23.2,0.00
25,25,57,40.2,21,25,15.7,5,86,43.2,14,29,12.3,0,23.2,23.0,22.9,0.00
26,26,43,35.7,28,30,20.8,12,100,57.9,33,32,14.4,0,22.9,22.8,22.8,0.00
27,27,46,34.9,25,23,13.5,-9,80,45.7,12,25,11.3,0,23.1,23.0,22.9,0.00
28,28,57,39.0,19,27,20.5,16,93,54.1,20,20,7.0,0,23.2,23.1,23.1,0.00
29,29,54,46.5,34,32,19.2,14,93,35.1,26,37,20.6,3,23.2,23.1,22.9,0.00
30,30,45,33.5,25,32,19.4,7,100,61.3,23,20,9.5,0,23.1,23.0,22.9,0.00
31,31,41,28.9,18,27,18.9,10,100,70.1,33,24,8.0,0,23.1,22.9,22.8,0.00
1,1,37,26.6,10,23,11.1,-2,93,54.2,34,21,7.0,0,22.9,22.9,22.8,0.00
2,2,41,31.2,23,25,19.0,14,100,63.4,33,15,6.6,0,23.1,22.9,22.8,0.00
3,3,48,33.2,19,23,16.9,5,93,56.6,18,18,6.7,0,23.1,23.1,23.1,0.00
4,4,46,35.5,23,27,16.4,0,74,49.1,20,26,8.5,0,23.0,23.0,22.9,0.00
5,5,50,37.9,28,25,19.8,12,80,52.7,22,15,7.5,0,23.2,23.1,23.0,0.00
6,6,61,43.1,27,25,20.1,12,80,46.3,15,14,5.9,0,23.3,23.3,23.2,0.00
7,7,68,47.6,28,27,20.3,10,80,41.5,12,13,5.3,0,23.3,23.3,23.3,0.00
8,8,70,49.5,23,28,22.8,16,86,42.8,13,18,6.1,0,23.3,23.3,23.3,0.00
9,9,68,53.2,37,27,17.1,7,52,28.0,10,20,6.7,0,23.3,23.2,23.2,0.00
10,10,72,53.2,28,32,16.5,0,64,31.2,6,20,4.2,0,23.2,23.2,23.1,0.00
11,11,66,52.5,36,30,23.9,10,70,37.9,11,23,6.4,0,23.2,23.1,23.0,0.00
12,12,64,50.6,37,39,28.4,21,70,45.4,20,18,6.0,0,23.1,23.0,23.0,0.00
13,13,64,47.6,0,30,11.0,-6,70,29.1,0,18,10.1,0,23.3,23.1,23.1,0.00
14,14,66,45.7,25,27,11.0,3,56,29.8,10,14,6.5,0,23.3,23.2,23.2,0.00
15,15,66,49.1,30,28,19.0,-8,75,38.8,5,20,6.1,0,23.2,23.1,23.1,0.00
16,16,72,52.2,28,34,24.5,19,80,40.4,14,14,6.4,0,23.1,23.1,23.0,0.00
17,17,68,52.0,30,30,24.1,19,75,38.4,17,29,8.3,0,23.1,23.1,23.0,0.00
18,18,70,52.6,41,32,28.9,21,70,43.4,16,24,6.6,0,23.1,23.0,23.0,0.00
19,19,66,49.9,30,34,28.0,14,87,50.1,14,20,5.8,0,23.2,23.1,23.1,0.00
20,20,70,49.7,21,30,18.7,7,86,38.9,9,16,6.0,0,23.3,23.2,23.2,0.00
21,21,70,51.7,27,25,14.2,-4,69,28.3,9,23,8.7,0,23.3,23.2,23.1,0.00
22,22,54,43.0,32,30,11.9,-2,87,33.3,13,32,15.3,3,23.0,23.0,22.9,0.00
23,23,63,44.3,27,28,15.1,5,65,35.7,13,12,4.9,0,23.1,23.1,23.0,0.00
24,24,64,47.3,25,27,21.2,16,80,41.4,16,25,9.2,0,23.1,23.1,23.0,0.00
25,25,48,36.7,28,34,29.6,23,100,78.3,37,28,10.6,0,23.0,22.9,22.8,0.00
26,26,46,34.2,19,27,21.1,14,86,62.1,29,21,10.5,0,23.0,22.9,22.8,0.00
27,27,54,41.4,27,23,17.5,3,75,43.2,14,29,10.7,0,23.1,23.0,23.0,0.00
28,28,63,45.5,30,27,18.5,14,75,38.8,15,13,5.1,0,23.4,23.2,23.1,0.00
29,29,68,48.5,28,21,15.3,10,69,33.1,12,15,6.6,0,23.4,23.4,23.3,0.00
30,30,70,50.5,32,16,9.4,0,48,24.0,7,15,5.2,0,23.4,23.4,23.3,0.00
1,1,75,54.0,30,32,17.1,5,54,28.5,8,14,5.3,0,23.4,23.3,23.3,0.00
2,2,73,56.8,32,30,24.3,14,80,35.0,12,22,7.5,0,23.3,23.3,23.2,0.00
3,3,70,54.3,34,23,12.4,-2,56,22.4,9,24,8.3,0,23.2,23.1,23.1,0.00
4,4,68,55.4,43,30,19.7,1,57,27.6,11,22,9.9,0,23.1,23.1,23.1,0.00
5,5,61,48.2,34,32,23.1,12,87,42.4,16,33,13.9,0,23.1,23.0,22.9,0.00
6,6,46,36.3,28,34,26.1,18,100,68.3,42,23,9.6,0,23.0,22.9,22.9,0.00
7,7,55,42.1,28,28,21.5,14,80,48.9,21,20,9.6,3,23.1,23.0,23.0,0.00
8,8,59,45.6,25,32,24.8,19,86,48.9,23,20,8.2,0,23.1,23.1,23.1,0.00
9,9,64,52.3,43,32,21.4,3,66,33.4,9,29,15.8,0,23.1,23.1,23.1,0.00
10,10,57,44.6,32,27,9.2,-13,75,30.0,7,29,13.8,0,23.1,23.0,23.0,0.00
11,11,55,40.1,27,21,12.3,7,69,36.8,14,18,7.1,0,23.3,23.2,23.1,0.00
12,12,68,47.2,27,14,9.3,0,55,26.6,7,16,5.1,0,23.4,23.3,23.2,0.00
13,13,70,52.0,30,18,11.5,5,51,23.6,9,12,5.2,0,23.4,23.4,23.3,0.00
14,14,75,55.1,30,30,15.1,9,47,25.0,9,12,4.3,0,23.4,23.4,23.3,0.00
15,15,77,58.5,34,28,23.1,18,56,30.1,12,21,6.8,0,23.4,23.3,23.3,0.00
16,16,75,58.9,32,30,21.0,9,69,28.8,9,22,7.7,0,23.3,23.3,23.2,0.00
17,17,75,61.2,48,18,10.3,3,26,14.0,8,26,8.8,0,23.2,23.1,23.1,0.00
18,18,66,56.6,45,19,8.1,0,37,15.2,10,25,13.8,0,23.1,23.0,23.0,0.00
19,19,63,49.9,32,27,15.8,0,57,29.5,9,23,10.7,0,23.1,23.0,23.0,0.00
20,20,52,41.5,32,36,27.1,14,100,59.9,31,22,10.8,0,23.0,23.0,22.9,0.00
21,21,52,42.0,36,37,33.5,28,93,72.7,41,21,8.5,0,23.1,23.1,23.0,0.00
22,22,57,44.1,34,39,34.3,28,100,71.5,33,14,6.1,0,23.2,23.1,23.1,0.00
23,23,70,53.6,34,36,27.1,16,93,45.9,14,16,7.2,0,23.2,23.2,23.1,0.00
24,24,73,58.6,39,41,31.9,21,75,41.0,15,18,6.3,0,23.2,23.2,23.1,0.00
25,25,81,61.1,39,45,32.8,21,71,41.1,11,17,6.0,0,23.3,23.2,23.2,0.00
26,26,79,62.8,41,43,27.2,7,87,35.6,7,22,6.6,0,23.3,23.2,23.2,0.00
27,27,79,63.9,39,19,12.3,3,39,15.7,7,22,9.4,0,23.3,23.2,23.2,0.00
28,28,73,61.3,50,21,14.2,7,32,16.9,9,25,12.2,0,23.2,23.1,23.1,0.00
29,29,73,55.9,37,18,13.1,9,41,20.3,8,22,9.2,0,23.1,23.1,23.1,0.00
30,30,73,54.6,28,21,11.3,5,48,22.1,7,31,10.1,0,23.1,23.1,23.1,0.00
31,31,72,57.3,39,21,15.8,5,36,21.9,9,24,8.3,0,23.1,23.1,23.1,0.00
1,1,77,58.7,39,27,20.6,18,52,27.1,11,16,6.0,0,23.1,23.1,23.1,0.00
2,2,72,55.5,32,27,17.0,5,55,26.0,8,26,10.5,0,23.1,23.1,23.0,0.00
3,3,77,55.5,25,21,12.8,5,54,22.9,7,23,6.1,0,23.1,23.1,23.1,0.00
4,4,79,60.1,43,32,21.4,12,46,25.8,9,17,7.5,0,23.2,23.1,23.1,0.00
5,5,79,66.7,54,30,26.8,21,38,24.6,12,20,8.9,0,23.1,23.1,23.1,0.00
6,6,81,63.1,43,34,24.8,16,53,26.3,10,22,6.8,0,23.1,23.1,23.1,0.00
7,7,82,65.9,46,36,25.0,18,44,24.0,9,17,6.3,0,23.2,23.1,23.1,0.00
8,8,84,66.9,48,34,25.6,19,50,24.8,10,18,8.3,0,23.2,23.2,23.1,0.00
9,9,82,67.6,43,34,25.2,18,57,24.6,9,21,9.2,0,23.2,23.2,23.1,0.00
